onset	duration	trial_type	subcategory	response_accuracy	response_time
13.500250797020271	0.5	object	natural	1	0.6628878010087647
15.000236916996073	0.5	object	natural	1	0.4289018170093186
16.500211101025343	0.5	object	natural	1	0.3919278630055487
18.000192478997633	0.5	object	natural	1	0.49294813600135967
19.500172154046595	0.5	object	manmade	1	0.5759728629491292
21.016831835033372	0.5	object	manmade	1	0.8883108819718473
22.500128954998218	0.5	object	manmade	1	0.5870162320206873
24.00011295004515	0.5	object	manmade	1	0.370025870972313
25.500098879041616	0.5	object	natural	0	0.3780482709989883
27.000083177990746	0.5	object	manmade	1	0.6090557700372301
43.49986912199529	0.5	scene	indoor	1	0.7102738620014861
44.99984946404584	0.5	scene	indoor	1	0.4932975379633717
46.499819896009285	0.5	scene	outdoor	1	0.5593334669829346
47.99980826000683	0.5	scene	indoor	1	0.5963351440150291
49.49979795602849	0.5	scene	outdoor	1	0.5343459339928813
50.99977187399054	0.5	scene	indoor	1	0.7503739170497283
52.499753486015834	0.5	scene	outdoor	1	0.7833961080177687
53.99972511699889	0.5	scene	outdoor	0	0.6564215880353004
55.49971636803821	0.5	scene	outdoor	1	0.48542772699147463
56.99968783999793	0.5	scene	indoor	1	0.583461509027984
73.49946243100567	0.5	scene	indoor	n/a	n/a
74.99945998104522	0.5	scene	outdoor	1	0.5115723479539156
76.49942982103676	0.5	scene	indoor	1	0.4617253419710323
77.99941697804024	0.5	scene	indoor	1	0.47873199795139953
79.49938495102106	0.5	scene	outdoor	1	0.6237635469879024
80.99938254401786	0.5	scene	outdoor	1	0.5897005359875038
82.49935632699635	0.5	scene	outdoor	1	0.5087909700232558
83.99932943301974	0.5	scene	outdoor	1	0.7768225480103865
85.49930130102439	0.5	scene	indoor	1	0.5588504269835539
86.99928944499698	0.5	scene	indoor	1	0.6028587759938091
103.49906616401859	0.5	face	male	1	0.4750895869801752
105.00306329800515	0.5	face	male	1	0.4380875190254301
106.49901701003546	0.5	face	female	1	0.4861398119828664
107.99902456701966	0.5	face	female	1	0.35312578902812675
109.499101428024	0.5	face	male	1	0.5870493520051241
110.99896517803427	0.5	face	female	1	0.5440626519848593
112.498933778028	0.5	face	female	1	0.49922286899527535
113.99892867903691	0.5	face	male	1	0.4512208529631607
115.4989074000041	0.5	face	male	1	0.44724520400632173
116.99889402702684	0.5	face	female	1	0.6612659160164185
133.49866315099644	0.5	scene	outdoor	1	0.6484934280160815
134.99864498403622	0.5	scene	outdoor	1	0.4775163999875076
136.50231667299522	0.5	scene	outdoor	1	0.3998366980231367
137.99860438000178	0.5	scene	indoor	1	0.5615559249999933
139.49858674203278	0.5	scene	outdoor	1	0.8305774590116926
140.9985673170304	0.5	scene	indoor	1	0.5835891219903715
142.49855297000613	0.5	scene	indoor	1	0.6686195179936476
143.99854748201324	0.5	scene	indoor	1	0.5816089520230889
145.4985083930078	0.5	scene	indoor	1	0.5926470209960826
146.99849090201315	0.5	scene	outdoor	1	0.5396626089932397
163.49826674803626	0.5	object	manmade	1	0.7659030510112643
164.99825863703154	0.5	object	natural	1	0.5078987149754539
166.50046550302068	0.5	object	manmade	1	0.6676955790026113
167.99820567603456	0.5	object	manmade	1	0.44395546696614474
169.49818744399818	0.5	object	natural	1	0.43597843003226444
170.99816509900847	0.5	object	manmade	1	0.4569338040309958
172.49814772204263	0.5	object	natural	1	0.48101338697597384
173.9981254170416	0.5	object	manmade	1	0.5170344299986027
175.49810632801382	0.5	object	natural	1	0.48905512102646753
176.99810133699793	0.5	object	natural	1	0.47806218202458695
193.49786965403473	0.5	scene	indoor	1	0.6043032319867052
194.99784511904	0.5	scene	outdoor	1	0.5513261169544421
196.49984422000125	0.5	scene	indoor	1	0.7552596680470742
197.99781241401797	0.5	scene	indoor	1	0.8003528860281222
199.4977934450144	0.5	scene	outdoor	1	0.709374119003769
200.99776450399077	0.5	scene	indoor	1	0.544403140025679
202.49774369300576	0.5	scene	outdoor	1	0.6444228030159138
203.99771812104154	0.5	scene	indoor	1	0.5564539489569142
205.49770275503397	0.5	scene	outdoor	1	0.6184593819780275
206.99768354004482	0.5	scene	outdoor	1	0.5964767589466646
