onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.506650669034569	2.5	scene	neutral	violation	3	A	47	0	1.1807949270005338
16.00665066903457	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.506572374026288	2.5	scene	reward	nonviolation	3	A	89	1	1.1938738229800947
22.006572374026288	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.506498765025754	2.5	scene	reward	violation	3	A	23	1	0.8709494229988195
28.006498765025754	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.50641503900988	2.5	scene	neutral	violation	3	A	26	1	0.9220346540096216
34.00641503900988	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.50633950001793	2.5	scene	neutral	violation	3	A	36	1	0.7231087540276349
40.00633950001793	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.50625655101612	2.5	scene	neutral	violation	3	A	21	1	0.6001933570369147
46.00625655101612	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.506175909016754	2.5	scene	neutral	nonviolation	3	A	61	1	1.319204811996315
52.006175909016754	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.506103824998725	2.5	scene	reward	nonviolation	3	A	88	1	0.7833502930006944
58.006103824998725	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.506016626022756	2.5	scene	neutral	nonviolation	3	A	51	0	0.6954335140180774
64.00601662602276	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.50593925704015	2.5	scene	neutral	nonviolation	3	A	82	1	0.7645149169838987
70.00593925704015	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.50585722603138	2.5	scene	reward	nonviolation	3	A	71	1	0.6455938669969328
76.00585722603138	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.50578343099913	2.5	scene	reward	violation	3	A	25	0	0.8576749130152166
82.00578343099913	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50569603900658	2.5	scene	reward	violation	3	A	27	1	0.7297598550212571
88.00569603900658	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.50562836404423	2.5	scene	neutral	nonviolation	3	A	65	1	0.7408300839597359
94.00562836404423	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.50555012503172	2.5	scene	neutral	nonviolation	3	A	73	0	1.0199420099961571
100.00555012503172	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.50547540502156	2.5	scene	neutral	violation	3	A	19	1	0.7409821660257876
106.00547540502156	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.50539049203509	2.5	scene	reward	violation	3	A	16	1	1.2460686109843664
112.00539049203509	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50530492904363	2.5	scene	reward	nonviolation	3	A	52	1	1.2120910689700397
118.00530492904363	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.50522415403977	2.5	scene	neutral	nonviolation	3	A	80	1	0.7192336010048166
124.00522415403977	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.50513916800264	2.5	scene	reward	violation	3	A	35	1	0.7093137580086477
130.00513916800264	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50506134005263	2.5	scene	reward	violation	3	A	24	1	0.6344183170003816
136.00506134005263	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.5049807730247	2.5	scene	reward	violation	3	A	4	1	0.8184856069856323
142.0049807730247	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.50490941101455	2.5	scene	neutral	violation	3	A	8	1	0.6105822050012648
148.00490941101455	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.50482067104898	2.5	scene	neutral	nonviolation	3	A	91	1	0.6015900899656117
154.00482067104898	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.50474156002747	2.5	scene	reward	nonviolation	3	A	84	1	1.147729923017323
160.00474156002747	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.50467106001454	2.5	scene	reward	nonviolation	3	A	75	1	0.9757920789998024
166.00467106001454	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.50458956102375	2.5	scene	reward	nonviolation	3	A	49	1	0.7417980700265616
172.00458956102375	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.50450724404072	2.5	scene	reward	nonviolation	3	A	68	1	0.6778994359774515
178.00450724404072	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.5044307440403	2.5	scene	neutral	violation	3	A	12	1	0.8200356339802966
184.0044307440403	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.50434649304955	2.5	scene	neutral	nonviolation	3	A	93	1	0.9251230519730598
190.00434649304955	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.50426782801517	2.5	scene	reward	violation	3	A	38	1	0.7052037020330317
196.00426782801517	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.50418017501946	2.5	scene	reward	nonviolation	3	A	57	1	0.915292870020494
202.00418017501946	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.50410164101052	2.5	scene	reward	violation	3	A	43	1	0.6643108600401321
208.00410164101052	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.50402153405597	2.5	scene	neutral	nonviolation	3	A	66	1	0.963449454982765
214.00402153405597	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.5039462450077	2.5	scene	reward	nonviolation	3	A	62	0	1.3465323040145447
220.0039462450077	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.48719770601016	2.5	scene	neutral	nonviolation	3	A	85	1	0.7682888790150173
225.98719770601016	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.48711702600121	2.5	scene	neutral	violation	3	A	11	1	0.6923673070268705
231.98711702600121	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.48703899304385	2.5	scene	neutral	violation	3	A	48	1	0.928373169968836
237.98703899304385	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.486957744055	2.5	scene	neutral	nonviolation	3	A	53	1	1.0535173069802113
243.986957744055	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.48687775502916	2.5	scene	reward	violation	3	A	3	1	0.8275997330201791
