onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.51582370698452	1	postlearning	violation	2	n/a	2	face	male	1	0.5125604178756475
16.51579441991635	1	postlearning	violation	2	n/a	38	face	female	1	0.3545850729569793
19.499066857853908	1	postlearning	violation	2	n/a	39	face	female	1	0.4963126759976149
22.49903176003136	1	postlearning	violation	2	n/a	47	face	male	1	0.9483553608879448
25.515678158029914	1	postlearning	violation	2	n/a	7	face	female	1	0.4767096438445151
28.51562765194103	1	postlearning	violation	2	n/a	22	face	male	1	0.6617611260153353
31.49891444086097	1	postlearning	violation	2	n/a	31	face	male	1	0.6764722790103406
34.49887972394936	1	postlearning	violation	2	n/a	39	face	female	1	0.41051297495141625
37.498837106861174	1	postlearning	violation	2	n/a	14	face	male	1	0.429550948087126
40.498792881844565	1	postlearning	violation	2	n/a	19	face	male	1	0.4775847671553493
43.49875205592253	1	postlearning	violation	2	n/a	34	face	female	1	0.4946355731226504
46.498714244924486	1	postlearning	violation	2	n/a	44	face	female	1	0.4855980260763317
49.49867455498315	1	postlearning	violation	2	n/a	17	face	female	1	0.4396682779770345
52.49863628298044	1	postlearning	violation	2	n/a	13	face	female	1	0.4307569118682295
55.498604282038286	1	postlearning	violation	2	n/a	31	face	male	1	0.5277820387855172
58.498571404954426	1	postlearning	violation	2	n/a	6	face	male	1	0.4408157190773636
61.49852966703474	1	postlearning	violation	2	n/a	21	face	male	1	0.5048560569994152
64.4984936339315	1	postlearning	violation	2	n/a	38	face	female	1	0.3308956159744412
67.49844712298363	1	postlearning	violation	2	n/a	32	face	male	1	0.5409395559690893
70.49841636582278	1	postlearning	violation	2	n/a	33	face	male	1	0.35097670019604266
73.49835564894602	1	postlearning	violation	2	n/a	24	face	female	1	0.44405350694432855
76.49832047987731	1	postlearning	violation	2	n/a	43	face	male	1	0.4350691121071577
79.4982918780297	1	postlearning	violation	2	n/a	7	face	female	1	0.4680478097870946
82.49826351599769	1	postlearning	violation	2	n/a	8	face	female	1	0.4411294958554208
85.49819962587208	1	postlearning	violation	2	n/a	22	face	male	1	0.6521906161215156
88.49815965094605	1	postlearning	violation	2	n/a	35	face	male	1	0.4362308399286121
91.4981436629314	1	postlearning	violation	2	n/a	34	face	female	1	0.3682495800312609
94.49809284484944	1	postlearning	violation	2	n/a	48	face	female	1	0.39029209804721177
97.49804579489864	1	postlearning	violation	2	n/a	10	face	female	1	0.4203441471327096
100.49801008799112	1	postlearning	violation	2	n/a	29	face	female	1	0.2983845518901944
103.49796335794964	1	postlearning	violation	2	n/a	17	face	female	1	0.5724317580461502
106.49792645499109	1	postlearning	violation	2	n/a	26	face	male	1	0.4494754939805716
109.49789156788029	1	postlearning	violation	2	n/a	46	face	female	1	0.4055046939756721
112.49784345901571	1	postlearning	violation	2	n/a	1	face	female	1	0.3685530319344252
115.49781934404746	1	postlearning	violation	2	n/a	21	face	male	1	0.3905775058083236
118.49776549101809	1	postlearning	violation	2	n/a	14	face	male	1	0.5506310379132628
121.49772995896635	1	postlearning	violation	2	n/a	29	face	female	1	0.5526635819114745
124.49767957488078	1	postlearning	violation	2	n/a	16	face	male	1	0.675715777091682
127.49764601094648	1	postlearning	violation	2	n/a	30	face	female	1	0.6437551418785006
130.49761356692758	1	postlearning	violation	2	n/a	18	face	female	1	0.4687792679760605
133.4975743838586	1	postlearning	violation	2	n/a	3	face	female	1	0.4298276521731168
136.49751879181713	1	postlearning	violation	2	n/a	12	face	male	1	0.39875447819940746
139.49749950296246	1	postlearning	violation	2	n/a	28	face	female	1	0.48490282008424396
142.49745447793975	1	postlearning	violation	2	n/a	20	face	female	1	0.3569474630057812
145.49740027892403	1	postlearning	violation	2	n/a	11	face	female	1	0.4479969399981201
148.49736916599795	1	postlearning	violation	2	n/a	20	face	female	1	0.4160304109100253
151.49731449084356	1	postlearning	violation	2	n/a	45	face	male	1	1.1580862679984423
154.49727740092203	1	postlearning	violation	2	n/a	44	face	female	1	0.3941202950663865
157.49723764089867	1	postlearning	violation	2	n/a	37	face	female	1	0.4271601210348308
160.49720322899518	1	postlearning	violation	2	n/a	41	face	male	1	0.43619719985872507
163.4971710378304	1	postlearning	violation	2	n/a	42	face	female	1	0.3972295860294253
166.49711841600947	1	postlearning	violation	2	n/a	33	face	male	1	0.4722862709313631
169.49708428303708	1	postlearning	violation	2	n/a	8	face	female	1	0.71926634083502
172.4970385229681	1	postlearning	violation	2	n/a	40	face	male	1	0.3963655009865761
175.49700975092128	1	postlearning	violation	2	n/a	15	face	female	1	0.3143923280294985
178.49695711582902	1	postlearning	violation	2	n/a	40	face	male	1	0.3964454550296068
181.49692069203599	1	postlearning	violation	2	n/a	3	face	female	1	0.4924817408900708
184.49687597993758	1	postlearning	violation	2	n/a	24	face	female	1	0.6874007529113442
187.49684230796998	1	postlearning	violation	2	n/a	13	face	female	1	0.4305639369413257
190.49679632298646	1	postlearning	violation	2	n/a	12	face	male	1	0.3976082289591432
193.4967559259385	1	postlearning	violation	2	n/a	19	face	male	1	0.5976533018983899
196.4967123440001	1	postlearning	violation	2	n/a	18	face	female	1	0.42769632092677057
199.49667500588112	1	postlearning	violation	2	n/a	43	face	male	1	0.5267321071587503
202.49663038388823	1	postlearning	violation	2	n/a	11	face	female	1	0.6227741129696369
205.49659074400554	1	postlearning	violation	2	n/a	4	face	male	1	0.5538149129133672
208.496551246848	1	postlearning	violation	2	n/a	15	face	female	1	0.5928576160222292
211.4965092339553	1	postlearning	violation	2	n/a	32	face	male	1	0.591902042971924
214.49646405596286	1	postlearning	violation	2	n/a	37	face	female	1	0.4499383380170912
217.49644203600477	1	postlearning	violation	2	n/a	48	face	female	1	0.4878513638395816
220.49638613499698	1	postlearning	violation	2	n/a	47	face	male	1	0.5130177459213883
223.496351668844	1	postlearning	violation	2	n/a	23	face	male	1	0.6280576121062039
226.49630182585682	1	postlearning	violation	2	n/a	5	face	male	1	0.5661046970635653
229.49626707588317	1	postlearning	violation	2	n/a	35	face	male	1	0.4811467330437154
232.49622815893963	1	postlearning	violation	2	n/a	28	face	female	1	0.9611776669044048
235.49618513789028	1	postlearning	violation	2	n/a	42	face	female	1	0.4132222190964967
238.49615494487807	1	postlearning	violation	2	n/a	9	face	male	1	0.4842536430805922
241.49611724982967	1	postlearning	violation	2	n/a	46	face	female	1	0.5862925390247256
244.49606281588783	1	postlearning	violation	2	n/a	36	face	male	1	0.38535066111944616
247.4960209308192	1	postlearning	violation	2	n/a	30	face	female	1	0.5183921130374074
250.49599131895232	1	postlearning	violation	2	n/a	16	face	male	1	0.3734183139167726
253.49594248388888	1	postlearning	violation	2	n/a	4	face	male	1	0.4374687429517508
256.4958989098668	1	postlearning	violation	2	n/a	6	face	male	1	0.4795224601402879
259.4958620800171	1	postlearning	violation	2	n/a	25	face	female	1	0.4265465398784727
262.49585612886585	1	postlearning	violation	2	n/a	10	face	female	1	0.5835553021170199
265.49577606399544	1	postlearning	violation	2	n/a	27	face	male	1	0.5116333779878914
268.49575091991574	1	postlearning	violation	2	n/a	41	face	male	1	0.7806662239599973
271.4957048469223	1	postlearning	violation	2	n/a	9	face	male	1	0.6457109660841525
274.4956562698353	1	postlearning	violation	2	n/a	2	face	male	1	0.6117575441021472
277.4956147139892	1	postlearning	violation	2	n/a	25	face	female	1	0.5088028209283948
280.4955759160221	1	postlearning	violation	2	n/a	45	face	male	1	0.6198433788958937
283.4955433139112	1	postlearning	violation	2	n/a	23	face	male	1	0.4638736881315708
286.4955037250184	1	postlearning	violation	2	n/a	36	face	male	1	0.4167894669808448
289.49545379984187	1	postlearning	violation	2	n/a	26	face	male	1	0.4929650421254337
292.49541190383025	1	postlearning	violation	2	n/a	27	face	male	1	0.5960058560594916
295.4953746679239	1	postlearning	violation	2	n/a	5	face	male	1	0.4630392100661993
298.4953401868697	1	postlearning	violation	2	n/a	1	face	female	1	0.4330821840558201
