onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.50300145498477	1	postlearning	violation	2	n/a	43	face	male	1	0.516043950105086
16.502973617985845	1	postlearning	violation	2	n/a	48	face	female	1	0.43709020607639104
19.502927196095694	1	postlearning	violation	2	n/a	33	face	male	1	0.4911258349893615
22.502885730005804	1	postlearning	violation	2	n/a	3	face	female	1	0.4661695150425658
25.50284904008731	1	postlearning	violation	2	n/a	39	face	male	1	0.43320067098829895
28.50280143308919	1	postlearning	violation	2	n/a	15	face	male	1	0.4532496409956366
31.502768906066194	1	postlearning	violation	2	n/a	26	face	female	1	0.4502817200263962
34.50272471806966	1	postlearning	violation	2	n/a	11	face	female	1	0.5903276769677177
37.50269063701853	1	postlearning	violation	2	n/a	21	face	female	1	0.5393416180741042
40.502641280996606	1	postlearning	violation	2	n/a	30	face	female	1	0.4294099120888859
43.50260816002265	1	postlearning	violation	2	n/a	29	face	female	1	0.4364518090151249
46.50256939802785	1	postlearning	violation	2	n/a	19	face	male	1	0.3953596360515803
49.502524731098674	1	postlearning	violation	2	n/a	8	face	female	1	0.5314012489980087
52.502487823017866	1	postlearning	violation	2	n/a	16	face	female	1	0.4665650370297954
55.50244693108834	1	postlearning	violation	2	n/a	19	face	male	1	0.4846109949285165
58.50240670703352	1	postlearning	violation	2	n/a	18	face	female	1	0.4086500239791349
61.50236558599863	1	postlearning	violation	2	n/a	22	face	female	1	0.43769416003488
64.5023257189896	1	postlearning	violation	2	n/a	18	face	female	1	0.4427345370640978
67.50228824000806	1	postlearning	violation	2	n/a	39	face	male	1	0.5167724409839138
70.50224484608043	1	postlearning	violation	2	n/a	27	face	female	1	0.555723245954141
73.5022017500596	1	postlearning	violation	2	n/a	2	face	female	1	0.4598532050149515
76.50215737905819	1	postlearning	violation	2	n/a	44	face	male	0	0.4478968170005828
79.50211494509132	1	postlearning	violation	2	n/a	4	face	female	1	0.5029432419687511
82.5020806810353	1	postlearning	violation	2	n/a	31	face	male	1	0.4669738420052454
85.50204661500176	1	postlearning	violation	2	n/a	21	face	female	1	0.3990104040130973
88.50199683604296	1	postlearning	violation	2	n/a	1	face	male	1	0.6530602859565988
91.50195485004222	1	postlearning	violation	2	n/a	6	face	male	1	0.4221026150044054
94.50191489502322	1	postlearning	violation	2	n/a	1	face	male	1	0.4381512040272355
