onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.499051845981741	1	postlearning	nonviolation	7	B	52	scene	indoor	1	0.6986680830596015
16.499003642005846	1	postlearning	violation	7	B	47	scene	outdoor	1	0.4747171170311049
19.498966182000004	1	postlearning	violation	7	B	9	scene	outdoor	1	0.47175710008014
22.498929501976814	1	postlearning	nonviolation	7	B	89	scene	indoor	1	0.4897924360120669
25.498897960060283	1	postlearning	nonviolation	7	B	72	scene	indoor	1	0.6086982249980792
28.49886960897129	1	postlearning	nonviolation	7	B	80	scene	indoor	1	0.5398543810006231
31.49882273108233	1	postlearning	nonviolation	7	B	83	scene	indoor	1	0.5328961829654872
34.49878204707056	1	postlearning	nonviolation	7	B	73	scene	outdoor	1	0.6179400199325755
37.498750181985095	1	postlearning	violation	7	B	46	scene	indoor	1	0.5979730089893565
40.49870475498028	1	postlearning	violation	7	B	8	scene	indoor	1	0.4880219290498644
43.498672325978994	1	postlearning	violation	7	B	29	scene	indoor	1	0.4610129731008783
46.498639225028455	1	postlearning	nonviolation	7	B	62	scene	outdoor	1	0.489080365980044
49.49858632800169	1	postlearning	nonviolation	7	B	63	scene	outdoor	1	0.4771362490719184
52.49854837707244	1	postlearning	nonviolation	7	B	94	scene	outdoor	1	0.5251744319684803
55.49850465997588	1	postlearning	violation	7	B	14	scene	outdoor	1	0.4702213230775669
58.49848239403218	1	postlearning	nonviolation	7	B	49	scene	outdoor	1	0.5672390889376402
61.49842811806593	1	postlearning	violation	7	B	32	scene	outdoor	1	0.5342949409969151
64.49838564405218	1	postlearning	violation	7	B	11	scene	indoor	1	0.5643408589530736
67.49834998697042	1	postlearning	nonviolation	7	B	81	scene	outdoor	1	0.6183770950883627
70.4983073649928	1	postlearning	nonviolation	7	B	74	scene	outdoor	1	0.4924131310544908
73.49827914405614	1	postlearning	violation	7	B	18	scene	indoor	1	0.5584511019987985
76.49822556704748	1	postlearning	nonviolation	7	B	60	scene	indoor	1	0.5205000829882921
79.4981891880743	1	postlearning	nonviolation	7	B	54	scene	outdoor	1	0.461537254974246
82.49816237506457	1	postlearning	nonviolation	7	B	70	scene	indoor	1	0.5155706859659404
85.49810907698702	1	postlearning	violation	7	B	48	scene	indoor	1	0.4916146410396322
88.49806785606779	1	postlearning	nonviolation	7	B	68	scene	indoor	1	0.5406615049578251
91.49803868005985	1	postlearning	nonviolation	7	B	55	scene	indoor	1	0.4836909979349002
94.49800096801481	1	postlearning	nonviolation	7	B	67	scene	outdoor	1	0.5167266060598195
97.4979482180206	1	postlearning	nonviolation	7	B	56	scene	indoor	1	0.4957864539464936
100.49792304506992	1	postlearning	violation	7	B	25	scene	outdoor	1	0.4768065699608997
103.49787699896844	1	postlearning	violation	7	B	7	scene	outdoor	1	0.5868528700666502
106.49783037707675	1	postlearning	nonviolation	7	B	86	scene	outdoor	1	0.5538956099189818
109.49780213297345	1	postlearning	nonviolation	7	B	93	scene	indoor	1	0.5199295399943367
112.49775550607592	1	postlearning	violation	7	B	22	scene	indoor	1	0.5629774869885296
115.49771562905515	1	postlearning	violation	7	B	10	scene	indoor	1	0.5560154929989949
118.49767865799367	1	postlearning	violation	7	B	35	scene	indoor	1	0.6339292729971929
121.49764011905063	1	postlearning	nonviolation	7	B	53	scene	outdoor	1	0.518086994998157
124.49759017606266	1	postlearning	violation	7	B	26	scene	indoor	1	0.5540183850098401
127.4975589980604	1	postlearning	violation	7	B	39	scene	outdoor	1	0.4621350719826296
130.49752317008094	1	postlearning	violation	7	B	37	scene	outdoor	1	0.3972115649376065
133.49748228501994	1	postlearning	violation	7	B	5	scene	outdoor	1	0.4482521780300885
136.49742956098638	1	postlearning	nonviolation	7	B	57	scene	indoor	1	0.5233070420799777
139.49738808406985	1	postlearning	nonviolation	7	B	64	scene	outdoor	1	0.742347628925927
142.49734924908262	1	postlearning	violation	7	B	20	scene	outdoor	1	0.5043862538877875
145.49731361900922	1	postlearning	nonviolation	7	B	66	scene	outdoor	1	0.4294156020041555
148.49726582702715	1	postlearning	nonviolation	7	B	91	scene	indoor	1	0.7254680859623477
151.49723747605458	1	postlearning	violation	7	B	34	scene	outdoor	1	0.4663749749306589
154.49720509897455	1	postlearning	nonviolation	7	B	85	scene	indoor	1	0.49352878308855
157.49714599899016	1	postlearning	violation	7	B	36	scene	indoor	1	0.6795902070589364
160.49710642406714	1	postlearning	nonviolation	7	B	88	scene	indoor	1	0.6076312529621646
163.49706876499113	1	postlearning	violation	7	B	45	scene	indoor	1	0.5296673460397869
166.49702677200546	1	postlearning	nonviolation	7	B	92	scene	outdoor	1	0.4105931160738692
169.49698687705674	1	postlearning	nonviolation	7	B	84	scene	indoor	1	0.6027480709599331
172.4969460769789	1	postlearning	violation	7	B	6	scene	outdoor	1	0.4597934240009636
175.4969070290681	1	postlearning	nonviolation	7	B	95	scene	outdoor	1	0.6128488569520414
