onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.500064827036114	2.5	scene	reward	nonviolation	3	A	72	1	0.8375106048770249
16.000064827036113	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.499995202058926	2.5	scene	reward	violation	3	A	34	1	0.6645751879550517
21.999995202058926	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.499916885979477	2.5	scene	reward	nonviolation	3	A	59	1	0.6246557389385998
27.999916885979477	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.499839749885727	2.5	scene	neutral	nonviolation	3	A	83	1	0.7597402760293335
33.999839749885716	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.49976037000306	2.5	scene	neutral	violation	3	A	4	1	0.5538149399217218
39.99976037000306	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.49968461995013	2.5	scene	reward	violation	3	A	38	1	0.9948968461249024
45.99968461995013	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.49960445892066	2.5	scene	reward	violation	3	A	31	1	0.6809773419518024
51.99960445892066	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.49952672887594	2.5	scene	reward	violation	3	A	45	1	0.7010575940366834
57.99952672887594	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.499449240975075	2.5	scene	neutral	violation	3	A	23	1	0.7381380219012499
63.999449240975075	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.49937144387513	2.5	scene	reward	nonviolation	3	A	86	1	0.886217167135328
69.99937144387513	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.49929211405106	2.5	scene	reward	nonviolation	3	A	65	1	0.5592889459803699
75.99929211405106	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.49921394092962	2.5	scene	reward	violation	3	A	13	1	0.5533664170652628
81.99921394092962	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50375050702131	2.5	scene	neutral	violation	3	A	48	1	0.5898409839719534
88.00375050702131	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.50333188404328	2.5	scene	reward	violation	3	A	3	1	0.6642789579927921
94.00333188404328	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.49897150904872	2.5	scene	neutral	nonviolation	3	A	73	1	0.7876169688533992
99.99897150904872	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.50260270386934	2.5	scene	neutral	violation	3	A	33	1	0.7159916281234473
106.00260270386934	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.49881408899091	2.5	scene	neutral	violation	3	A	18	1	1.0397726818919182
111.99881408899091	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50280538899824	2.5	scene	neutral	violation	3	A	39	1	0.7247046038974077
118.00280538899824	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.50159622100182	2.5	scene	reward	violation	3	A	8	1	0.7769931359216571
124.00159622100182	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.50241482094862	2.5	scene	reward	violation	3	A	9	1	0.9101708671078086
130.00241482094862	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50144236907363	2.5	scene	neutral	nonviolation	3	A	57	1	0.7091507618315518
136.00144236907363	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.5009410099592	2.5	scene	neutral	nonviolation	3	A	79	1	0.6496586860157549
142.00094100995918	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.49841307406314	2.5	scene	reward	violation	3	A	43	1	0.6311789278406651
147.99841307406314	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.49992851703428	2.5	scene	neutral	violation	3	A	16	1	0.4855792198795825
153.99992851703428	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.49944328493442	2.5	scene	neutral	nonviolation	3	A	87	1	0.5491455949377269
159.99944328493442	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.49996532686058	2.5	scene	neutral	violation	3	A	26	1	0.7306256201118231
165.99996532686058	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.49948070500974	2.5	scene	reward	nonviolation	3	A	80	1	0.6671106389258057
171.99948070500977	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.4979558410123	2.5	scene	reward	nonviolation	3	A	60	1	0.6796399049926549
177.9979558410123	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.49944943003362	2.5	scene	reward	nonviolation	3	A	54	1	0.703144796891138
183.99944943003362	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.4982418769505	2.5	scene	neutral	violation	3	A	41	1	0.7353539569303393
189.9982418769505	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.49776661302892	2.5	scene	neutral	nonviolation	3	A	62	1	1.001832152949646
195.99776661302892	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.49764667497948	2.5	scene	reward	nonviolation	3	A	50	1	0.7459486699663103
201.99764667497948	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.49797703488733	2.5	scene	reward	violation	3	A	32	1	0.8066246269736439
207.99797703488733	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.49749396089462	2.5	scene	neutral	nonviolation	3	A	67	1	0.9701035160105675
213.99749396089462	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.49740619584918	2.5	scene	neutral	violation	3	A	6	1	0.8411948271095753
219.99740619584918	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.4973297768738	2.5	scene	neutral	violation	3	A	12	1	0.7042751871049404
225.9973297768738	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.49725087592375	2.5	scene	reward	nonviolation	3	A	75	1	0.7303547861520201
231.99725087592375	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.49717746907845	2.5	scene	reward	nonviolation	3	A	89	1	0.737419166835025
237.99717746907845	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.49709349591285	2.5	scene	reward	violation	3	A	22	1	0.7355070000048727
243.99709349591285	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.4970090358984	2.5	scene	neutral	nonviolation	3	A	93	1	0.5435970451217145
249.9970090358984	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.49693778692745	2.5	scene	reward	nonviolation	3	A	84	0	1.1376653509214523
255.99693778692745	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.4968557560351	2.5	scene	neutral	nonviolation	3	A	70	1	0.5457517658360302
261.9968557560351	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.4967747309711	2.5	scene	neutral	violation	3	A	28	1	0.6728313930798322
267.9967747309711	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.4967045618687	2.5	scene	reward	violation	3	A	17	1	0.6589036250952631
273.9967045618687	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.4966167858802	2.5	scene	neutral	nonviolation	3	A	52	1	0.752940075006336
279.9966167858802	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.49653989588836	2.5	scene	neutral	nonviolation	3	A	51	1	0.8320675750728697
285.99653989588836	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.49646171694616	2.5	scene	neutral	nonviolation	3	A	92	1	0.7481471251230687
