onset	duration	trial_type	subcategory	response_accuracy	response_time
13.510279428679496	0.5	scene	indoor	1	0.7981939972378314
15.010256214998662	0.5	scene	outdoor	1	0.6222170786932111
16.51023869495839	0.5	scene	outdoor	1	0.8522396669723094
18.01021987386048	0.5	scene	indoor	1	0.5482487692497671
19.51019998686388	0.5	scene	outdoor	n/a	n/a
21.01018070988357	0.5	scene	indoor	1	0.7722953031770885
22.510160645935684	0.5	scene	indoor	1	0.7093100398778915
24.01014132378623	0.5	scene	indoor	1	0.6043303459882736
25.510121528059244	0.5	scene	outdoor	1	0.5243892190046608
27.010101881809533	0.5	scene	outdoor	1	0.7023742040619254
43.509887411724776	0.5	object	manmade	1	0.7195946760475636
45.009863941930234	0.5	object	manmade	0	0.5646759830415249
46.50984607404098	0.5	object	natural	1	0.7816325039602816
48.009824317879975	0.5	object	natural	1	0.93259412702173
49.50981610594317	0.5	object	manmade	1	0.5665213377214968
51.00978705892339	0.5	object	natural	1	0.8856972707435489
52.509767124895006	0.5	object	natural	1	0.6927065048366785
54.009752444922924	0.5	object	manmade	1	0.765752837061882
55.50972606195137	0.5	object	natural	1	0.7787473108619452
57.0097074219957	0.5	object	manmade	1	0.6557966349646449
73.50949139287695	0.5	face	male	1	0.5700648170895875
75.00947268493474	0.5	face	male	1	0.49992834916338325
76.5094516328536	0.5	face	female	1	0.5800222530961037
78.00943360896781	0.5	face	female	1	0.5920643587596714
79.50941362977028	0.5	face	male	1	0.6140613430179656
81.00939373672009	0.5	face	male	1	0.9180939593352377
82.5093725901097	0.5	face	male	1	0.4921136316843331
84.00935448566452	0.5	face	female	1	0.5891090142540634
85.50933453673497	0.5	face	female	1	0.516060131136328
87.00931486580521	0.5	face	female	1	0.4651711219921708
103.5090989950113	0.5	object	manmade	1	0.9583842698484659
105.00907658785582	0.5	object	natural	1	0.5384072242304683
106.509060413111	0.5	object	natural	1	0.5584252807311714
108.00903983507305	0.5	object	natural	1	0.7044601747766137
109.50902101909742	0.5	object	manmade	1	0.7564593059942126
111.00900050904602	0.5	object	natural	1	0.6894815489649773
112.50898141181096	0.5	object	manmade	1	0.712507929187268
114.00896070711315	0.5	object	manmade	1	0.6965250819921494
115.50894164992496	0.5	object	natural	1	0.5645613437518477
117.00891883391887	0.5	object	manmade	1	0.7525897957384586
133.5087059829384	0.5	face	male	1	0.7097807680256665
135.0086853899993	0.5	face	male	1	0.44579925667494535
136.50866442685947	0.5	face	male	1	0.5008270819671452
138.00864593870938	0.5	face	female	1	0.6538420701399446
139.50862673390657	0.5	face	male	1	0.7058051419444382
141.00860658986494	0.5	face	female	1	0.6088815671391785
142.5085871880874	0.5	face	female	1	0.6359010636806488
144.0085662608035	0.5	face	female	1	0.5009273989126086
145.49188089370728	0.5	face	female	1	0.4486062731593847
147.00852786190808	0.5	face	male	1	0.49395710602402687
163.49164558574557	0.5	face	male	1	0.547846055123955
164.99162408104166	0.5	face	male	1	0.5798698267899454
166.49160696892068	0.5	face	female	1	0.6039625080302358
167.9915832360275	0.5	face	female	1	0.6229804190807045
169.49156306590885	0.5	face	female	1	0.9059255728498101
170.99154364690185	0.5	face	female	1	0.5289446511305869
172.49152585770935	0.5	face	female	1	0.48288935935124755
173.99150568572804	0.5	face	male	1	0.7329090679995716
175.49148597288877	0.5	face	male	1	0.41800505807623267
176.99146864702925	0.5	face	male	1	0.5630314778536558
193.49125673202798	0.5	scene	indoor	1	0.5772373089566827
