onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.508501332020387	2.5	scene	reward	violation	3	A	19	0	0.7274937109905295
16.008501332020387	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.508417133009058	2.5	scene	reward	nonviolation	3	A	57	1	0.7155587230226956
22.008417133009058	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.508341460023075	2.5	scene	neutral	nonviolation	3	A	68	1	0.6326426150044426
28.008341460023075	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.50825784500921	2.5	scene	neutral	nonviolation	3	A	53	1	0.7687175960163586
34.00825784500921	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.50818148301914	2.5	scene	neutral	violation	3	A	11	1	0.5867935610003769
40.00818148301914	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.50810917402851	2.5	scene	reward	violation	3	A	31	1	0.7468735139700584
46.008109174028505	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.50802331103478	2.5	scene	reward	nonviolation	3	A	50	1	0.6009528159629554
52.00802331103478	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.5079391199979	2.5	scene	reward	nonviolation	3	A	69	1	0.5830390130286105
58.0079391199979	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.5078676030389	2.5	scene	neutral	violation	3	A	35	1	0.5781130539835431
64.0078676030389	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.50782229902688	2.5	scene	neutral	nonviolation	3	A	60	1	0.6461608989629894
70.00782229902688	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.50771141098812	2.5	scene	reward	nonviolation	3	A	77	1	0.675265048048459
76.00771141098812	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.50763239001391	2.5	scene	neutral	nonviolation	3	A	73	1	0.6573529149754904
82.00763239001391	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50755907001441	2.5	scene	neutral	nonviolation	3	A	91	1	0.6124191270209849
88.0075590700144	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.50748457101872	2.5	scene	neutral	violation	3	A	48	1	0.6835018260171637
94.00748457101872	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.50740919704548	2.5	scene	reward	violation	3	A	7	1	0.6735774799599312
100.00740919704548	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.50731846102279	2.5	scene	reward	nonviolation	3	A	81	1	0.5796618089661933
106.00731846102279	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.507240586041	2.5	scene	reward	violation	3	A	36	1	0.5737454899935983
112.007240586041	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50716356001793	2.5	scene	reward	violation	3	A	15	1	1.11282407597173
118.00716356001793	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.50708292704077	2.5	scene	reward	nonviolation	3	A	94	1	0.6429057549685239
124.00708292704077	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.50701277103508	2.5	scene	neutral	violation	3	A	22	1	0.6509748799726367
130.00701277103508	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50692823104328	2.5	scene	reward	violation	3	A	39	1	0.6930573799763806
136.00692823104328	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.50684952602023	2.5	scene	neutral	violation	3	A	17	1	0.7171366109978408
142.00684952602023	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.50677404901944	2.5	scene	neutral	nonviolation	3	A	92	1	0.6062137469998561
148.00677404901944	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.50669951702002	2.5	scene	neutral	violation	3	A	38	1	0.7152893139864318
