onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	47
15.054763478226961	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	24
19.55469579622149	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	29
24.0546431732364	1	neutral	n/a	n/a	n/a
27.0	1	scene	violation	A	15
28.554582200944424	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	2
33.05452027684077	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	59
37.554459358099855	1	reward	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	74
42.054404011927545	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	1
46.55434224382043	1	reward	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	91
51.054281066171825	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	17
55.55422462616116	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	26
60.05417465418577	1	reward	n/a	n/a	n/a
63.0	1	scene	violation	A	38
64.5541063239798	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	52
69.05404385598375	1	neutral	n/a	n/a	n/a
72.0	1	scene	violation	A	18
73.553987713065	1	reward	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	85
78.05393827985971	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	75
82.55386951891704	1	reward	n/a	n/a	n/a
85.5	1	scene	violation	A	28
87.05381813412531	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	42
91.55374985095114	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	53
96.05369029985741	1	reward	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	70
100.55363325309007	1	neutral	n/a	n/a	n/a
103.5	1	scene	violation	A	9
105.05357225378977	1	reward	n/a	n/a	n/a
108.0	1	scene	violation	A	14
109.55351613881065	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	78
114.05345135508104	1	reward	n/a	n/a	n/a
117.0	1	scene	nonviolation	A	58
118.5533982710913	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	86
123.05333040887491	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	89
127.55327396420763	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	60
132.05321788182482	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	25
136.5531698120758	1	neutral	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	69
141.0530977519229	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	72
145.5530403871089	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	39
150.05298306420445	1	reward	n/a	n/a	n/a
153.0	1	scene	violation	A	5
154.5529184229672	1	neutral	n/a	n/a	n/a
157.5	1	scene	violation	A	43
159.05286318296567	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	11
163.55280917417258	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	54
168.05275051482022	1	reward	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	68
172.55268340604383	1	neutral	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	93
177.0526220151223	1	reward	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	81
181.55256460700184	1	reward	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	88
186.0525099239312	1	neutral	n/a	n/a	n/a
189.0	1	scene	violation	A	46
190.5524610918946	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	23
195.05238518817347	1	reward	n/a	n/a	n/a
198.0	1	scene	violation	A	36
199.55232931207863	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	34
204.05227005388588	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	73
208.5522090150044	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	49
213.05215127579868	1	neutral	n/a	n/a	n/a
216.0	1	scene	nonviolation	A	96
217.55208976287395	1	neutral	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	57
222.0520369890146	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	8
226.5519655230455	1	reward	n/a	n/a	n/a
