onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	51
15.052333071012981	1	neutral	n/a	n/a	n/a
18.0	1	scene	violation	A	14
19.55226569797378	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	18
24.052211254951548	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	73
28.552147979964506	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	10
33.052091604913585	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	94
37.55202679091599	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	57
42.05197237501852	1	neutral	n/a	n/a	n/a
45.0	1	scene	nonviolation	A	65
46.55190960399341	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	86
51.051848319009885	1	neutral	n/a	n/a	n/a
54.0	1	scene	violation	A	21
55.55179295793642	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	1
60.051730806007974	1	reward	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	53
64.5516748590162	1	reward	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	88
69.05160895991139	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	49
73.55155109893529	1	reward	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	63
78.05149204400368	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	72
82.55142946797423	1	neutral	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	76
87.05136482196394	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	25
91.55130722094329	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	42
96.05126226996073	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	38
100.5511919069104	1	reward	n/a	n/a	n/a
103.5	1	scene	violation	A	37
105.05113239597996	1	neutral	n/a	n/a	n/a
108.0	1	scene	violation	A	11
109.5510713160038	1	reward	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	75
114.0510129359318	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	22
118.5509615279734	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	26
123.06755820999388	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	90
127.55082964501345	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	36
132.05076660995837	1	neutral	n/a	n/a	n/a
135.0	1	scene	violation	A	3
136.56737998093013	1	neutral	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	82
141.05063849897124	1	reward	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	64
145.5672571279574	1	neutral	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	95
150.0505303220125	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	69
154.55046685901468	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	27
159.05040806496982	1	reward	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	87
163.5503492659191	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	9
168.0502863819711	1	reward	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	93
172.5668963799253	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	32
177.0668381849537	1	neutral	n/a	n/a	n/a
180.0	1	scene	violation	A	23
181.56678915291562	1	reward	n/a	n/a	n/a
184.5	1	scene	violation	A	46
186.0667239680188	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	62
190.56666204391513	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	6
195.0666021319339	1	neutral	n/a	n/a	n/a
198.0	1	scene	violation	A	34
199.5665381880244	1	reward	n/a	n/a	n/a
202.5	1	scene	violation	A	48
204.066477944958	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	71
208.56642226700203	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	44
213.06636708392762	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	7
217.56629830994643	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	78
222.06624083500355	1	neutral	n/a	n/a	n/a
225.0	1	scene	nonviolation	A	56
226.56617400096732	1	neutral	n/a	n/a	n/a
