onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.504508878919294	1	postlearning	violation	2	n/a	26	face	male	1	0.51798648503609
16.50446883100085	1	postlearning	violation	2	n/a	11	face	female	1	0.7250307520153001
19.50442239397671	1	postlearning	violation	2	n/a	42	face	female	1	0.4550668629817665
22.50438109599054	1	postlearning	violation	2	n/a	29	face	male	1	0.4541180229280144
25.50434105994645	1	postlearning	violation	2	n/a	44	face	female	1	0.4011500959750265
28.504297913983464	1	postlearning	violation	2	n/a	27	face	male	1	0.3472002339549363
31.50425919191912	1	postlearning	violation	2	n/a	4	face	male	1	0.5062362420139834
34.504219505004585	1	postlearning	violation	2	n/a	38	face	female	1	0.39928313600830734
37.50417911598925	1	postlearning	violation	2	n/a	27	face	male	1	0.4683234689291567
40.50413829099853	1	postlearning	violation	2	n/a	25	face	female	1	0.448354345979169
43.50410422298592	1	postlearning	violation	2	n/a	6	face	male	1	0.4013895109528676
46.50405989191495	1	postlearning	violation	2	n/a	34	face	male	1	0.3934304140275344
49.50401582091581	1	postlearning	violation	2	n/a	45	face	male	1	0.8284854870289564
52.5039934249362	1	postlearning	violation	2	n/a	13	face	female	1	0.6955059700412676
55.503937960951596	1	postlearning	violation	2	n/a	36	face	female	1	0.4095690039684996
58.50390333100221	1	postlearning	violation	2	n/a	2	face	male	1	0.441597840981558
61.503855515969924	1	postlearning	violation	2	n/a	5	face	male	1	0.5036415959475562
64.50382771599106	1	postlearning	violation	2	n/a	18	face	female	1	0.4166712799342349
67.50377594900783	1	postlearning	violation	2	n/a	24	face	female	1	0.3947217829991132
70.50373687094543	1	postlearning	violation	2	n/a	20	face	female	1	0.39276448800228536
73.503694909974	1	postlearning	violation	2	n/a	25	face	female	1	0.4078092389972881
76.50365381198935	1	postlearning	violation	2	n/a	48	face	male	1	1.112850654986687
79.50362424796913	1	postlearning	violation	2	n/a	21	face	male	1	0.4458796869730577
82.5035803449573	1	postlearning	violation	2	n/a	21	face	male	1	0.3989208959974349
85.5035327859223	1	postlearning	violation	2	n/a	10	face	male	1	0.3869518670253456
88.50349202600773	1	postlearning	violation	2	n/a	2	face	male	1	0.3570154589833692
91.50345266191287	1	postlearning	violation	2	n/a	30	face	female	1	0.4000509630423039
