onset	duration	trial_type	condition	response_accuracy	response_time
13.51337506598793	2.5	B	nonviolation	1	1.3160910819424316
16.513336541946043	2.5	A	nonviolation	1	1.0611440159846095
19.51329932594672	2.5	A	violation	1	1.0081730469828472
22.513259640894827	2.5	B	violation	0	1.2792179250391202
25.51322053791955	2.5	A	nonviolation	1	0.7122515870723873
28.51318160793744	2.5	A	violation	1	0.912230100017041
31.513148118974645	2.5	A	violation	1	0.7713282760232687
34.51311055396218	2.5	B	violation	1	1.6073702559806406
37.51306835899595	2.5	B	violation	0	1.1374066119315105
40.513024480897	2.5	A	nonviolation	1	0.8964517650892958
43.51298382889945	2.5	B	nonviolation	0	1.3704931770917028
46.51294617389794	2.5	B	nonviolation	1	1.4375329040922225
49.51290374994278	2.5	A	violation	1	0.8595770520623773
52.51287077693269	2.5	A	violation	1	0.9246098849689588
55.512826651916846	2.5	A	nonviolation	1	0.7936508309794591
58.512785192928284	2.5	B	violation	0	1.4736960170557722
61.51274387899321	2.5	A	violation	1	0.8707391449715942
64.5127051390009	2.5	A	nonviolation	1	0.7647757169324905
67.51266607595608	2.5	B	nonviolation	1	2.1608164799399674
70.49597092589829	2.5	A	violation	1	0.7885089130140841
73.49591333593708	2.5	B	violation	1	1.2774824700318277
76.49587386997881	2.5	A	nonviolation	1	0.8996025229571387
79.4958371699322	2.5	B	violation	1	1.04864582803566
82.49579593096858	2.5	A	violation	1	1.002687080996111
85.49576185096521	2.5	B	violation	1	1.2406877860194072
88.49571405095048	2.5	B	nonviolation	0	1.1727714430307972
91.49567556893452	2.5	B	violation	0	1.8908190260408448
94.4956393429311	2.5	B	nonviolation	0	1.1848399500595406
97.49559380090795	2.5	B	violation	1	2.4988878730218858
100.495558181894	2.5	A	nonviolation	1	0.944921727059409
103.4955136749195	2.5	A	nonviolation	1	0.6569816210540012
106.49547932599673	2.5	A	violation	1	0.8930038649123162
109.49547136295588	2.5	B	violation	0	1.092007756000385
112.49543621297926	2.5	A	nonviolation	1	0.6150458980118856
115.49536727496887	2.5	B	nonviolation	0	0.6191195430001244
118.49531825399026	2.5	A	nonviolation	1	1.0301696389215067
121.49528339190874	2.5	A	nonviolation	1	0.7062018400756642
124.49523203796707	2.5	B	violation	1	0.761259168968536
127.49519911292008	2.5	B	nonviolation	1	1.3972836680477485
130.49516343092546	2.5	A	violation	1	0.648325692047365
133.49511946493294	2.5	A	violation	1	0.7423683350207284
136.49510384595487	2.5	B	nonviolation	0	0.8343874199781567
139.4951033819234	2.5	B	violation	0	1.3423827510559931
