onset	duration	trial_type	condition	response_accuracy	response_time
13.501639957074074	2.5	B	violation	0	1.1595951439812782
16.501591121777892	2.5	A	violation	1	1.1266381531022491
19.50154776312411	2.5	A	nonviolation	1	0.9426829456351696
22.50151643715799	2.5	A	violation	1	0.954721946734935
25.50146722886711	2.5	A	nonviolation	1	0.6997713670134544
28.50143635412678	2.5	B	nonviolation	0	0.914804516825825
31.50139083806425	2.5	B	nonviolation	0	0.9178516138345004
34.50134715484455	2.5	B	violation	1	0.7238927311263978
37.50131722912192	2.5	A	violation	1	1.1749184420332313
40.50126653676853	2.5	B	nonviolation	0	0.8499751831404865
43.50123002100736	2.5	B	violation	0	1.1090099378488958
46.50119454599918	2.5	A	violation	1	0.603971416130662
49.501156693790115	2.5	B	nonviolation	1	0.6650990140624344
52.50111636286602	2.5	B	violation	1	0.7921251431107521
55.50106701394542	2.5	B	nonviolation	1	0.678186115808785
58.50103519577533	2.5	B	violation	0	0.7822091421112418
61.500985508784645	2.5	B	violation	1	0.799266507383436
64.50095786713064	2.5	B	nonviolation	1	0.856281213928014
67.50090785417707	2.5	A	violation	1	0.9273327649571002
70.50086381379516	2.5	B	violation	0	0.9903830760158598
73.50082973018289	2.5	A	nonviolation	1	0.9554116325452924
76.50079633994028	2.5	A	violation	1	0.8624445698224008
79.50075478199871	2.5	A	violation	1	0.6714842477813363
82.50070191174746	2.5	A	nonviolation	1	0.7995469099842012
85.50066768890247	2.5	A	nonviolation	1	0.7795777642168105
88.50062556983904	2.5	A	nonviolation	1	0.8986177970655262
91.5005918610841	2.5	B	nonviolation	1	0.9476505387574434
94.50054546399042	2.5	B	violation	1	0.8147039921022952
97.5005052429624	2.5	B	nonviolation	1	0.8347385181114078
100.50046342797577	2.5	B	violation	0	1.0468071079812944
103.50042222486807	2.5	A	violation	1	0.8508206261321902
106.50038877781479	2.5	A	nonviolation	1	1.0128580941818657
109.50033978978172	2.5	B	nonviolation	0	1.0379031240008771
112.50030587008223	2.5	B	violation	0	1.0599404419772327
115.5002755508758	2.5	B	violation	0	1.2049728082492948
118.50022038584575	2.5	A	nonviolation	1	0.945027864072472
121.50018155109136	2.5	A	violation	1	1.2060668696649373
124.5001349411905	2.5	A	violation	1	0.8501136968843639
127.50010088086128	2.5	A	violation	1	0.9121552421711384
130.5000544670038	2.5	A	violation	1	0.5981973689049482
133.50001631584018	2.5	B	nonviolation	1	0.6981575512327254
136.499978041742	2.5	A	nonviolation	1	0.8082825490273535
139.4999366509728	2.5	B	nonviolation	0	0.8973148209042847
142.49989600386468	2.5	A	nonviolation	1	0.6363518568687141
145.4998559760861	2.5	A	nonviolation	1	0.9073928389698268
148.49981391290203	2.5	A	nonviolation	1	0.8603511429391801
151.49977294495332	2.5	B	violation	0	0.8544795601628721
154.49973070109263	2.5	B	nonviolation	1	0.9365217988379301
157.49969820911062	2.5	A	violation	1	0.8315768586471677
160.49964812910184	2.5	B	nonviolation	1	1.2756067099981008
163.4996087518521	2.5	A	nonviolation	1	0.6636694259941578
166.49957408476618	2.5	A	nonviolation	1	0.6086832550354302
169.49952959083018	2.5	B	nonviolation	0	0.7397229662165046
172.4994860067964	2.5	A	nonviolation	1	0.823770347982645
175.49945465289053	2.5	B	nonviolation	0	0.9328010608442128
178.49940784601498	2.5	B	nonviolation	0	0.7808505780994892
181.4993749931455	2.5	B	nonviolation	1	0.8248835047706962
184.49932497693226	2.5	A	violation	1	0.5419282792136073
187.49929023301232	2.5	B	violation	0	0.910969145130366
190.4992401767522	2.5	B	violation	1	0.7289395900443196
193.4992043618113	2.5	A	violation	1	1.0120535781607032
196.4991613239981	2.5	B	violation	0	1.1830941340886056
199.4991217171773	2.5	A	violation	0	1.0411418597213924
202.49907618807632	2.5	B	nonviolation	1	0.9401798960752784
205.49904027301815	2.5	A	violation	1	0.6212194040417671
208.49900417216116	2.5	A	violation	1	1.0082561057060957
211.49895766284317	2.5	B	nonviolation	0	1.1513005262240767
214.4989154790528	2.5	B	nonviolation	0	1.1193464207462966
217.49887609295547	2.5	B	nonviolation	0	1.051385966129601
220.49883542303002	2.5	B	violation	1	0.6684276997111738
223.49880154104903	2.5	A	nonviolation	1	0.6974611571058631
226.49875187082213	2.5	B	violation	0	0.8065064931288362
229.49871830875054	2.5	B	nonviolation	1	1.5085251634009182
232.49867657199505	2.5	A	nonviolation	1	0.7245960277505219
235.49863540381196	2.5	B	violation	0	0.8556270282715559
238.49859077390286	2.5	B	nonviolation	1	0.8336663939990103
241.49855514988303	2.5	A	violation	1	0.6257073441520333
244.49850988388062	2.5	B	violation	0	0.7597536179237068
247.49846586585045	2.5	A	nonviolation	1	0.5737942750565708
250.4984323689714	2.5	B	violation	1	0.8328389278613031
253.4983848850243	2.5	A	violation	1	1.0298767648637297
256.4983505657874	2.5	B	nonviolation	1	0.9959171982482076
259.4983091969043	2.5	A	nonviolation	1	1.3059569071047008
262.49826802080497	2.5	A	nonviolation	1	0.6009962502866983
265.498222719878	2.5	A	nonviolation	1	0.9370535928756
268.4981813840568	2.5	A	nonviolation	1	0.8780863378196955
271.4981465190649	2.5	A	nonviolation	1	0.8591165277175605
274.4981056009419	2.5	A	violation	1	0.7461679251864552
277.4980547381565	2.5	B	violation	0	1.11521382862702
280.49801346706226	2.5	A	violation	1	1.0601822310127318
283.497977711726	2.5	A	violation	1	0.7552976352162659
286.4979373109527	2.5	B	violation	1	0.8393325549550354
289.49790090508765	2.5	A	violation	0	0.99936863174662
292.4978610649705	2.5	A	nonviolation	0	0.8954066229052842
295.49782135989517	2.5	B	violation	1	0.6444456251338124
