onset	duration	trial_type	condition	response_accuracy	response_time
13.51281063701026	2.5	B	nonviolation	1	2.3754518590285443
16.512779183045495	2.5	B	violation	1	1.5964806989650242
19.512729127018247	2.5	A	violation	1	1.260532460990362
22.51269738504197	2.5	A	violation	1	1.0985617929836735
25.512651034048762	2.5	A	violation	1	0.9766091969795524
28.512611793004908	2.5	B	nonviolation	0	1.5586180009995587
31.512572045030538	2.5	A	violation	1	1.0186906380113214
34.51253203203669	2.5	B	violation	0	1.8217244590050539
37.51249119202839	2.5	A	nonviolation	1	0.798774280003272
40.51245316700079	2.5	B	violation	0	1.2468111300258895
43.51241447700886	2.5	A	violation	1	1.1057889810181225
46.51237259001937	2.5	B	violation	1	1.2328930469811894
49.51233932602918	2.5	B	nonviolation	1	1.6039199840161018
52.51229390705703	2.5	B	violation	1	1.2589765849988908
55.5122539770091	2.5	A	nonviolation	1	0.8080246050376445
58.51221559004625	2.5	B	nonviolation	1	1.4050481299636886
61.512175457028206	2.5	A	nonviolation	1	1.2050892019760795
64.51214239100227	2.5	A	nonviolation	1	1.2741223699995317
67.51209328300321	2.5	A	nonviolation	1	1.1341688290121963
70.5120527340332	2.5	A	nonviolation	1	0.7251661589834839
73.49533692904515	2.5	A	violation	1	1.090977297979407
76.5119745550328	2.5	A	nonviolation	1	1.1002904530032538
79.49525145505322	2.5	B	violation	1	1.6020144259673543
82.51189980702475	2.5	A	violation	1	2.0233493859996092
85.49517530901358	2.5	B	violation	1	1.9489821410388688
88.51181853102753	2.5	B	violation	1	1.8714539339998737
91.51177522703074	2.5	B	nonviolation	1	1.5414913860149682
94.495063924056	2.5	B	nonviolation	1	1.3062083759577945
97.49501599400536	2.5	B	violation	0	1.8511827220208943
100.4949828600511	2.5	A	nonviolation	1	1.5372854159795681
103.494936890027	2.5	A	nonviolation	1	1.2123368600150572
106.49489921500208	2.5	A	violation	1	0.8943709660088643
109.49485868104965	2.5	B	violation	1	1.2284146249876358
112.49481820903021	2.5	A	nonviolation	1	0.7764300979906693
115.49477770301745	2.5	B	violation	1	1.5404948479845189
118.4947411660105	2.5	A	violation	1	1.1035315880435521
121.49469208001392	2.5	B	nonviolation	1	1.7115786380018108
124.49465379200409	2.5	A	violation	1	0.8266327830497175
127.49461898702428	2.5	B	violation	1	1.980652956990525
130.49458249704912	2.5	A	nonviolation	1	1.4306917989742942
133.49453778302995	2.5	B	nonviolation	0	1.2987399540143088
136.49449312104844	2.5	B	nonviolation	0	1.9067789939581417
139.4944663810311	2.5	A	violation	1	1.1148136709816754
142.49441796401516	2.5	B	nonviolation	1	2.320854548015632
145.49438607902266	2.5	B	nonviolation	0	2.318891278002411
148.49432841205268	2.5	A	nonviolation	1	1.3719483179738745
151.4942952010315	2.5	B	nonviolation	1	1.919981199025642
154.49425904505188	2.5	A	violation	1	1.2800120849860832
157.4942098920001	2.5	A	violation	1	0.915072734002024
160.49417986400658	2.5	A	violation	1	0.9381027910276316
163.4941430320032	2.5	B	violation	0	1.9791342900134623
166.49410083302064	2.5	B	nonviolation	0	2.081174614024349
169.4940595090156	2.5	B	violation	0	1.6982171399868091
172.49401460902303	2.5	B	nonviolation	1	1.7152647440088913
175.49396604503272	2.5	A	nonviolation	1	1.1753172709723003
178.4939304080326	2.5	B	nonviolation	1	1.132351863023359
181.49388393404658	2.5	B	nonviolation	0	1.589394287962932
184.49384240905056	2.5	A	violation	1	0.9014419589657336
187.4938088650233	2.5	B	nonviolation	1	1.1604757020249965
190.4937742730253	2.5	A	nonviolation	1	1.0345091000199318
193.4937323780032	2.5	A	violation	1	1.6125484690419398
196.49368479102853	2.5	A	violation	1	1.1175988800241612
199.49364276602864	2.5	B	violation	0	1.9886413260246627
202.4936030580429	2.5	A	nonviolation	1	1.072685036982875
205.4935648620012	2.5	B	nonviolation	1	1.1637373970006593
208.49351711804047	2.5	A	violation	1	1.0057689300156198
211.49347770604072	2.5	A	violation	1	0.8988045699661598
214.4934480370139	2.5	A	violation	1	1.0168337880168108
217.4933984600357	2.5	B	violation	1	0.9528890320216306
220.493358865031	2.5	A	violation	1	1.3508018570137208
223.49332447600318	2.5	A	nonviolation	1	1.0189600790035909
226.49327874701703	2.5	B	violation	0	2.0800042710034177
229.49324170104228	2.5	B	nonviolation	1	1.9200460879947057
232.49318986601432	2.5	A	nonviolation	1	1.0020936430082656
235.4931536730146	2.5	A	violation	1	0.7141341040260158
238.49311801302247	2.5	B	violation	1	1.4201680889818815
241.4930767720216	2.5	A	nonviolation	1	1.2462114170193672
244.4930323760491	2.5	A	nonviolation	1	0.7042523439740762
247.49299664603316	2.5	A	violation	1	1.0162976349820383
250.49295461800648	2.5	B	violation	0	2.2103356530424207
253.4929089030484	2.5	A	nonviolation	1	1.088324684998952
256.49287323403405	2.5	A	nonviolation	1	0.9824183279997668
259.49283114803256	2.5	B	nonviolation	0	1.4785118459840303
262.4927870070096	2.5	A	violation	1	0.8585003929911181
265.4927419440355	2.5	B	violation	0	1.5645446059643293
268.49270911101485	2.5	B	nonviolation	0	2.3715867790160696
271.49266304803314	2.5	B	violation	1	0.9186465769889764
274.492627619009	2.5	B	nonviolation	1	2.435660214046948
277.49257932102773	2.5	B	violation	1	1.632715896004811
280.49254415003816	2.5	A	nonviolation	1	0.8977495079743676
283.4924981170334	2.5	B	violation	1	1.1427986840135418
286.49245532404166	2.5	B	nonviolation	1	1.775840479996987
289.49242206802586	2.5	A	nonviolation	1	1.0608741720207036
292.49238016305026	2.5	B	nonviolation	1	1.8139205719926397
295.4923328090226	2.5	A	nonviolation	1	0.901977078989148
298.49229876900785	2.5	B	violation	1	1.8709969280171208
301.49224616400903	2.5	A	nonviolation	1	0.8480529130320065
304.49223809404066	2.5	B	nonviolation	n/a	n/a
307.4921703410218	2.5	B	nonviolation	1	2.2471299010212533
310.4921293080552	2.5	A	nonviolation	1	1.2411648869747296
313.4921158270445	2.5	A	nonviolation	1	0.973184248956386
316.49204693705536	2.5	B	violation	1	1.516265186946839
319.4920111240353	2.5	A	violation	1	1.1012886969838291
322.4919627980562	2.5	A	nonviolation	1	0.7053358829580247
325.49192401004257	2.5	B	nonviolation	1	0.7633782629854977
328.4918872180278	2.5	B	nonviolation	0	1.4482913439860567
331.49184785404935	2.5	B	nonviolation	0	1.8264529139851218
334.49180173105566	2.5	A	violation	1	1.5504994439543225
337.4917640610365	2.5	A	violation	1	0.6785506859887391
340.4917183190118	2.5	A	violation	1	0.752582858025562
343.4916828570422	2.5	A	nonviolation	1	0.7976201599813066
346.49164063902566	2.5	B	nonviolation	0	1.7036643280298451
349.49159030005103	2.5	B	nonviolation	1	1.5045877009979451
352.49155219405657	2.5	A	violation	1	0.8567505370010622
355.4915044050431	2.5	B	violation	0	1.2687921180040576
358.49147723603534	2.5	B	violation	0	1.6688232849701308
361.4914251860464	2.5	A	violation	1	0.7758122470113449
364.49138942104764	2.5	A	nonviolation	1	0.7349153689574449
367.49134743504686	2.5	A	violation	1	0.7528579260106198
370.49131240701536	2.5	B	nonviolation	0	0.9839891290175728
373.49127120402414	2.5	A	nonviolation	1	1.3160353300045244
376.49122791003896	2.5	B	violation	1	0.7760742849786766
379.4911830030032	2.5	A	nonviolation	1	1.3551254010526463
382.4911366810557	2.5	B	nonviolation	1	1.234168808965478
385.49110727704834	2.5	A	violation	1	1.3941984089906327
388.4910658660229	2.5	B	violation	0	1.6222382879932409
391.4910182660096	2.5	A	violation	1	0.886291416012682
394.49097546405386	2.5	B	violation	0	1.5473314449773168
397.49094293703087	2.5	B	violation	0	1.0963832109700888
400.4909011220443	2.5	B	nonviolation	1	0.673411694006063
403.4908474580152	2.5	B	nonviolation	1	1.1693611009977758
406.49081166804535	2.5	B	violation	1	1.1104977569775656
409.4907695170259	2.5	A	violation	1	1.2775420119869525
412.4907337650074	2.5	B	violation	0	1.396603032015264
415.4906876640162	2.5	B	nonviolation	0	1.3416195110185072
418.49064701201866	2.5	A	violation	1	0.9486658520181664
421.4906096000341	2.5	A	violation	1	1.0237069770228118
424.4905710290186	2.5	A	nonviolation	1	0.6457051510224119
427.490522156004	2.5	B	violation	1	1.1637964860419745
430.4904807470157	2.5	A	nonviolation	1	0.7638387070037425
