onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.508306821342556	1	postlearning	nonviolation	7	B	81	scene	outdoor	1	0.4843369098380208
16.508276185952127	1	postlearning	violation	7	B	39	scene	outdoor	1	0.6033688192255795
19.508227249141786	1	postlearning	violation	7	B	23	scene	outdoor	1	0.4614150039851666
22.508196872193366	1	postlearning	violation	7	B	36	scene	indoor	1	0.498445862904191
25.508148664142933	1	postlearning	violation	7	B	34	scene	indoor	1	0.5644960058853029
28.508111638017002	1	postlearning	nonviolation	7	B	71	scene	indoor	1	0.486530929338187
31.50808254815638	1	postlearning	nonviolation	7	B	87	scene	indoor	1	0.5425698119215667
34.508031595032655	1	postlearning	nonviolation	7	B	95	scene	indoor	1	0.5085520381107926
37.50800161715597	1	postlearning	nonviolation	7	B	50	scene	indoor	1	0.4926567161455751
40.50795251596719	1	postlearning	nonviolation	7	B	86	scene	outdoor	1	0.4846945363096893
43.50791995692998	1	postlearning	nonviolation	7	B	66	scene	outdoor	1	0.4657391710206866
46.50788391428068	1	postlearning	nonviolation	7	B	65	scene	outdoor	1	0.4407699489966035
49.50784454029053	1	postlearning	violation	7	B	41	scene	indoor	1	0.4698028890416026
52.50779688032344	1	postlearning	violation	7	B	7	scene	indoor	1	0.4968527187593281
55.50777345104143	1	postlearning	violation	7	B	46	scene	indoor	1	0.475874484051019
58.50771349621937	1	postlearning	nonviolation	7	B	53	scene	outdoor	1	0.5079356720671058
61.50768509227783	1	postlearning	violation	7	B	42	scene	outdoor	1	0.4759654207155109
64.50763597432525	1	postlearning	nonviolation	7	B	85	scene	indoor	1	0.4850130090489984
67.50759804900736	1	postlearning	nonviolation	7	B	96	scene	outdoor	1	0.4780486351810396
70.50757311610505	1	postlearning	violation	7	B	16	scene	outdoor	1	0.4980765259824693
73.50754146603867	1	postlearning	nonviolation	7	B	62	scene	outdoor	1	0.4711043443530798
76.50747827021404	1	postlearning	nonviolation	7	B	73	scene	outdoor	1	0.4911772380582988
79.50744814518839	1	postlearning	nonviolation	7	B	69	scene	outdoor	1	0.5092087308876216
82.50741224735975	1	postlearning	nonviolation	7	B	61	scene	indoor	1	0.5092361136339605
85.50737150013447	1	postlearning	nonviolation	7	B	88	scene	indoor	1	0.4972889828495681
88.50732834916563	1	postlearning	nonviolation	7	B	60	scene	indoor	1	0.5583272348158062
91.5072805560194	1	postlearning	nonviolation	7	B	92	scene	indoor	1	0.5713788960129023
94.50725712720305	1	postlearning	violation	7	B	44	scene	indoor	1	0.644395352806896
97.50720614893362	1	postlearning	nonviolation	7	B	51	scene	indoor	1	0.5354479700326921
100.50715781329201	1	postlearning	nonviolation	7	B	80	scene	outdoor	1	0.4904954889789224
103.50712005607784	1	postlearning	violation	7	B	6	scene	outdoor	1	0.4425201890990138
106.50708733405918	1	postlearning	violation	7	B	1	scene	outdoor	1	0.4755733520723879
109.50703923497349	1	postlearning	nonviolation	7	B	54	scene	indoor	1	0.5056444969959557
112.50700904196128	1	postlearning	violation	7	B	15	scene	indoor	1	0.5156508851796389
115.50696089910343	1	postlearning	violation	7	B	12	scene	indoor	1	0.5047019449993968
118.50693021714687	1	postlearning	nonviolation	7	B	68	scene	indoor	1	0.5177322779782116
121.50688211806118	1	postlearning	violation	7	B	31	scene	indoor	1	0.4837825782597065
124.5068412362598	1	postlearning	nonviolation	7	B	59	scene	indoor	1	0.5278212237171829
127.50680798012765	1	postlearning	violation	7	B	47	scene	indoor	1	0.4928483031690121
130.5067625232041	1	postlearning	nonviolation	7	B	57	scene	outdoor	1	0.5239242501556873
133.5067209391855	1	postlearning	nonviolation	7	B	84	scene	indoor	1	0.4969406351447106
136.5066814920865	1	postlearning	violation	7	B	20	scene	indoor	1	0.4669745629653335
139.50663922121748	1	postlearning	violation	7	B	17	scene	outdoor	1	0.4960211170837283
142.50660860724747	1	postlearning	violation	7	B	13	scene	outdoor	1	0.4170557269826531
145.50657354295254	1	postlearning	violation	7	B	21	scene	indoor	1	0.5280884574167429
148.50654346030203	1	postlearning	nonviolation	7	B	67	scene	indoor	1	0.4921147408895194
151.50647991616282	1	postlearning	nonviolation	7	B	78	scene	indoor	1	0.5321828350424767
154.506439241115	1	postlearning	violation	7	B	8	scene	indoor	0	0.4612240712158382
157.50640236400068	1	postlearning	nonviolation	7	B	94	scene	outdoor	1	0.5552616761997342
160.50637009507045	1	postlearning	violation	7	B	11	scene	indoor	1	0.6472929283045232
163.50632174918428	1	postlearning	nonviolation	7	B	70	scene	outdoor	1	0.579349307809025
166.50628668814898	1	postlearning	violation	7	B	9	scene	indoor	1	0.5423802891746163
169.50624124426398	1	postlearning	violation	7	B	29	scene	indoor	1	0.5014228126965463
172.50619977014142	1	postlearning	violation	7	B	18	scene	outdoor	1	0.5904667219147086
175.50615988718346	1	postlearning	nonviolation	7	B	74	scene	indoor	1	0.6295102359727025
178.50612111808732	1	postlearning	nonviolation	7	B	52	scene	outdoor	1	0.4625480510294437
181.50608086725697	1	postlearning	nonviolation	7	B	55	scene	outdoor	1	0.4505861378274858
184.5060404022224	1	postlearning	violation	7	B	45	scene	outdoor	1	0.4966293810866773
187.50599920237443	1	postlearning	violation	7	B	28	scene	indoor	1	0.4986707489006221
190.50595819111916	1	postlearning	nonviolation	7	B	77	scene	indoor	1	0.6667076409794389
193.505919078365	1	postlearning	nonviolation	7	B	63	scene	outdoor	1	0.5166843947954476
196.5058907791972	1	postlearning	nonviolation	7	B	90	scene	outdoor	1	0.5777771421708167
199.50584520213303	1	postlearning	violation	7	B	30	scene	outdoor	1	0.4728174628689885
202.50579947838557	1	postlearning	nonviolation	7	B	72	scene	indoor	1	0.4938720008358359
205.5057570231147	1	postlearning	nonviolation	7	B	64	scene	outdoor	1	0.5109133101068437
208.5057305339724	1	postlearning	violation	7	B	27	scene	outdoor	1	0.4859408834017813
211.50568751897663	1	postlearning	violation	7	B	32	scene	outdoor	1	0.5059792883694172
214.5056371372193	1	postlearning	violation	7	B	35	scene	indoor	1	0.4490303341299296
217.50559772830456	1	postlearning	nonviolation	7	B	82	scene	outdoor	1	0.4790779110044241
220.5055579510517	1	postlearning	nonviolation	7	B	79	scene	indoor	1	0.6700398619286716
223.50551990838719	1	postlearning	nonviolation	7	B	49	scene	indoor	1	0.4781606695614755
226.4888065601699	1	postlearning	violation	7	B	14	scene	outdoor	1	0.4948660149239004
229.4887595740147	1	postlearning	violation	7	B	3	scene	indoor	1	0.7169144279323518
232.48875544033942	1	postlearning	violation	7	B	22	scene	indoor	1	0.5469192657619715
235.4886773452163	1	postlearning	nonviolation	7	B	83	scene	outdoor	1	0.5209953677840531
238.50531936716285	1	postlearning	violation	7	B	25	scene	outdoor	1	0.4903551591560245
241.48860002402213	1	postlearning	violation	7	B	33	scene	outdoor	1	0.4700778629630804
244.48855860205367	1	postlearning	nonviolation	7	B	89	scene	indoor	1	0.4861184312030673
247.48852428095412	1	postlearning	violation	7	B	37	scene	indoor	0	0.6750287660397589
250.48848657123744	1	postlearning	violation	7	B	10	scene	outdoor	1	0.6421878188848495
253.48844258626926	1	postlearning	violation	7	B	26	scene	indoor	1	0.5372328809462488
256.48840521415696	1	postlearning	violation	7	B	5	scene	outdoor	1	0.4612691188231111
259.48836202593515	1	postlearning	nonviolation	7	B	93	scene	outdoor	1	0.4873217684216797
262.48832997027785	1	postlearning	violation	7	B	24	scene	indoor	0	0.5253461240790784
265.48829218838364	1	postlearning	violation	7	B	19	scene	outdoor	1	0.5223891437053679
268.4882593713701	1	postlearning	nonviolation	7	B	91	scene	indoor	1	0.5034159957431257
271.4882145859301	1	postlearning	nonviolation	7	B	56	scene	outdoor	1	0.4924633991904557
274.48817311692983	1	postlearning	nonviolation	7	B	58	scene	indoor	1	0.5355054172687232
277.4881246732548	1	postlearning	violation	7	B	38	scene	outdoor	1	0.5685845450498164
280.48808454396203	1	postlearning	violation	7	B	2	scene	outdoor	1	0.6515927403233945
283.4880406293087	1	postlearning	violation	7	B	43	scene	outdoor	1	0.5046421680599451
286.4880021200516	1	postlearning	nonviolation	7	B	76	scene	outdoor	1	0.4616745919920504
289.48797201924026	1	postlearning	violation	7	B	40	scene	outdoor	1	0.4995891437865794
292.48793438216666	1	postlearning	violation	7	B	4	scene	indoor	1	0.6137510337866843
295.4878907110542	1	postlearning	nonviolation	7	B	75	scene	outdoor	1	0.4807920902967453
298.48785247094935	1	postlearning	violation	7	B	48	scene	outdoor	1	0.4728287421166897
