onset	duration	trial_type	condition	response_accuracy	response_time
13.501915299042597	2.5	A	nonviolation	1	0.8947012290009297
16.501874998037238	2.5	B	nonviolation	1	0.931734322977718
19.501835117989682	2.5	A	nonviolation	1	0.7418051280546933
22.501795754011255	2.5	B	nonviolation	0	0.7387439369922504
25.50175636203494	2.5	A	nonviolation	1	0.8188623400055803
28.501718490035273	2.5	A	violation	1	0.6363816369557753
31.501677106018175	2.5	B	nonviolation	1	1.0709393440047281
34.501643272989895	2.5	B	nonviolation	0	0.9649785670335403
37.50159852800425	2.5	A	violation	1	0.748015024990309
40.50155896204524	2.5	A	violation	1	0.8060520039871335
43.501519242010545	2.5	A	nonviolation	1	0.7050203880062327
46.50147960701725	2.5	B	violation	1	0.8191317439777777
49.50143803301034	2.5	A	nonviolation	1	0.6541428589844145
52.501406900002614	2.5	B	violation	0	0.7692116459948011
55.50135704700371	2.5	A	nonviolation	1	1.0602609580382705
58.501320478040725	2.5	B	violation	0	0.8692947939853184
61.50127855502068	2.5	A	violation	1	0.6863659549853764
64.50123836199053	2.5	A	nonviolation	1	0.6363810550537892
67.50119858200196	2.5	B	nonviolation	1	0.8484204180422239
70.50116054102546	2.5	A	nonviolation	1	0.6304573310189879
73.50112052599434	2.5	A	violation	1	0.8074952030437998
76.50108025001828	2.5	A	nonviolation	1	0.8445433339802548
79.50103822402889	2.5	B	violation	0	0.8845775579684414
82.50100029900204	2.5	B	violation	1	0.8296151820104569
85.50096013303845	2.5	B	violation	1	0.9885860459762624
88.50092019804286	2.5	A	nonviolation	1	0.7247003269731067
91.50087973603512	2.5	B	nonviolation	0	0.7317431480041705
94.5008396200137	2.5	B	nonviolation	1	0.8827793559757993
97.50080147502013	2.5	B	violation	0	1.1278235780191608
100.500759053044	2.5	A	violation	1	0.6898733959533274
103.50071923300855	2.5	A	violation	1	0.7948288570041768
106.50067845801823	2.5	A	violation	1	0.5769444790203124
109.50063841301017	2.5	A	nonviolation	1	0.7380047760088928
112.50059783802135	2.5	B	nonviolation	1	0.8160320430179127
115.50055757700466	2.5	B	violation	1	0.7340734750032425
118.50051711802372	2.5	A	nonviolation	1	0.7421100090141408
121.50048336799955	2.5	B	nonviolation	0	1.152144321007654
124.50043466902572	2.5	A	violation	1	0.6731872619711794
127.50039611704416	2.5	B	violation	1	0.9992287889472208
130.5003557330347	2.5	B	nonviolation	1	0.9292802540003322
133.50032211100915	2.5	B	violation	1	1.0413072400260717
136.50027507502818	2.5	B	nonviolation	1	1.1113481119973585
139.50023463903926	2.5	B	nonviolation	0	0.7343899889965542
142.50019383401374	2.5	A	violation	1	0.6614388609887101
145.50015331502073	2.5	A	violation	1	1.0854831850156188
148.5001117750071	2.5	A	violation	1	0.6695128940045834
151.50007246399764	2.5	B	violation	0	0.8565638110158034
154.50003220100191	2.5	B	violation	1	0.7875997390365228
157.49999164399927	2.5	B	violation	0	1.0936406800174154
160.4999524730374	2.5	A	nonviolation	1	0.7966784900054336
163.49991060001776	2.5	A	nonviolation	1	0.6797355060116388
166.49986982002156	2.5	B	violation	0	0.8147446520160884
169.49982946703673	2.5	B	nonviolation	1	0.7368084949557671
172.49978858104438	2.5	B	nonviolation	0	0.6348471989622341
175.49974793399448	2.5	B	violation	1	0.7908930340199731
178.4997075610445	2.5	B	violation	0	0.895947492972482
181.49966738699	2.5	A	violation	1	0.7779679960221983
184.4996243939968	2.5	A	violation	1	1.0990079260081984
187.499585965008	2.5	B	nonviolation	0	1.1690495620132424
190.49954486504433	2.5	A	nonviolation	1	0.9080944349989296
193.49950218200684	2.5	B	violation	0	0.7311290000216104
196.49946380604527	2.5	A	nonviolation	1	0.8761721309856512
199.4994225400151	2.5	B	violation	1	0.7770687990123406
202.49938114901303	2.5	A	violation	1	0.9272634399821982
205.49933884001805	2.5	B	violation	1	0.9732968240277842
208.49930127803242	2.5	B	nonviolation	1	1.04733483097516
211.49925953301133	2.5	A	nonviolation	1	0.6543786959955469
214.4992188379984	2.5	B	violation	1	0.9444370240089484
217.49917830701446	2.5	A	nonviolation	1	0.8644794640131295
220.4991371860378	2.5	A	violation	1	0.7714522739988752
223.4990963690216	2.5	A	violation	1	0.6185481789871119
226.49905572604618	2.5	B	nonviolation	1	0.9546363179688342
229.49901490902997	2.5	B	nonviolation	1	0.9286586149828508
232.49897445202805	2.5	B	nonviolation	1	1.0196613550069742
235.49893158202758	2.5	B	nonviolation	0	0.7947088369983248
238.4988906950457	2.5	A	nonviolation	1	0.6377543129492551
241.4988519170438	2.5	B	nonviolation	1	0.9697856249986216
244.49881116504548	2.5	B	nonviolation	1	1.0588285989942958
247.49877013399964	2.5	A	nonviolation	1	0.7248842680128291
250.49872951	2.5	A	nonviolation	1	0.6819112930097617
253.49868668703132	2.5	A	violation	1	0.7369558839709498
256.4986475220066	2.5	A	violation	1	0.5779973299941048
259.49860896199243	2.5	B	violation	0	0.9210369120119141
262.4985622949898	2.5	B	violation	0	0.7931058350368403
265.4985251390026	2.5	A	nonviolation	1	0.8031171640031971
268.49848427204415	2.5	B	nonviolation	1	0.9091640209662728
271.49844269501045	2.5	A	violation	1	0.6012093750177883
274.4984014640213	2.5	A	nonviolation	1	0.9892500059795566
277.49836115003563	2.5	B	violation	1	0.7562926919781603
280.49832490901457	2.5	A	nonviolation	1	0.7993231809814461
283.49827935703803	2.5	B	nonviolation	1	0.8793620299547911
286.4982385100448	2.5	B	violation	0	0.8474163329810835
289.49819494003896	2.5	A	violation	1	0.7004578780033626
