onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	75
15.054146473004947	1	neutral	n/a	n/a	n/a
18.0	1	scene	nonviolation	A	70
19.554082846967503	1	neutral	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	86
24.054024702985767	1	reward	n/a	n/a	n/a
27.0	1	scene	violation	A	8
28.55396488896804	1	reward	n/a	n/a	n/a
31.5	1	scene	violation	A	46
33.053907445981174	1	neutral	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	80
37.55384972901084	1	reward	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	66
42.05378957197536	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	47
46.553726236976225	1	neutral	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	69
51.05366844998207	1	reward	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	62
55.55360853398453	1	neutral	n/a	n/a	n/a
58.5	1	scene	violation	A	10
60.053556176018894	1	reward	n/a	n/a	n/a
63.0	1	scene	violation	A	32
64.55349019396817	1	reward	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	50
69.0534322700114	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	11
73.55337127798703	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	52
78.05330797797069	1	neutral	n/a	n/a	n/a
81.0	1	scene	violation	A	35
82.55326405097729	1	neutral	n/a	n/a	n/a
85.5	1	scene	violation	A	13
87.05318837298546	1	reward	n/a	n/a	n/a
90.0	1	scene	violation	A	12
91.55313995498001	1	neutral	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	95
96.0530713609769	1	reward	n/a	n/a	n/a
99.0	1	scene	violation	A	3
100.55301147000864	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	92
105.05295090400614	1	reward	n/a	n/a	n/a
108.0	1	scene	nonviolation	A	65
109.55291599000337	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	93
114.05283033399608	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	40
118.5527696569916	1	reward	n/a	n/a	n/a
121.5	1	scene	violation	A	25
123.05272038502152	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	94
127.5526482280111	1	neutral	n/a	n/a	n/a
130.5	1	scene	nonviolation	A	53
132.05258990998846	1	reward	n/a	n/a	n/a
135.0	1	scene	violation	A	24
136.5525387880043	1	reward	n/a	n/a	n/a
139.5	1	scene	nonviolation	A	55
141.0524697009823	1	neutral	n/a	n/a	n/a
144.0	1	scene	nonviolation	A	61
145.5524128889665	1	reward	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	63
150.0523510199855	1	neutral	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	76
154.55229180800958	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	41
159.0522311889799	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	28
163.55217385099968	1	neutral	n/a	n/a	n/a
166.5	1	scene	nonviolation	A	64
168.052118549007	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	36
172.55205006100002	1	neutral	n/a	n/a	n/a
175.5	1	scene	violation	A	48
177.05198753700824	1	reward	n/a	n/a	n/a
180.0	1	scene	nonviolation	A	74
181.55193889397202	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	83
186.0518734480138	1	reward	n/a	n/a	n/a
189.0	1	scene	violation	A	26
190.5518029499799	1	reward	n/a	n/a	n/a
193.5	1	scene	violation	A	37
195.05174599296882	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	87
199.5516856230097	1	neutral	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	84
204.0516212100047	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	22
208.5515613859752	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	2
213.05150043696634	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	19
217.55144940700848	1	neutral	n/a	n/a	n/a
220.5	1	scene	violation	A	6
222.0513878639904	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	20
226.55131751601584	1	neutral	n/a	n/a	n/a
