onset	duration	trial_type	condition	response_accuracy	response_time
13.513123919954527	2.5	A	nonviolation	1.0	0.978682699147612
16.51308575901203	2.5	B	violation	0.0	1.0487120009493085
19.513046141946692	2.5	A	violation	1.0	0.8726725841406733
22.51300717703998	2.5	A	nonviolation	1.0	0.783809128915891
25.512974048964683	2.5	B	nonviolation	1.0	1.2708251851145178
28.512928178999573	2.5	B	violation	0.0	1.3177271271124482
31.512889917008575	2.5	A	nonviolation	1.0	0.6719096889719367
34.51285109203309	2.5	B	violation	1.0	1.4479542199987918
37.512810185085975	2.5	B	violation	1.0	1.5449898128863424
40.512772558024146	2.5	B	violation	1.0	1.4480320599395782
43.512733170995496	2.5	A	violation	1.0	0.7880656020715833
46.51269207289442	2.5	B	nonviolation	0.0	1.8671112491283568
49.51265184511432	2.5	A	nonviolation	1.0	0.7501368499360979
52.512614649022	2.5	B	violation	0.0	1.3761074799112976
55.51257367106153	2.5	A	violation	1.0	0.8812266609165817
58.51253541209735	2.5	B	violation	1.0	1.3202882779296488
61.51249901088886	2.5	A	nonviolation	1.0	1.0353189702145755
64.51245589810424	2.5	A	violation	1.0	1.0382776299957186
67.51241406006739	2.5	A	violation	1.0	0.8584071148652583
70.5123756909743	2.5	B	nonviolation	0.0	1.4394340440630913
73.51233844296075	2.5	B	nonviolation	0.0	1.4564600849989802
76.51229673298077	2.5	B	nonviolation	0.0	1.6165074529126289
79.51225789799355	2.5	B	violation	1.0	1.5186179669108242
82.51221750699916	2.5	B	nonviolation	1.0	1.4615913010202348
85.51217830600217	2.5	A	violation	1.0	1.036624452099204
88.49547026399523	2.5	B	nonviolation	1.0	1.4193404300604016
91.51209810189906	2.5	B	violation	1.0	1.4746689121238887
94.49539172905494	2.5	B	nonviolation	0.0	1.5863961649592966
97.4953886459116	2.5	A	nonviolation	1.0	0.9164222700055688
100.49531100108288	2.5	B	violation	1.0	1.3565041148103774
103.51194269093685	2.5	B	nonviolation	0.0	1.346863683080301
106.4952416641172	2.5	A	violation	1.0	0.7044255419168621
109.49519243510441	2.5	A	nonviolation	1.0	0.7005399568006396
112.4951540559996	2.5	B	nonviolation	0.0	1.053665328072384
115.49511545710266	2.5	B	nonviolation	0.0	1.4806940618436784
118.49507504305801	2.5	A	nonviolation	1.0	1.03573719994165
121.4950418700464	2.5	B	nonviolation	1.0	1.036763726035133
124.49499517306684	2.5	A	nonviolation	1.0	1.2468799918424338
127.49495469103569	2.5	A	violation	1.0	0.7988591268658638
130.49491543206386	2.5	A	nonviolation	0.0	1.0208981400355697
133.49487601802684	2.5	B	violation	1.0	1.42381277307868
136.49483432597478	2.5	A	violation	1.0	1.5409827909898013
139.49479646701366	2.5	A	violation	1.0	1.0429397909902036
142.4947638290469	2.5	A	violation	1.0	0.8000510928686708
145.4947172519751	2.5	A	nonviolation	1.0	0.6190895480103791
148.49467571801506	2.5	B	violation	1.0	1.6531381919048729
