onset	duration	trial_type	subcategory	response_accuracy	response_time
13.50094871292822	0.5	object	natural	1	0.7037401960697025
15.000967076979578	0.5	object	manmade	1	0.5277045930270106
16.500898147933185	0.5	object	manmade	1	0.5317783250939101
18.000876112026162	0.5	object	manmade	1	0.6748076899675652
19.500856827013195	0.5	object	natural	1	0.7247823209036142
21.000841688015498	0.5	object	natural	1	0.6148645819630474
22.50082108192146	0.5	object	natural	1	0.6048574370797724
24.00084670400247	0.5	object	manmade	1	0.690815023961477
25.500775938970037	0.5	object	manmade	1	0.6609154810430482
27.000832514022477	0.5	object	natural	1	0.7038483719807118
43.50055610702839	0.5	object	natural	1	0.8821416709106416
45.00474721100181	0.5	object	natural	1	0.6419456279836595
46.500520222005434	0.5	object	natural	1	0.561115363962017
48.00051193498075	0.5	object	manmade	1	0.4091732889646664
49.50049503101036	0.5	object	manmade	1	0.6662071399623528
51.00046286394354	0.5	object	natural	1	0.6621964260702953
52.50044264702592	0.5	object	manmade	1	0.6132498409133404
54.000419855932705	0.5	object	manmade	1	0.5662359549896792
55.50040391692892	0.5	object	manmade	1	0.5222153990762308
57.00038596300874	0.5	object	natural	1	0.5283174489159137
73.50018115295097	0.5	scene	outdoor	1	0.6105225690407678
75.00265984795988	0.5	scene	outdoor	1	0.5060242930194363
76.50014028791338	0.5	scene	outdoor	1	0.5115497540682554
78.00014480494428	0.5	scene	indoor	1	0.41454466606955975
79.50009641691577	0.5	scene	outdoor	1	0.5126065870281309
81.00007962202653	0.5	scene	indoor	1	0.6536033198935911
82.5000544450013	0.5	scene	indoor	1	0.6626498309196904
84.00004911993165	0.5	scene	outdoor	1	0.5446448810398579
85.50001875497401	0.5	scene	indoor	1	0.6716885130153969
87.00001127494033	0.5	scene	indoor	1	0.615690023987554
103.49978473200463	0.5	face	female	1	0.6028988719917834
105.00151339301374	0.5	face	female	1	0.4511987389996648
106.49975641898345	0.5	face	female	1	0.4888930709566921
107.99972842994612	0.5	face	female	1	0.5709742970066145
109.49971098196693	0.5	face	male	1	0.34898852405603975
110.99970068002585	0.5	face	male	1	0.4019189899554476
112.49967394198757	0.5	face	female	1	0.537040677969344
113.99966170394327	0.5	face	male	1	0.5100298600737005
115.49963281094097	0.5	face	male	1	0.5080566790420562
116.99961166398134	0.5	face	male	1	0.520098555018194
133.49941187095828	0.5	scene	indoor	n/a	n/a
135.00039048795588	0.5	scene	outdoor	1	0.5693329030182213
136.49935803795233	0.5	scene	outdoor	1	0.632269163033925
137.99934322200716	0.5	scene	indoor	1	0.6153456409228966
139.4993259179173	0.5	scene	indoor	1	0.5573786480817944
140.9992993969936	0.5	scene	indoor	1	0.611435996950604
142.49928542599082	0.5	scene	outdoor	1	0.45634819695260376
143.99927691102494	0.5	scene	indoor	1	0.6994240859057754
145.4992440090282	0.5	scene	outdoor	1	0.7694546988932416
146.9992342989426	0.5	scene	outdoor	1	0.6804701570654288
163.4990100240102	0.5	face	male	1	0.48069578397553414
164.9989963909611	0.5	face	female	1	0.37769937596749514
166.49899907701183	0.5	face	female	1	0.3947254460072145
167.99895746901166	0.5	face	female	1	0.40174424496944994
169.498962690006	0.5	face	female	1	0.4167429709341377
170.99891416996252	0.5	face	male	1	0.5727976750349626
172.4988953989232	0.5	face	female	1	0.5898138961056247
173.99888617894612	0.5	face	male	1	0.6528514709789306
175.49885788199026	0.5	face	male	1	0.5458443959942088
176.9988404449541	0.5	face	male	1	0.5638013200368732
193.49862352595665	0.5	face	female	1	0.5070880160201341
194.99861388094723	0.5	face	female	1	0.4011152950115502
196.498582551023	0.5	face	female	1	0.40813322691246867
197.99856736091897	0.5	face	male	1	0.44113734900020063
199.4985499639297	0.5	face	female	1	0.4981633130228147
200.99853240395896	0.5	face	female	1	0.5121773650171235
202.49851371499244	0.5	face	male	1	0.44820544798858464
203.99848910002038	0.5	face	male	1	0.37923994089942425
205.49847973196302	0.5	face	male	1	0.41524330095853657
206.99846712499857	0.5	face	male	1	0.3632383649237454
223.49823298398405	0.5	object	manmade	1	0.531407485017553
224.99821819295175	0.5	object	manmade	1	0.5474833899643272
226.49821280001197	0.5	object	manmade	1	0.4985042769694701
227.99819788802415	0.5	object	natural	1	0.636448084958829
229.4981580550084	0.5	object	natural	1	0.4074825899442658
230.99816865392495	0.5	object	natural	1	0.5205524310003966
232.49812083796132	0.5	object	manmade	1	0.5475985370576382
233.9981112559326	0.5	object	natural	1	0.44059793499764055
235.49809177895077	0.5	object	natural	1	0.46261208807118237
236.99805789196398	0.5	object	manmade	1	0.8046558869536966
253.4978452969808	0.5	scene	outdoor	1	0.5908186270389706
254.99782449798658	0.5	scene	indoor	1	0.6798977400176227
256.49785488296766	0.5	scene	indoor	1	0.6058729169890285
257.9977991399355	0.5	scene	outdoor	1	0.557857364998199
259.4977855689358	0.5	scene	outdoor	1	0.5059418340679258
260.9977572869975	0.5	scene	outdoor	1	0.509968674974516
262.49773295992054	0.5	scene	indoor	1	0.6619901120429859
263.99771846993826	0.5	scene	outdoor	1	0.6980068350676447
265.49771643802524	0.5	scene	indoor	1	0.6429925329284742
266.997681556968	0.5	scene	indoor	1	0.6619734390405938
283.4974606279284	0.5	object	manmade	1	0.7192639810964465
284.9974505789578	0.5	object	natural	1	0.43929209699854255
286.4974322769558	0.5	object	natural	1	0.8572959189768881
287.99739799497183	0.5	object	natural	1	0.43831313599366695
289.49738871492445	0.5	object	manmade	1	0.545325955026783
290.997364780982	0.5	object	manmade	1	0.5753486079629511
292.4973445519572	0.5	object	manmade	1	0.5333817220525816
293.9973323899321	0.5	object	manmade	1	0.6653795359889045
295.4973101449432	0.5	object	natural	1	0.4983814200386405
296.997289913008	0.5	object	natural	1	0.6154236450092867
313.4970664959401	0.5	object	natural	1	0.5716581370215863
314.99704847100656	0.5	object	natural	1	0.48867675999645144
316.49703501700424	0.5	object	manmade	0	0.6977020059712231
317.9970144890249	0.5	object	manmade	1	0.7526396899484098
319.49700154794846	0.5	object	manmade	1	0.9357324739685282
320.9969771299511	0.5	object	natural	1	0.482680949033238
322.49696242494974	0.5	object	manmade	1	0.7087550850119442
323.9969424329465	0.5	object	natural	1	0.9087830430362374
325.49692430894356	0.5	object	manmade	1	0.5058195700403303
326.9969019240234	0.5	object	natural	1	0.5708214519545436
343.4966787250014	0.5	scene	outdoor	1	0.6740407209144905
344.99666049994994	0.5	scene	indoor	1	0.7339973540510982
346.4966509549413	0.5	scene	outdoor	1	0.5330012440681458
347.9966291059973	0.5	scene	indoor	1	0.4970913919387385
349.49661203694995	0.5	scene	outdoor	1	0.5701361360261217
350.99659013398923	0.5	scene	outdoor	1	0.8451371029950678
352.49657565297093	0.5	scene	indoor	1	0.48514783498831093
353.9965435839258	0.5	scene	indoor	1	0.7061791790183634
355.49652628193144	0.5	scene	indoor	1	0.5232105940813199
356.99650254601147	0.5	scene	outdoor	1	0.6092205969616771
373.4962935099611	0.5	face	female	1	0.5484480579616502
374.99628100695554	0.5	face	male	1	0.5264696549857035
376.4795807119226	0.5	face	male	1	0.5071483110077679
377.97955629392527	0.5	face	female	1	0.5061813880456612
379.4795414489927	0.5	face	female	1	0.48312667198479176
380.9795262879925	0.5	face	female	1	0.44919686601497233
382.479504658957	0.5	face	male	1	0.49025782698299736
383.9794898459222	0.5	face	male	1	0.49023307010065764
385.4794661599444	0.5	face	male	1	0.39725338702555746
386.97944872791413	0.5	face	female	1	0.5902480850927532
403.47923314291984	0.5	scene	outdoor	1	0.876501637045294
404.97922600095626	0.5	scene	indoor	1	0.5605028200661764
406.47919419698883	0.5	scene	outdoor	1	0.7294654919533059
407.97917244094424	0.5	scene	indoor	1	0.532559477025643
