onset	duration	trial_type	condition	response_accuracy	response_time
13.508283507078884	2.5	B	nonviolation	0	1.1731429360806942
16.5082400101237	2.5	B	violation	0	1.3271855670027437
19.50820898404345	2.5	A	violation	1	1.0420955549925566
22.508178777992725	2.5	A	nonviolation	1	1.0002699289470909
25.508125319145623	2.5	A	nonviolation	1	0.8172950381413102
28.50809521134943	2.5	A	violation	1	0.8013254469260573
31.508046862203628	2.5	B	nonviolation	0	0.9293780019506812
34.50801217323169	2.5	A	violation	1	0.9584168158471584
37.507983531337224	2.5	B	violation	0	0.9794407258741558
40.507931370288134	2.5	A	nonviolation	1	1.1204923409968617
43.507895312272005	2.5	A	nonviolation	1	0.8245336776599288
46.50785344233736	2.5	B	violation	1	1.0145536679774525
49.50781770702453	2.5	B	violation	0	1.4736118451692164
52.507775621023036	2.5	A	violation	1	0.9796557021327316
55.50773985125125	2.5	B	nonviolation	1	1.3226965288631618
58.50770870130509	2.5	B	nonviolation	1	1.390721696894616
61.50766996620223	2.5	B	violation	1	1.2707541971467435
64.50763316825032	2.5	A	violation	1	0.8967908108606935
67.5075819422491	2.5	A	violation	1	0.8798493077047169
70.50754596898332	2.5	A	nonviolation	1	0.9008092833682896
73.50749980099499	2.5	B	violation	1	1.2849311470054092
76.50746038695797	2.5	B	violation	1	1.3228503540158272
79.50743627920747	2.5	A	nonviolation	1	1.131007913965732
82.50739042414351	2.5	A	violation	1	1.1730426861904562
85.50734945293514	2.5	B	nonviolation	1	1.2080819653347137
88.50730435503647	2.5	A	violation	1	1.0970608731731772
91.50728501193224	2.5	B	nonviolation	1	1.2711495989933608
94.507224928122	2.5	A	violation	1	1.2692097411490977
97.50718972692266	2.5	B	violation	0	1.491242214106023
100.50715898023918	2.5	B	nonviolation	0	1.3162783570587635
103.50712245609614	2.5	B	violation	1	1.2573095238767564
106.50707197934388	2.5	B	violation	0	1.3183615966700015
109.50703464308754	2.5	B	nonviolation	0	1.4594003120437264
112.5069923340343	2.5	A	nonviolation	1	1.26344013819471
115.50695199333131	2.5	B	nonviolation	0	1.4584861197508872
118.50692568719387	2.5	A	nonviolation	1	1.2125142547301948
121.50687162904067	2.5	A	violation	1	1.1135630332864819
124.50684477901086	2.5	A	nonviolation	1	1.2805957910604775
127.50680209137501	2.5	B	nonviolation	0	1.4226366188377142
130.5067519759759	2.5	B	nonviolation	1	1.4035615012980998
133.5067108781077	2.5	A	violation	1	1.220725447870791
136.5066824941896	2.5	B	violation	1	1.4447574699297547
139.50663800537586	2.5	B	violation	0	1.5677973828278482
142.50659458106384	2.5	A	nonviolation	1	1.2368468232452872
145.5065527963452	2.5	A	nonviolation	1	1.2728867125697434
148.5065130162984	2.5	B	nonviolation	0	1.388926665764302
151.5064741913229	2.5	A	nonviolation	1	1.152963848784566
154.5064336741343	2.5	A	violation	1	1.1840103161521256
157.50640060100702	2.5	B	nonviolation	0	1.3450443963520229
160.5063596162945	2.5	B	nonviolation	0	1.3990985760465264
163.50632931198925	2.5	A	violation	1	1.2381151290610433
166.50627754209563	2.5	B	nonviolation	0	1.3001669198274612
169.5062439069152	2.5	B	violation	1	1.640196232125163
172.5062003559433	2.5	B	violation	0	1.7952373260632155
175.50616013212132	2.5	B	violation	1	1.1762890540994704
178.50612179329622	2.5	A	nonviolation	1	1.018325495067984
181.50607539713383	2.5	B	violation	0	1.119370091240853
184.50603787833825	2.5	A	nonviolation	1	1.0734014878980815
187.50600134814158	2.5	A	violation	1	1.0554494238458574
190.48929138900712	2.5	B	violation	1	1.2811512821353972
193.4892418193631	2.5	A	violation	1	1.217134392820299
196.48920142091808	2.5	B	nonviolation	1	1.4072419283911586
199.50583891337737	2.5	A	violation	1	1.1536087705753744
202.50580182019618	2.5	B	nonviolation	0	1.4566461881622672
205.505762769375	2.5	A	nonviolation	1	1.0966881639324129
208.4890428893268	2.5	B	violation	0	1.351339419838041
211.48900793399662	2.5	B	nonviolation	0	1.2754387902095914
214.48896553320807	2.5	A	nonviolation	1	1.404485016129911
217.48892875295127	2.5	A	nonviolation	1	1.4065169002860785
220.4888869710266	2.5	A	nonviolation	1	1.2935631782747803
223.48885029600933	2.5	B	nonviolation	1	1.454603356309235
226.48881308734417	2.5	B	nonviolation	1	1.4106374117545784
229.48877245793116	2.5	B	violation	1	1.443673674017191
232.4887286331505	2.5	B	violation	0	1.2577241868712008
235.4886897229589	2.5	A	violation	1	1.29577073501423
238.4886488253251	2.5	B	violation	1	1.5948008568957448
241.4886102862656	2.5	A	violation	1	1.3008398860692978
244.48856960097328	2.5	B	nonviolation	0	1.2168688541278243
