onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.506414871197196	1	postlearning	violation	2	n/a	1	face	male	1	0.6527456808835268
16.506378793157634	1	postlearning	violation	2	n/a	16	face	female	1	0.43478369899094105
19.506331367418174	1	postlearning	violation	2	n/a	26	face	male	1	0.4668348669074476
22.506289073266093	1	postlearning	violation	2	n/a	41	face	male	1	0.4628742248751223
25.50625709304586	1	postlearning	violation	2	n/a	48	face	male	1	0.4579064170829952
28.506211949046698	1	postlearning	violation	2	n/a	4	face	male	1	0.5179527713917196
31.506170871201906	1	postlearning	violation	2	n/a	37	face	female	1	0.42999454122036695
34.506142089143395	1	postlearning	violation	2	n/a	11	face	female	1	0.44602482207119465
37.50609306618571	1	postlearning	violation	2	n/a	43	face	female	1	0.4420702639035881
40.50606305524707	1	postlearning	violation	2	n/a	35	face	female	1	0.4781010351143778
43.506009123288095	1	postlearning	violation	2	n/a	27	face	male	1	0.4781570588238537
46.505972989369184	1	postlearning	violation	2	n/a	47	face	male	1	0.4421978238970041
49.50593066308648	1	postlearning	violation	2	n/a	17	face	female	1	0.4772375589236617
52.505895351991065	1	postlearning	violation	2	n/a	1	face	male	1	0.5131521113216877
55.50585510814562	1	postlearning	violation	2	n/a	10	face	male	1	0.4593116771429777
58.505812927149236	1	postlearning	violation	2	n/a	48	face	male	1	0.4883550088852644
61.505775716155775	1	postlearning	violation	2	n/a	47	face	male	1	0.4833924700506032
64.50573559338227	1	postlearning	violation	2	n/a	29	face	female	1	0.5894472738727927
67.50569381099193	1	postlearning	violation	2	n/a	27	face	male	1	0.5284780682995915
70.5056563843973	1	postlearning	violation	2	n/a	34	face	female	1	0.474518490023911
73.50562209635973	1	postlearning	violation	2	n/a	20	face	female	1	0.473348347004503
76.50557688530535	1	postlearning	violation	2	n/a	25	face	male	1	0.5035898550413549
79.50554670905694	1	postlearning	violation	2	n/a	19	face	male	1	0.5326195410452783
82.50550432037562	1	postlearning	violation	2	n/a	34	face	female	1	0.542668221052736
85.50546168535949	1	postlearning	violation	2	n/a	17	face	female	1	0.5027088648639619
88.5054247402586	1	postlearning	violation	2	n/a	14	face	male	1	0.4847455928102136
91.50537785235792	1	postlearning	violation	2	n/a	8	face	female	1	0.5257954038679601
94.50533646438272	1	postlearning	violation	2	n/a	29	face	female	1	0.530842094682157
97.50530501408501	1	postlearning	violation	2	n/a	28	face	female	1	0.4388704830780625
100.50525773642583	1	postlearning	violation	2	n/a	9	face	female	1	0.4789125877432525
103.50522468844429	1	postlearning	violation	2	n/a	2	face	male	1	0.5349456737749279
106.50517737399788	1	postlearning	violation	2	n/a	21	face	female	1	0.5230140374042094
109.50514092016964	1	postlearning	violation	2	n/a	22	face	male	1	0.464035018812865
112.5050996192731	1	postlearning	violation	2	n/a	36	face	female	1	0.5240771030075848
115.50507283117622	1	postlearning	violation	2	n/a	36	face	female	1	0.4551050770096481
118.5050278911367	1	postlearning	violation	2	n/a	30	face	female	1	0.4931519748643041
121.50497966818511	1	postlearning	violation	2	n/a	37	face	female	1	0.5241932589560747
124.5049353111535	1	postlearning	violation	2	n/a	5	face	female	1	0.5342444591224194
127.50490358425304	1	postlearning	violation	2	n/a	26	face	male	1	0.5302718761377037
130.50486607523635	1	postlearning	violation	2	n/a	33	face	male	1	0.5162934442050755
133.50482224719602	1	postlearning	violation	2	n/a	32	face	male	1	0.4953576819971204
136.50478833541274	1	postlearning	violation	2	n/a	42	face	female	1	0.4553937898017466
139.50474458513781	1	postlearning	violation	2	n/a	12	face	female	1	0.4864358911290765
142.50470835901797	1	postlearning	violation	2	n/a	3	face	female	1	0.4514732961542904
145.5046607321128	1	postlearning	violation	2	n/a	13	face	male	1	0.4955206150189042
148.50462008733302	1	postlearning	violation	2	n/a	16	face	female	1	0.4705551196821034
151.50457948818803	1	postlearning	violation	2	n/a	11	face	female	1	0.4576006070710719
154.50453779101372	1	postlearning	violation	2	n/a	13	face	male	1	0.5056412951089442
157.5045079733245	1	postlearning	violation	2	n/a	44	face	female	1	0.5636746850796044
160.5044661280699	1	postlearning	violation	2	n/a	33	face	male	1	0.4777188552543521
163.5044178823009	1	postlearning	violation	2	n/a	22	face	male	1	0.454698882997036
166.5043897642754	1	postlearning	violation	2	n/a	40	face	male	1	0.4647894920781255
169.5043502449989	1	postlearning	violation	2	n/a	46	face	male	1	0.4548281580209732
172.50429777335376	1	postlearning	violation	2	n/a	46	face	male	1	0.5248876269906759
175.50425634114072	1	postlearning	violation	2	n/a	14	face	male	1	0.4769269078969955
178.50421997811645	1	postlearning	violation	2	n/a	45	face	female	1	0.5479662800207734
181.5041808420792	1	postlearning	violation	2	n/a	42	face	female	1	0.6129485932178795
184.5041490769945	1	postlearning	violation	2	n/a	31	face	female	1	0.5480335913598537
187.50410470832142	1	postlearning	violation	2	n/a	3	face	female	1	0.5080811777152121
190.50405749725175	1	postlearning	violation	2	n/a	38	face	male	1	0.4541312651708722
193.50401814142242	1	postlearning	violation	2	n/a	12	face	female	1	0.4741819896735251
196.50398286012933	1	postlearning	violation	2	n/a	40	face	male	1	0.5552038410678506
199.50395229039714	1	postlearning	violation	2	n/a	2	face	male	1	0.5822341865859926
202.5038960441016	1	postlearning	violation	2	n/a	7	face	male	1	0.4842881741933525
205.5038560191169	1	postlearning	violation	2	n/a	24	face	male	1	0.5473319641314447
208.5038170530461	1	postlearning	violation	2	n/a	28	face	female	1	0.5613736249506474
211.50377713609487	1	postlearning	violation	2	n/a	41	face	male	1	0.7494090930558741
214.50373668922109	1	postlearning	violation	2	n/a	23	face	male	1	0.5464503280818462
217.5037039690651	1	postlearning	violation	2	n/a	18	face	female	1	0.5104886912740767
220.50365599431095	1	postlearning	violation	2	n/a	20	face	female	1	0.4985329881310463
223.5036268429831	1	postlearning	violation	2	n/a	31	face	female	1	0.5554389483295381
226.50357552012431	1	postlearning	violation	2	n/a	39	face	male	1	0.505615868140012
229.5035356921144	1	postlearning	violation	2	n/a	10	face	male	1	0.4906624290160835
232.50349675910545	1	postlearning	violation	2	n/a	9	face	female	1	0.5526897911913693
235.50345272431147	1	postlearning	violation	2	n/a	18	face	female	1	0.5236250157468021
238.50342183606702	1	postlearning	violation	2	n/a	25	face	male	1	0.569771618116647
241.50338330399242	1	postlearning	violation	2	n/a	35	face	female	1	0.5958147030323744
244.50333429407328	1	postlearning	violation	2	n/a	23	face	male	1	0.5948597402311862
247.50329449400303	1	postlearning	violation	2	n/a	32	face	male	1	0.5588554823771119
250.50325520802292	1	postlearning	violation	2	n/a	45	face	female	1	0.5259345043450594
253.5032139020041	1	postlearning	violation	2	n/a	30	face	female	1	0.6149745192378759
256.5031736781821	1	postlearning	violation	2	n/a	24	face	male	1	0.4919705241918564
259.5031320792623	1	postlearning	violation	2	n/a	38	face	male	1	0.6380666038021445
262.5030937474221	1	postlearning	violation	2	n/a	15	face	male	1	0.5331029039807618
265.50305299833417	1	postlearning	violation	2	n/a	7	face	male	1	0.4781397487968206
268.50302205700433	1	postlearning	violation	2	n/a	39	face	male	1	0.5581837962381542
