onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.515420928946694	1	prelearning	violation	1	A	17	scene	indoor	1	1.0624250890687108
16.515396715025418	1	prelearning	nonviolation	1	A	66	scene	indoor	1	0.5404509200016037
19.51534357003402	1	prelearning	violation	1	A	19	scene	indoor	1	0.7055051949573681
22.515304335975085	1	prelearning	violation	1	B	22	scene	indoor	1	0.5595468620304018
25.515259803971283	1	prelearning	violation	1	A	21	scene	outdoor	1	0.5905866610119119
28.515231783967465	1	prelearning	violation	1	A	23	scene	indoor	1	0.6546205399790779
31.51518982404377	1	prelearning	nonviolation	1	B	71	scene	outdoor	0	0.6296700979582965
34.49846535199322	1	prelearning	violation	1	B	18	scene	indoor	1	0.5183891280321404
37.51511342904996	1	prelearning	nonviolation	1	B	66	scene	indoor	1	0.5777424909174442
40.49838184495457	1	prelearning	violation	1	B	23	scene	outdoor	1	0.7404770320281386
43.515031927032396	1	prelearning	nonviolation	1	B	68	scene	outdoor	1	0.5328190979780629
46.498306178953506	1	prelearning	violation	1	B	17	scene	indoor	1	0.7195416310569271
49.514940585009754	1	prelearning	nonviolation	1	A	69	scene	outdoor	1	0.6199172269552946
52.51490367297083	1	prelearning	nonviolation	1	A	70	scene	indoor	1	0.5219486419809982
55.498191338963814	1	prelearning	nonviolation	1	B	72	scene	outdoor	1	0.4976617760257796
58.49814829602838	1	prelearning	violation	1	B	19	scene	outdoor	1	0.6037040199153125
61.49811134801712	1	prelearning	violation	1	A	22	scene	indoor	1	0.7057442769873887
64.49806563404854	1	prelearning	nonviolation	1	A	71	scene	indoor	1	0.6157855389174074
67.49802497704513	1	prelearning	nonviolation	1	B	70	scene	indoor	1	0.7378274499205872
70.4979832730023	1	prelearning	nonviolation	1	A	72	scene	outdoor	1	0.5528789759846404
73.49794650997501	1	prelearning	nonviolation	1	A	67	scene	outdoor	0	0.43889517802745104
76.49790441605728	1	prelearning	nonviolation	1	B	69	scene	outdoor	1	0.5499485979089513
79.49786505999509	1	prelearning	violation	1	B	20	scene	indoor	1	0.5189900919795036
82.4978337859502	1	prelearning	nonviolation	1	A	68	scene	indoor	1	0.5740212510572746
85.49779289902655	1	prelearning	violation	1	A	20	scene	outdoor	1	0.8040636029327288
88.49774497898761	1	prelearning	nonviolation	1	A	65	scene	outdoor	1	0.6940379909938201
91.49770482000895	1	prelearning	violation	1	A	24	scene	outdoor	1	0.6041497229598463
94.49767189996784	1	prelearning	nonviolation	1	B	67	scene	indoor	0	0.6401852730195969
97.49762907996772	1	prelearning	nonviolation	1	B	65	scene	indoor	1	0.6702318839961663
100.49758518999442	1	prelearning	violation	1	A	18	scene	outdoor	1	0.708274487988092
103.49755480303429	1	prelearning	violation	1	B	21	scene	outdoor	1	0.5813056329498067
106.49750477296766	1	prelearning	violation	1	B	24	scene	outdoor	1	0.7193498769775033
109.49747095804196	1	learning	nonviolation	2	A	65	scene	outdoor	1	0.5143931210041046
112.4974229449872	1	learning	nonviolation	2	B	65	scene	indoor	1	0.8414344449993223
115.49739354604391	1	learning	nonviolation	2	A	66	scene	indoor	1	0.5844642129959539
118.49734374100807	1	learning	nonviolation	2	B	66	scene	indoor	1	0.6025137689430267
