onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	nonviolation	A	85
15.054020283045249	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	44
19.55396864516661	1	reward	n/a	n/a	n/a
22.5	1	scene	nonviolation	A	84
24.0539018381387	1	neutral	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	59
28.55383951310068	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	86
33.05378970899619	1	neutral	n/a	n/a	n/a
36.0	1	scene	violation	A	12
37.553722619079046	1	neutral	n/a	n/a	n/a
40.5	1	scene	nonviolation	A	77
42.05367214116268	1	neutral	n/a	n/a	n/a
45.0	1	scene	violation	A	39
46.55361060309224	1	reward	n/a	n/a	n/a
49.5	1	scene	violation	A	1
51.053543413057916	1	neutral	n/a	n/a	n/a
54.0	1	scene	nonviolation	A	53
55.55348243610932	1	neutral	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	73
60.05344909406267	1	neutral	n/a	n/a	n/a
63.0	1	scene	nonviolation	A	95
64.55337006202899	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	80
69.05330887716264	1	reward	n/a	n/a	n/a
72.0	1	scene	violation	A	43
73.55324897309765	1	neutral	n/a	n/a	n/a
76.5	1	scene	nonviolation	A	58
78.05318182497284	1	neutral	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	91
82.55312272300944	1	neutral	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	92
87.05306242802179	1	reward	n/a	n/a	n/a
90.0	1	scene	nonviolation	A	57
91.55300926114431	1	reward	n/a	n/a	n/a
94.5	1	scene	violation	A	23
96.05294785299337	1	neutral	n/a	n/a	n/a
99.0	1	scene	violation	A	9
100.55288626416586	1	reward	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	54
105.05282952100971	1	reward	n/a	n/a	n/a
108.0	1	scene	violation	A	13
109.55277929105794	1	neutral	n/a	n/a	n/a
112.5	1	scene	nonviolation	A	71
114.052722399123	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	19
118.55264160013758	1	neutral	n/a	n/a	n/a
121.5	1	scene	nonviolation	A	50
123.05258138314821	1	reward	n/a	n/a	n/a
126.0	1	scene	violation	A	2
127.55252800509335	1	reward	n/a	n/a	n/a
130.5	1	scene	violation	A	35
132.05246246699244	1	reward	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	66
136.55241030897014	1	neutral	n/a	n/a	n/a
139.5	1	scene	violation	A	30
141.05234483606182	1	neutral	n/a	n/a	n/a
144.0	1	scene	violation	A	17
145.5522857089527	1	reward	n/a	n/a	n/a
148.5	1	scene	violation	A	8
150.05221877200532	1	neutral	n/a	n/a	n/a
153.0	1	scene	violation	A	25
154.55216528708115	1	reward	n/a	n/a	n/a
157.5	1	scene	violation	A	29
159.05209489911798	1	neutral	n/a	n/a	n/a
162.0	1	scene	nonviolation	A	96
163.55204551294446	1	reward	n/a	n/a	n/a
166.5	1	scene	violation	A	14
168.0519817699678	1	reward	n/a	n/a	n/a
171.0	1	scene	violation	A	42
172.55192358698696	1	reward	n/a	n/a	n/a
175.5	1	scene	violation	A	28
177.0518545031082	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	47
181.55179561907426	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	69
186.0517372561153	1	reward	n/a	n/a	n/a
189.0	1	scene	violation	A	40
190.55166777316484	1	neutral	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	64
195.05162271601148	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	83
199.55154436314479	1	reward	n/a	n/a	n/a
202.5	1	scene	nonviolation	A	78
204.05149765196253	1	reward	n/a	n/a	n/a
207.0	1	scene	nonviolation	A	70
208.5514292360749	1	reward	n/a	n/a	n/a
211.5	1	scene	violation	A	6
213.0513598381076	1	reward	n/a	n/a	n/a
216.0	1	scene	violation	A	21
217.55131709203124	1	reward	n/a	n/a	n/a
220.5	1	scene	nonviolation	A	56
222.05125946109183	1	neutral	n/a	n/a	n/a
225.0	1	scene	violation	A	33
226.5511845019646	1	neutral	n/a	n/a	n/a
