onset	duration	trial_type	condition	response_accuracy	response_time
13.511275548022239	2.5	A	nonviolation	1	0.5767135189380497
16.511238004080948	2.5	A	violation	1	0.4127572858706117
19.511198041029274	2.5	A	nonviolation	1	0.6527953948825598
22.511155185988173	2.5	B	nonviolation	0	0.6208407620433718
25.51111906999722	2.5	B	violation	0	0.5048690619878471
28.511078661074862	2.5	B	nonviolation	0	0.822910982882604
31.51104122702964	2.5	A	nonviolation	1	0.5879510850645602
34.51100915111601	2.5	A	nonviolation	1	0.8829895269591361
37.51096600107849	2.5	B	nonviolation	0	1.0050318629946557
40.51092239911668	2.5	A	violation	1	0.7659967178478837
43.510878908913575	2.5	B	violation	1	0.9761204191017896
46.51084412704222	2.5	A	violation	1	0.6271521369926631
49.51081201410853	2.5	B	violation	0	1.0651897338684648
52.51076598791407	2.5	A	nonviolation	1	0.5962275150232017
55.51072887796909	2.5	A	violation	1	0.879273580154404
58.510687326081104	2.5	B	violation	1	0.5003120249602944
61.51064283913002	2.5	B	violation	1	0.7413528759498149
64.51059890398756	2.5	A	nonviolation	1	0.5604074171278626
67.51056600594893	2.5	B	violation	0	0.6854370040819049
70.51052858703771	2.5	A	violation	1	0.7114703070838004
73.51048449403606	2.5	A	violation	1	0.5805120759177953
76.51044356101194	2.5	B	nonviolation	1	0.5765587179921567
79.51040221005678	2.5	B	violation	0	0.5115983958821744
82.51037263311446	2.5	A	violation	1	0.6366328168660402
85.51031899405643	2.5	B	nonviolation	1	0.4246773798950017
88.51028201100416	2.5	A	nonviolation	1	0.6047257019672543
91.51023529306984	2.5	B	nonviolation	1	0.5707653008867055
94.51019965601154	2.5	A	violation	1	0.7447972320951521
97.51017056801355	2.5	B	violation	1	0.8138316590338945
100.51012172806077	2.5	A	nonviolation	1	0.5588829359039664
103.51008574012668	2.5	B	violation	0	0.5209020699840039
106.51003769994713	2.5	A	nonviolation	1	0.7059654430486262
109.51000105007552	2.5	B	nonviolation	0	0.797005217988044
112.50996000994928	2.5	A	nonviolation	1	0.5210398060735315
115.50991545291619	2.5	B	violation	1	0.6301109720952809
118.50987687101588	2.5	A	nonviolation	1	0.5691266600042582
121.49316281592472	2.5	A	violation	1	0.6058456520549953
124.49312315206043	2.5	A	nonviolation	1	0.6018856428563595
127.49308214499615	2.5	A	violation	1	0.9069278959650546
130.50971623812802	2.5	B	nonviolation	1	0.6862882818095386
133.49299586610869	2.5	A	violation	1	0.6230096369981766
136.50963670993224	2.5	A	violation	1	0.7253409810364246
139.49292276497	2.5	B	violation	1	0.8420855649746954
142.49288736190647	2.5	B	violation	0	0.761118529131636
145.4928383110091	2.5	B	nonviolation	0	0.7951686480082572
148.49280025297776	2.5	B	nonviolation	1	0.7562058761250228
151.49276229506359	2.5	B	nonviolation	0	0.8682534419931471
154.49271842697638	2.5	B	nonviolation	0	0.5422920770943165
