onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.5160479771439	2.5	scene	reward	violation	1	A	24	0	1.0208293679170308
16.016047977143902	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.499290726147596	2.5	scene	neutral	nonviolation	1	A	54	1	1.353531875880435
21.999290726147596	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.499221054138612	2.5	scene	reward	nonviolation	1	A	78	0	1.1886855990160257
27.999221054138612	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.49912959407084	2.5	scene	reward	nonviolation	1	A	65	0	1.1177827750798317
33.99912959407084	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.499049052130424	2.5	scene	neutral	violation	1	A	1	0	1.4878646989818662
39.999049052130424	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.49896668014117	2.5	scene	reward	violation	1	A	15	1	0.6659492489416152
45.99896668014117	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.498897562036284	2.5	scene	neutral	nonviolation	1	A	51	1	1.1550147540401667
51.998897562036284	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.49880875903182	2.5	scene	neutral	violation	1	A	16	0	1.179111012024805
57.99880875903182	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.49874876299872	2.5	scene	neutral	violation	1	A	48	0	1.1481631710194051
63.99874876299872	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.49871886218898	2.5	scene	reward	nonviolation	1	A	85	1	0.9971948689781128
69.99871886218898	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.49857591604814	2.5	scene	reward	nonviolation	1	A	93	0	1.1653461540117858
75.99857591604814	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.49848670512438	2.5	scene	reward	violation	1	A	37	1	0.8774304050020874
81.99848670512438	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50308068701997	2.5	scene	neutral	nonviolation	1	A	71	1	0.9808340060990304
88.00308068701997	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.49834832712077	2.5	scene	neutral	violation	1	A	11	1	1.2545860600657759
93.99834832712077	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.49825684004463	2.5	scene	neutral	violation	1	A	2	1	0.9926604139618576
99.99825684004463	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.49817405710928	2.5	scene	neutral	nonviolation	1	A	73	1	1.4187495110090822
105.99817405710928	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.49808871303684	2.5	scene	reward	nonviolation	1	A	52	1	0.6118328240700066
111.99808871303684	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50207302602942	2.5	scene	reward	violation	1	A	14	1	0.6978491260670125
118.00207302602942	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.49793251114895	2.5	scene	reward	violation	1	A	27	0	1.346990946913138
123.99793251114895	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.50103567121549	2.5	scene	neutral	nonviolation	1	A	94	0	1.842882844852284
130.0010356712155	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50161216617562	2.5	scene	neutral	nonviolation	1	A	96	1	1.3163121868856251
136.00161216617562	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.50041076214984	2.5	scene	neutral	violation	1	A	31	0	0.8905136019457132
142.00041076214984	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.499994821148	2.5	scene	reward	nonviolation	1	A	69	0	1.245931135956198
147.999994821148	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.500512923114	2.5	scene	reward	violation	1	A	42	1	1.2864116840064526
154.000512923114	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.4990901730489	2.5	scene	reward	nonviolation	1	A	88	0	0.8858389020897448
159.9990901730489	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.49736941512674	2.5	scene	reward	nonviolation	1	A	90	0	2.141561178956181
165.99736941512674	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.4972963591572	2.5	scene	neutral	violation	1	A	30	1	1.3596329728607088
171.9972963591572	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.4988038970623	2.5	scene	neutral	violation	1	A	22	1	0.8651279220357537
177.9988038970623	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.49832487315868	2.5	scene	reward	violation	1	A	26	0	1.0976066119037569
183.99832487315868	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.4970503661316	2.5	scene	reward	violation	1	A	8	1	0.7298854170367122
189.9970503661316	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.49697476904842	2.5	scene	reward	violation	1	A	40	1	1.1469540260732174
195.99697476904842	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.49689540220425	2.5	scene	neutral	violation	1	A	46	0	0.8120357459411025
201.99689540220425	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.4972011330537	2.5	scene	reward	nonviolation	1	A	53	0	1.273732901085168
207.9972011330537	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.4967793151736	2.5	scene	neutral	nonviolation	1	A	83	0	1.0821592598222196
213.9967793151736	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.49666072311808	2.5	scene	neutral	violation	1	A	38	1	1.2322759430389851
219.99666072311808	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.496568253031	2.5	scene	reward	nonviolation	1	A	60	1	1.5353407971560955
225.996568253031	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.4964890039992	2.5	scene	reward	violation	1	A	17	0	0.726444446016103
231.9964890039992	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.49641816411167	2.5	scene	neutral	nonviolation	1	A	63	1	1.1195163319353014
237.99641816411167	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.49633039115002	2.5	scene	neutral	violation	1	A	36	1	0.8715584720484912
243.99633039115002	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.49625922413543	2.5	scene	reward	nonviolation	1	A	75	1	0.8726910969708115
249.99625922413543	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.4961730481591	2.5	scene	reward	violation	1	A	45	1	0.9997674238402396
255.9961730481591	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.4960894931573	2.5	scene	neutral	nonviolation	1	A	79	1	1.1648455909453332
261.9960894931573	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.4960072420072	2.5	scene	neutral	nonviolation	1	A	62	1	1.0399563862010837
267.9960072420072	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.4959369881544	2.5	scene	reward	nonviolation	1	A	57	1	0.7319977928418666
273.9959369881544	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.49585110205226	2.5	scene	neutral	nonviolation	1	A	68	0	1.0180966921616346
279.99585110205226	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.49576626904314	2.5	scene	neutral	violation	1	A	23	1	1.1301776440814135
285.99576626904314	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.4956857149955	2.5	scene	reward	violation	1	A	3	1	1.4452575561590493
291.9956857149955	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.49561123014433	2.5	scene	neutral	nonviolation	1	A	81	1	1.1333330280613154
297.99561123014433	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.4955265522003	2.5	scene	neutral	nonviolation	2	A	79	1	0.7884091958403587
303.9955265522003	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.4954563560896	2.5	scene	neutral	violation	2	A	22	1	1.1524899569340048
309.9954563560896	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
313.49537052819505	2.5	scene	neutral	violation	2	A	31	1	0.841552599798888
315.99537052819505	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.495284026023	2.5	scene	reward	violation	2	A	17	1	0.7325796280056238
321.995284026023	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.49520335602574	2.5	scene	reward	nonviolation	2	A	78	1	0.9067483970429748
327.99520335602574	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
331.4951305580325	2.5	scene	neutral	nonviolation	2	A	83	1	1.447819477180019
333.9951305580325	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
337.495052264072	2.5	scene	neutral	violation	2	A	30	1	0.9039190651383252
339.995052264072	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
343.4949609371833	2.5	scene	neutral	violation	2	A	16	1	0.6159691289067268
345.9949609371833	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
349.4949091721792	2.5	scene	neutral	nonviolation	2	A	54	1	1.1180447009392085
351.9949091721792	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
355.49480199604295	2.5	scene	neutral	violation	2	A	48	0	1.2041497800964862
357.99480199604295	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.4947277870961	2.5	scene	neutral	nonviolation	2	A	73	0	1.6832215059548616
363.9947277870961	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
367.49465192412026	2.5	scene	reward	violation	2	A	24	1	1.3603298850357533
369.99465192412026	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.4945642091334	2.5	scene	reward	violation	2	A	3	1	0.9003971200436354
375.9945642091334	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.49448769399896	2.5	scene	reward	nonviolation	2	A	53	0	1.532469080062583
381.99448769399896	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
385.4944046430755	2.5	scene	neutral	violation	2	A	2	1	0.9415555191226304
387.9944046430755	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
391.49432560917916	2.5	scene	reward	violation	2	A	37	1	0.9936304239090532
393.99432560917916	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
397.4942376459949	2.5	scene	reward	nonviolation	2	A	52	1	0.7397217280231416
399.9942376459949	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.49415937718004	2.5	scene	neutral	nonviolation	2	A	68	1	0.8917950338218361
405.99415937718004	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
409.4940873710439	2.5	scene	reward	nonviolation	2	A	85	1	0.7708705740515143
411.9940873710439	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
415.49400399415765	2.5	scene	reward	violation	2	A	27	0	0.745875485939905
417.99400399415765	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
421.4939159741625	2.5	scene	neutral	nonviolation	2	A	81	1	1.1010433130431923
423.9939159741625	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
427.4938378820662	2.5	scene	reward	nonviolation	2	A	65	1	1.4801178660709409
429.9938378820662	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
433.47708065016195	2.5	scene	neutral	nonviolation	2	A	96	1	1.0818818928673863
435.97708065016195	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
439.49367721704766	2.5	scene	reward	nonviolation	2	A	90	1	0.7962899340782315
441.99367721704766	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
445.49359861714765	2.5	scene	reward	violation	2	A	40	1	0.7483658769633621
447.99359861714765	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
451.4768411121331	2.5	scene	reward	violation	2	A	8	1	0.7011195789091289
453.9768411121331	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
457.4767729542218	2.5	scene	neutral	violation	2	A	23	1	1.2541899089701474
459.9767729542218	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
463.4766920080874	2.5	scene	reward	nonviolation	2	A	57	1	0.7862791030202061
465.9766920080874	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
469.47661160607817	2.5	scene	reward	nonviolation	2	A	75	1	0.6733562150038779
471.97661160607817	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
475.47652396908967	2.5	scene	reward	nonviolation	2	A	93	1	0.7754470480140299
477.97652396908967	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
481.4764427200426	2.5	scene	neutral	nonviolation	2	A	62	1	0.7205239241011441
483.9764427200426	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
487.47636813204736	2.5	scene	reward	nonviolation	2	A	69	0	1.1716049059759823
489.97636813204736	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
493.4762916481122	2.5	scene	neutral	violation	2	A	38	1	0.8366753070149571
495.9762916481122	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
499.4762098172214	2.5	scene	reward	violation	2	A	45	1	1.6567598779220134
501.9762098172214	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
505.4761289570015	2.5	scene	neutral	nonviolation	2	A	71	1	1.1628691090736538
507.9761289570015	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
511.4760568782222	2.5	scene	reward	violation	2	A	26	0	1.1859118838328868
513.9760568782222	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
517.4759685061872	2.5	scene	reward	violation	2	A	15	1	0.7479984648525715
519.9759685061872	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
523.4758868061472	2.5	scene	neutral	violation	2	A	36	1	1.1200826929416507
525.9758868061472	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
529.4758640942164	2.5	scene	neutral	nonviolation	2	A	94	0	2.2241040649823844
531.9758640942164	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
535.480034193024	2.5	scene	reward	nonviolation	2	A	88	1	1.5909363001119343
537.980034193024	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
541.4756315180566	2.5	scene	reward	violation	2	A	42	1	0.7843430789653212
543.9756315180566	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
547.4799945680426	2.5	scene	neutral	nonviolation	2	A	63	0	1.8769828281365333
549.9799945680426	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
553.4797359181102	2.5	scene	reward	nonviolation	2	A	60	0	1.9222415289841592
555.9797359181102	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
559.475407453021	2.5	scene	neutral	nonviolation	2	A	51	1	0.8285709810443223
561.975407453021	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
565.4753833510912	2.5	scene	neutral	violation	2	A	1	1	1.0435945310164243
567.9753833510912	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
571.4752413660754	2.5	scene	neutral	violation	2	A	46	1	0.7137380330823362
573.9752413660754	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
577.4751620870084	2.5	scene	reward	violation	2	A	14	1	0.8328158741351217
579.9751620870084	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
583.4778594390955	2.5	scene	neutral	violation	2	A	11	1	0.6621252589393407
585.9778594390955	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
