onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.517633531009777	2.5	scene	neutral	nonviolation	1	A	54	1	1.3405852179275826
16.01763353100978	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.500888464972373	2.5	scene	neutral	nonviolation	1	A	57	1	1.2133071389980614
22.000888464972377	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.500814203987826	2.5	scene	neutral	nonviolation	1	A	89	1	1.0003770450130105
28.000814203987826	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.500731082051058	2.5	scene	reward	violation	1	A	46	1	0.8894796089734882
34.00073108205106	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.50064682599623	2.5	scene	reward	nonviolation	1	A	95	1	0.7755627119913697
40.00064682599623	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.500573063036434	2.5	scene	reward	nonviolation	1	A	63	1	0.7636754309060052
46.000573063036434	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.50049017299897	2.5	scene	reward	nonviolation	1	A	65	1	0.5997201609425247
52.00049017299897	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.50041010102723	2.5	scene	neutral	nonviolation	1	A	59	1	0.9758102690102533
58.00041010102723	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.50033063394949	2.5	scene	reward	nonviolation	1	A	55	0	0.9148805980803444
64.00033063394949	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.5002539770212	2.5	scene	reward	violation	1	A	36	1	0.8129605120047927
70.0002539770212	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.50017050199676	2.5	scene	neutral	violation	1	A	7	1	0.9290460599586368
76.00017050199676	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.50009091303218	2.5	scene	neutral	nonviolation	1	A	77	1	0.8991231769323349
82.00009091303218	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50001125701237	2.5	scene	reward	nonviolation	1	A	67	0	1.1232078829780219
88.00001125701236	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.49993168504444	2.5	scene	reward	nonviolation	1	A	88	0	1.2132840389385822
93.99993168504444	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.50442349701187	2.5	scene	neutral	violation	1	A	38	1	0.6538010899676011
100.00442349701187	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.49977275601124	2.5	scene	reward	violation	1	A	19	1	0.7094445789698511
105.99977275601124	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.50446460302919	2.5	scene	neutral	nonviolation	1	A	72	1	1.0297539239982143
112.00446460302919	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50298144703264	2.5	scene	neutral	violation	1	A	20	1	0.8632377389585599
118.00298144703264	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.49952543503605	2.5	scene	neutral	violation	1	A	39	1	0.8216965799219906
123.99952543503605	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.5041895780014	2.5	scene	reward	nonviolation	1	A	58	1	0.6570353580173105
130.00418957800142	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50299367203843	2.5	scene	reward	violation	1	A	24	0	1.368143928935751
136.00299367203843	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.5027986259665	2.5	scene	reward	violation	1	A	28	0	1.278423811076209
142.00279862596653	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.50253460300155	2.5	scene	neutral	violation	1	A	47	1	0.9976892860140651
148.00253460300155	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.5010535890469	2.5	scene	neutral	violation	1	A	31	1	0.998171147890389
