onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.514238501084034	1	postlearning	violation	7.0	B	18.0	scene	indoor	n/a	n/a
16.514201315003447	1	postlearning	nonviolation	7.0	B	95.0	scene	outdoor	0.0	0.9012165070744232
19.514162725070488	1	postlearning	violation	7.0	B	20.0	scene	outdoor	1.0	0.5862603719579056
22.514123677043248	1	postlearning	violation	7.0	B	15.0	scene	indoor	1.0	0.548299954039976
25.51408452703617	1	postlearning	nonviolation	7.0	B	94.0	scene	indoor	1.0	0.6643345420015976
28.514045862015337	1	postlearning	violation	7.0	B	8.0	scene	outdoor	1.0	1.1473867360036822
31.514006856014017	1	postlearning	nonviolation	7.0	B	51.0	scene	outdoor	0.0	0.4613543599843979
34.513967894017696	1	postlearning	nonviolation	7.0	B	78.0	scene	outdoor	1.0	0.5324637029552832
37.51392838405445	1	postlearning	violation	7.0	B	12.0	scene	indoor	1.0	0.4884980210335925
40.51388885802589	1	postlearning	nonviolation	7.0	B	61.0	scene	outdoor	1.0	0.7585459849797189
43.51385065203067	1	postlearning	violation	7.0	B	39.0	scene	outdoor	1.0	0.6915755430236459
46.513810787000686	1	postlearning	nonviolation	7.0	B	84.0	scene	indoor	1.0	1.0305494940839708
49.513771964004256	1	postlearning	nonviolation	7.0	B	70.0	scene	outdoor	1.0	0.9376525799743832
52.49706328602042	1	postlearning	nonviolation	7.0	B	58.0	scene	indoor	1.0	0.6193696489790455
55.49702411703765	1	postlearning	nonviolation	7.0	B	79.0	scene	outdoor	1.0	0.5474767240229994
58.51365245203488	1	postlearning	nonviolation	7.0	B	93.0	scene	outdoor	1.0	0.5737711769761518
61.496945318998776	1	postlearning	violation	7.0	B	44.0	scene	outdoor	1.0	0.5474796650232747
64.4969071020605	1	postlearning	nonviolation	7.0	B	54.0	scene	outdoor	1.0	0.6375207789242268
67.49686677602585	1	postlearning	violation	7.0	B	28.0	scene	indoor	1.0	0.5985618450213224
70.4968300589826	1	postlearning	violation	7.0	B	45.0	scene	indoor	1.0	0.8495979090221226
73.49678759707605	1	postlearning	nonviolation	7.0	B	53.0	scene	indoor	1.0	0.7425986169837415
76.4967494860757	1	postlearning	violation	7.0	B	23.0	scene	indoor	1.0	0.7336986699374393
79.49671168904752	1	postlearning	nonviolation	7.0	B	62.0	scene	outdoor	1.0	0.8657158289570361
82.4966688370332	1	postlearning	nonviolation	7.0	B	69.0	scene	indoor	0.0	0.5247587719932199
85.49662976304533	1	postlearning	violation	7.0	B	25.0	scene	indoor	1.0	0.460824535926804
88.49659398104995	1	postlearning	violation	7.0	B	17.0	scene	outdoor	1.0	0.5628341810079291
91.49655372498093	1	postlearning	nonviolation	7.0	B	68.0	scene	outdoor	1.0	0.5447957640280947
94.4965137949912	1	postlearning	violation	7.0	B	43.0	scene	indoor	1.0	0.517926064087078
97.49647413799542	1	postlearning	violation	7.0	B	34.0	scene	indoor	1.0	0.5759573120158166
100.49643488705624	1	postlearning	violation	7.0	B	10.0	scene	outdoor	1.0	0.7760537079302594
103.49639463797213	1	postlearning	violation	7.0	B	27.0	scene	indoor	1.0	0.6160409570438787
106.49635491904336	1	postlearning	violation	7.0	B	40.0	scene	outdoor	1.0	0.7140820079948753
109.49631450197194	1	postlearning	violation	7.0	B	22.0	scene	indoor	1.0	0.9521282350178808
112.49627554405016	1	postlearning	nonviolation	7.0	B	87.0	scene	outdoor	1.0	0.8631574739702046
