onset	duration	trial_type	subcategory	response_accuracy	response_time
13.512216558912769	0.5	scene	outdoor	1	0.6515283519402146
15.012174944858998	0.5	scene	outdoor	1	0.8005694330204278
16.512138781836256	0.5	scene	indoor	1	0.5856082399841398
18.012162711005658	0.5	scene	indoor	1	0.8065641089342535
19.512126155896112	0.5	scene	indoor	1	0.6326161210890859
21.01211559190415	0.5	scene	outdoor	1	0.4646205520257354
22.51208951883018	0.5	scene	indoor	1	0.6076661581173539
24.012068963842466	0.5	scene	indoor	1	0.962675305083394
25.512040480040014	0.5	scene	outdoor	1	0.7377098619472235
27.012014040956274	0.5	scene	outdoor	1	0.8217350959312171
43.51179495989345	0.5	object	natural	1	0.7369520231150091
45.01182000688277	0.5	object	manmade	1	0.7139320210553706
46.51174418698065	0.5	object	natural	1	0.6200124870520085
48.01173762092367	0.5	object	natural	1	0.5579359300900251
49.51171567896381	0.5	object	manmade	1	0.6150317289866507
51.011694815941155	0.5	object	natural	1	0.9950609039515257
52.51169927185401	0.5	object	manmade	1	0.8410476131830364
54.01166370999999	0.5	object	manmade	1	0.7261111789848655
55.51162818702869	0.5	object	manmade	1	0.6060565197840333
57.01162696792744	0.5	object	natural	1	0.39412243594415486
73.51140812691301	0.5	scene	outdoor	1	0.5263414240907878
75.01139850681648	0.5	scene	outdoor	1	0.5632834190037102
76.51136093097739	0.5	scene	indoor	1	0.5503091299906373
78.01134600793011	0.5	scene	indoor	1	0.532407047925517
79.51133660995401	0.5	scene	outdoor	1	0.47341727605089545
81.01130530284718	0.5	scene	indoor	1	0.5694327400997281
82.51128786988556	0.5	scene	outdoor	1	0.4984683550428599
84.01126374583691	0.5	scene	indoor	1	0.6324966030661017
85.51125262188725	0.5	scene	indoor	1	0.6845078840851784
87.0112260938622	0.5	scene	outdoor	1	0.5765251740813255
103.51101986202411	0.5	scene	indoor	1	0.6057443527970463
105.01099954685196	0.5	scene	outdoor	1	0.5307624819688499
