onset	duration	trial_type	subcategory	response_accuracy	response_time
13.508063632063568	0.5	scene	indoor	0	0.8016395810991526
15.008041204884648	0.5	scene	indoor	1	0.7066645040176809
16.508013533893973	0.5	scene	outdoor	1	0.5656876983121037
18.008012405131012	0.5	scene	indoor	1	0.7006844757124782
19.50798323797062	0.5	scene	outdoor	1	0.5326407081447542
21.007974297273904	0.5	scene	outdoor	1	0.9927278365939856
22.507946538273245	0.5	scene	indoor	1	0.6247516735456884
24.00792159186676	0.5	scene	indoor	1	0.7217971761710942
25.50790420686826	0.5	scene	outdoor	1	0.5797932520508766
27.00789117999375	0.5	scene	outdoor	1	0.6198087162338197
43.50766907585785	0.5	object	manmade	1	0.8260401180014014
45.00765069713816	0.5	object	natural	1	0.7600499386899173
46.507629469037056	0.5	object	manmade	1	0.6480746828019619
48.00760738784447	0.5	object	manmade	0	0.5930925393477082
49.507595755159855	0.5	object	natural	1	0.6931115058250725
51.00757344299927	0.5	object	manmade	1	0.928131443914026
52.507559563964605	0.5	object	natural	1	0.7701447149738669
54.00753994798288	0.5	object	manmade	1	0.8261657110415399
55.50751271890476	0.5	object	natural	1	0.6391881941817701
57.00749960495159	0.5	object	natural	1	0.886204392183572
73.50727339787409	0.5	face	female	1	0.5504519841633737
75.0072549181059	0.5	face	female	1	0.4554516589269042
76.50724395411089	0.5	face	male	1	0.3484569499269128
78.0072124991566	0.5	face	female	1	0.4214904000982642
79.5071918880567	0.5	face	female	1	0.5595161081291735
81.00717141618952	0.5	face	female	1	0.5025407010689378
82.50715374713764	0.5	face	male	1	0.4535532668232918
84.00713350484148	0.5	face	male	1	0.5295763411559165
85.50711422599852	0.5	face	male	1	0.47359462594613433
87.00709300395101	0.5	face	male	1	0.4396109660156071
103.50687278714031	0.5	face	male	1	0.4488388509489596
105.00685888109729	0.5	face	male	1	0.47384687373414636
106.50683260103688	0.5	face	female	1	0.562878951895982
108.00682355510071	0.5	face	male	1	0.5068863397464156
109.50680225202814	0.5	face	female	1	0.5208908878266811
111.00677868910134	0.5	face	female	1	0.4149455768056214
112.50675229402259	0.5	face	female	1	0.5149475429207087
114.00673405500129	0.5	face	male	1	0.4829773912206292
115.50671762507409	0.5	face	female	1	0.5569886667653918
117.00669746287167	0.5	face	male	1	0.45101043907925487
133.50647390820086	0.5	object	manmade	1	0.6882408340461552
135.00645103910938	0.5	object	natural	1	0.6412671497091651
136.5064351381734	0.5	object	manmade	1	0.6142769516445696
138.00641248002648	0.5	object	natural	1	0.47430583694949746
139.5063952198252	0.5	object	natural	1	0.6333131501451135
141.0063839731738	0.5	object	manmade	1	0.5963237187825143
142.50635253824294	0.5	object	manmade	1	0.6593577158637345
144.0063361460343	0.5	object	natural	1	0.5193784548901021
145.5063128392212	0.5	object	natural	1	0.6604035277850926
147.00630576908588	0.5	object	manmade	1	0.5523456828668714
163.48940555099398	0.5	face	female	1	0.6173321790993214
164.98937797686085	0.5	face	male	1	0.6003374233841896
166.4893799670972	0.5	face	male	1	0.5323245720937848
168.00601258594543	0.5	face	female	1	0.43570505594834685
169.50600223615766	0.5	face	female	1	0.4887209367007017
170.98929961584508	0.5	face	female	1	0.46841875137761235
172.48927710903808	0.5	face	male	1	0.47743884986266494
173.98925645789132	0.5	face	male	1	0.4484617030248046
175.489233748056	0.5	face	male	1	0.416489542927593
177.0058977631852	0.5	face	female	1	0.48181626899167895
193.48900192184374	0.5	object	manmade	1	0.5477598002180457
194.98898204322904	0.5	object	natural	1	0.49573603086173534
196.48897642781958	0.5	object	manmade	1	0.5587473474442959
197.98895566398278	0.5	object	natural	1	0.4777558562345803
199.48893711483106	0.5	object	manmade	1	0.4937855564057827
200.98891034303233	0.5	object	natural	1	0.834808403160423
202.4888909459114	0.5	object	manmade	1	0.52182607492432
203.98886075615883	0.5	object	natural	1	0.6918643610551953
205.48885177308694	0.5	object	natural	1	0.8418694911524653
206.9888254501857	0.5	object	manmade	1	0.6258961036801338
223.48860633093864	0.5	object	natural	1	0.5791639499366283
224.98858594102785	0.5	object	natural	1	0.49213710287585855
226.48857959918678	0.5	object	natural	1	0.48813989479094744
227.9885470289737	0.5	object	manmade	1	0.4271725229918957
229.48852927004918	0.5	object	manmade	1	0.497196224052459
