onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.504824364557862	1	postlearning	violation	7	B	10	scene	indoor	1	0.682539502158761
16.50479045882821	1	postlearning	violation	7	B	32	scene	outdoor	1	0.4945713570341468
19.504747821949426	1	postlearning	violation	7	B	40	scene	outdoor	1	0.4886844800785184
22.504702560603622	1	postlearning	violation	7	B	17	scene	indoor	1	0.4607252273708582
25.504659631289538	1	postlearning	violation	7	B	14	scene	indoor	1	0.4777725068852306
28.504636900499463	1	postlearning	violation	7	B	13	scene	outdoor	1	0.5427935952320695
31.504584668204192	1	postlearning	violation	7	B	41	scene	indoor	1	0.8548529939725995
34.504546852782376	1	postlearning	nonviolation	7	B	92	scene	indoor	1	0.6768918614834547
37.50450597796589	1	postlearning	violation	7	B	45	scene	outdoor	1	0.6439352352172136
40.50448495708407	1	postlearning	violation	7	B	12	scene	outdoor	1	0.9179496662691236
43.504432803951204	1	postlearning	violation	7	B	30	scene	outdoor	1	0.5000052442774177
46.50439019873738	1	postlearning	nonviolation	7	B	79	scene	indoor	1	0.5790489604696631
49.504354667849846	1	postlearning	nonviolation	7	B	86	scene	indoor	1	0.7640869580209255
52.50431533902884	1	postlearning	violation	7	B	5	scene	indoor	1	0.6231255186721683
55.504286987707026	1	postlearning	violation	7	B	3	scene	indoor	1	0.541121069341898
58.50424349773675	1	postlearning	nonviolation	7	B	59	scene	outdoor	1	0.4521984253078699
61.50420929864049	1	postlearning	nonviolation	7	B	90	scene	outdoor	1	0.9691578010097146
64.50417314190419	1	postlearning	nonviolation	7	B	77	scene	indoor	1	0.5302777104079723
67.50412416085601	1	postlearning	nonviolation	7	B	80	scene	outdoor	1	0.4762347983196378
70.50407856237143	1	postlearning	violation	7	B	31	scene	outdoor	1	0.498358185403049
73.50404112506658	1	postlearning	violation	7	B	18	scene	indoor	1	0.7464025411754847
76.50399785675108	1	postlearning	nonviolation	7	B	66	scene	indoor	1	0.7564413305372
79.50396967772394	1	postlearning	violation	7	B	35	scene	outdoor	1	0.5564738819375634
82.50393129233271	1	postlearning	violation	7	B	36	scene	outdoor	1	0.643509485758841
85.50388788245618	1	postlearning	nonviolation	7	B	75	scene	outdoor	1	0.6735527822747827
88.5038467673585	1	postlearning	nonviolation	7	B	55	scene	indoor	1	0.6145939184352756
91.503807336092	1	postlearning	violation	7	B	46	scene	indoor	1	0.8426356790587306
94.50376551598309	1	postlearning	violation	7	B	33	scene	outdoor	1	0.5926763489842415
97.50373329035938	1	postlearning	violation	7	B	4	scene	outdoor	1	0.5777127612382174
100.50368947722019	1	postlearning	violation	7	B	2	scene	outdoor	1	0.5076775662600994
103.50366082508116	1	postlearning	nonviolation	7	B	73	scene	indoor	1	0.5887850709259511
106.50361501332372	1	postlearning	violation	7	B	28	scene	indoor	1	0.9808346098288894
109.50356844067574	1	postlearning	nonviolation	7	B	89	scene	indoor	1	0.96579899918288
112.50353548489514	1	postlearning	nonviolation	7	B	78	scene	indoor	1	0.6159087661653757
