onset	duration	trial_type	condition	response_accuracy	response_time
13.511518346029337	2.5	A	violation	0	1.141886162920855
16.51146805600729	2.5	B	violation	1	1.0069359960034492
19.511435816995803	2.5	B	nonviolation	0	1.5078854769235477
22.51139715698082	2.5	A	violation	1	1.1440152450231835
25.51136159000453	2.5	A	nonviolation	1	1.1070509569253772
28.51132690499071	2.5	A	violation	1	0.8950791659299284
31.511277299025092	2.5	B	nonviolation	0	1.261129505932331
34.51124836795498	2.5	B	nonviolation	1	1.532191431033425
37.511196997016675	2.5	A	nonviolation	1	1.2912194099044427
40.511162895942114	2.5	A	violation	1	0.8201667430112138
43.51112952199765	2.5	A	violation	1	1.2332831480307505
46.511078513925895	2.5	B	nonviolation	1	1.3063264170195907
49.51103949395475	2.5	A	violation	1	1.0703746899962423
52.511005025007755	2.5	A	nonviolation	1	1.004322531982325
55.51096011500339	2.5	A	violation	1	0.5734501859406009
58.51092668599449	2.5	B	nonviolation	1	0.8834856229368597
61.51089062192477	2.5	A	violation	1	1.1995278270915148
64.51084650401026	2.5	B	violation	1	1.6715708069968969
67.51080631802324	2.5	A	nonviolation	1	0.6576102869585156
70.51076207496226	2.5	A	violation	1	0.8576539370696992
73.5107268759748	2.5	A	violation	1	0.8396835579769686
76.51068738196045	2.5	B	violation	0	0.9697252700570972
79.51064303296153	2.5	B	violation	1	1.1447716379771007
82.51061255694367	2.5	B	nonviolation	1	1.91179981501773
85.5105598620139	2.5	B	violation	1	1.7368520390009508
88.51053173094988	2.5	A	nonviolation	1	1.264875691034831
91.51048439298755	2.5	B	violation	0	1.4229297270067036
94.510450990987	2.5	A	nonviolation	1	1.1059476810041815
97.51040815096347	2.5	B	nonviolation	1	1.5290077719837427
100.51036514795851	2.5	B	nonviolation	1	1.2780504929833114
103.51032476196995	2.5	B	violation	1	1.3740902449935677
106.51028011192102	2.5	B	nonviolation	0	1.1371407361002641
109.51024596393108	2.5	A	nonviolation	1	0.8481698030373082
112.51020634698216	2.5	B	violation	0	1.1942166170338169
115.51016544201413	2.5	A	nonviolation	1	0.8022546349093318
118.51012243598234	2.5	A	nonviolation	1	0.6842912919819355
121.51009445101955	2.5	B	nonviolation	0	0.9893304749857634
124.51003961300013	2.5	A	violation	1	1.2803799730027094
127.50999891397078	2.5	B	nonviolation	1	1.3034237870015204
130.5099613990169	2.5	A	nonviolation	1	0.7774637319380417
133.4932449220214	2.5	B	nonviolation	0	0.9871746969874948
136.50987910002004	2.5	A	violation	1	1.1815510879969224
