onset	duration	trial_type	condition	response_accuracy	response_time
13.509565926040526	2.5	A	nonviolation	1	0.8018939819885418
16.509528283961114	2.5	B	nonviolation	0	1.0709284920012578
19.509478713036515	2.5	A	nonviolation	1	0.7609863999532536
22.509441336034797	2.5	A	nonviolation	1	0.6240214629797265
25.509405273012813	2.5	A	violation	1	0.8280590269714594
28.50936056103092	2.5	A	violation	1	0.8230999639490619
31.509319761069488	2.5	B	nonviolation	0	0.8491380868945271
34.50927668507211	2.5	B	violation	1	0.780189185985364
37.509238657075905	2.5	B	nonviolation	1	0.7802279429743066
40.50920132396278	2.5	B	violation	0	0.7022535920841619
43.50917918398046	2.5	B	nonviolation	1	0.6122832600958645
46.509133892017424	2.5	B	violation	0	0.7023302969755605
49.509086014004424	2.5	A	violation	1	0.6203192339744419
52.509040566976175	2.5	A	nonviolation	1	0.5024234399897978
55.50901195500046	2.5	A	violation	1	0.4964505040552467
58.508966834982864	2.5	B	violation	0	0.7434954880736768
61.50892362906598	2.5	B	violation	1	0.5005308029940352
64.50888510502409	2.5	B	violation	0	0.7255778310354799
67.50884027697612	2.5	B	nonviolation	1	0.6695505250245333
70.50879389606416	2.5	A	nonviolation	1	0.8416718639200553
73.5087599849794	2.5	B	nonviolation	1	0.8227025440428406
76.5087234940147	2.5	B	nonviolation	1	0.7517437670612708
79.50870782404672	2.5	A	nonviolation	1	0.5367575340205804
82.50863544305321	2.5	A	violation	1	0.8348360309610143
85.50859932706226	2.5	B	violation	1	0.7428734179120511
88.50856244401075	2.5	B	nonviolation	0	0.7139101950451732
91.50851605506615	2.5	B	nonviolation	1	0.8639572178944945
94.50847770203836	2.5	B	violation	0	1.0889915529405698
97.50843137002084	2.5	A	violation	1	0.9620354060316458
100.50839523505421	2.5	A	violation	1	0.6310675279237329
103.50835986796301	2.5	A	nonviolation	1	0.8121490080375224
106.50831293105148	2.5	B	violation	1	0.8621631219284609
109.50827784696594	2.5	B	nonviolation	0	0.7951875251019374
112.50823196501005	2.5	B	violation	0	0.7462353019509465
115.50819673598744	2.5	A	nonviolation	1	0.6592727940296754
118.50815171306023	2.5	A	violation	1	0.8913221840048209
121.5081162920687	2.5	A	violation	1	0.6853623149218038
124.50806492799893	2.5	A	violation	1	0.694344453047961
127.5080311630154	2.5	A	violation	1	0.6854441560572013
130.50798875198234	2.5	B	nonviolation	1	0.9654884639894591
133.5079489540076	2.5	B	violation	0	1.0225288950605318
136.50790300406516	2.5	A	nonviolation	1	0.5825696350075305
139.5078735969728	2.5	B	violation	1	1.1146055870922282
142.50782763201278	2.5	A	nonviolation	1	0.8076481779571623
145.50779678905383	2.5	B	nonviolation	1	1.2457060199230907
148.50774588703644	2.5	A	nonviolation	1	0.7286673909984529
151.50771304406226	2.5	A	nonviolation	1	0.612764511955902
154.50766461307649	2.5	A	violation	1	0.5758161849807948
157.50761828606483	2.5	B	violation	0	0.7648617658996955
160.50758165703155	2.5	A	violation	1	0.6128954939777032
163.50753588706718	2.5	B	nonviolation	1	0.5599129929905757
166.5075117109809	2.5	A	violation	1	0.6709713890450075
169.4907886639703	2.5	B	violation	0	0.6625648100161925
172.4907486430602	2.5	B	nonviolation	1	0.8487353759119287
175.49070235202092	2.5	B	violation	0	0.9607813480542972
178.49065759405494	2.5	B	violation	0	1.1918287369189784
181.49061769002583	2.5	B	violation	1	0.6818618159741163
184.4905825590249	2.5	B	violation	1	1.0698956199921668
187.49054832500408	2.5	A	nonviolation	1	0.6289331150474027
190.49050495901608	2.5	B	nonviolation	0	1.1549727279925721
193.49046700098552	2.5	A	violation	1	0.5920150940073654
196.49042357399597	2.5	A	violation	1	0.7830583080649376
199.4903932780726	2.5	A	violation	1	0.8830849679652601
202.4903368470259	2.5	A	nonviolation	1	0.7250725330086425
205.49030337296423	2.5	B	violation	0	1.0321820450481027
208.49025873106442	2.5	B	nonviolation	0	0.7351149339228868
211.4902203490492	2.5	A	nonviolation	1	0.6352621769765392
214.4901766519761	2.5	A	nonviolation	1	0.6083082139957696
217.49013250600547	2.5	A	nonviolation	1	0.7263528959592804
220.4901075529633	2.5	B	nonviolation	1	0.690361863002181
223.4900645549642	2.5	B	violation	1	0.8834230831125751
226.49002143205144	2.5	B	nonviolation	1	1.0324651940027252
229.4899778800318	2.5	B	nonviolation	1	0.8775114809395745
232.48993537400384	2.5	B	nonviolation	0	1.0865499649662524
235.48988896003	2.5	A	nonviolation	1	0.746594620984979
238.48986238299403	2.5	A	nonviolation	1	0.7486260529840365
241.48983016901184	2.5	A	violation	1	0.8805740879615769
244.48977583798114	2.5	B	nonviolation	1	0.7187175280414522
247.48972700105514	2.5	B	nonviolation	1	1.2697639439720658
250.48968899506144	2.5	A	violation	1	0.8748052240116522
253.48964528006042	2.5	B	violation	1	0.9698466069530696
256.4896044729976	2.5	A	nonviolation	1	0.8288860539905727
259.489563766052	2.5	A	nonviolation	1	0.6409257060149685
262.4895237979945	2.5	B	violation	1	0.7838461509672925
265.48948410805315	2.5	A	violation	1	0.9260086569702252
268.48944416001905	2.5	A	nonviolation	1	0.7550484760431573
271.4894301419845	2.5	A	nonviolation	1	0.836064140079543
274.4893590990687	2.5	B	nonviolation	1	0.6021336939884351
277.4893185499823	2.5	A	violation	1	0.6691811390919611
280.48930819600355	2.5	A	violation	1	0.8591901300242171
283.48923944903066	2.5	A	violation	1	0.8122556649614125
286.48919661401305	2.5	A	nonviolation	1	0.7282967079663649
289.48915553302504	2.5	B	nonviolation	1	0.9093359309481456
292.4891161220148	2.5	A	violation	1	0.5762501190183684
295.48907419701567	2.5	B	violation	1	0.9654224120313302
298.4890312940115	2.5	B	violation	1	1.481469208956696
301.4889912380604	2.5	A	violation	1	0.9485046740155668
304.48895316803834	2.5	B	nonviolation	0	1.1575430060038343
307.4889204229694	2.5	A	nonviolation	1	0.7095802180701867
310.4889405830763	2.5	A	violation	1	0.5475499359890819
313.48883136198856	2.5	A	violation	1	0.6356699280440807
316.48885743704164	2.5	B	violation	1	0.9766392349265516
319.4887839580188	2.5	B	nonviolation	1	1.6117109670303762
322.4887383510358	2.5	A	nonviolation	1	0.6467388200107962
325.4886672020657	2.5	A	nonviolation	1	0.6558289210079238
328.48863483802415	2.5	A	nonviolation	1	0.6538647069828585
331.4885836270405	2.5	A	nonviolation	1	0.5819169640308246
334.4885441759834	2.5	B	violation	1	0.6829587140819058
337.4885049799923	2.5	A	violation	1	0.4999943809816614
340.48847539606504	2.5	B	nonviolation	1	0.7200363369192928
343.48842786101164	2.5	B	violation	0	1.5200747969793156
346.4883787829894	2.5	B	nonviolation	1	1.1811292989877984
349.4883460960118	2.5	A	violation	1	0.6231510699726641
352.488300482044	2.5	B	violation	0	0.5942027999553829
355.48826623498456	2.5	A	violation	1	0.5932462000055239
358.4882370500127	2.5	A	violation	1	0.6621859510196373
361.48817748797586	2.5	B	nonviolation	1	0.8593235240550712
364.4881436330034	2.5	B	nonviolation	1	1.36736261297483
367.48809415602585	2.5	A	violation	1	0.8754084099782631
370.48806542402605	2.5	A	nonviolation	1	0.7894436370115727
373.48801974207163	2.5	B	nonviolation	1	0.9004899279680103
