onset	duration	trial_type	condition	response_accuracy	response_time
13.512572231935337	2.5	B	violation	0	1.355266546132043
16.51253746799193	2.5	B	violation	1	1.1752979969605803
19.512495398987085	2.5	A	violation	1	1.1473459929693492
22.51244559208862	2.5	B	nonviolation	0	1.4373922378290445
25.51241711503826	2.5	B	nonviolation	0	1.5184200590010732
28.512377060018483	2.5	A	nonviolation	1	1.0994620400015265
31.51233044802211	2.5	A	nonviolation	1	0.8785084399860352
34.51228972803801	2.5	B	nonviolation	1	1.0955528649501505
37.51225905609317	2.5	A	nonviolation	1	1.0545856908429414
40.512211167952046	2.5	B	nonviolation	0	1.3986310630571095
43.51217263401487	2.5	B	violation	1	1.3256715750321746
46.51213114499114	2.5	B	violation	0	1.5807113300543278
49.51209074095822	2.5	A	violation	1	0.7697473510634154
52.512049152050174	2.5	B	violation	1	1.0877758839633316
55.5120114791207	2.5	A	nonviolation	1	0.6838336668442935
58.51197573705576	2.5	A	violation	1	0.9408693430013956
61.511926976963885	2.5	B	violation	0	1.001914549153298
64.51189603703098	2.5	B	nonviolation	1	1.4689534879289567
67.51185171608813	2.5	A	nonviolation	1	0.8109988449141383
70.51180979609491	2.5	B	nonviolation	1	1.3340343439485878
73.51177107798867	2.5	A	violation	1	0.9550773540977388
76.51173059409484	2.5	B	violation	1	1.2251188969239593
79.51168703008445	2.5	A	violation	1	0.7861611188855022
82.51165007404052	2.5	A	nonviolation	1	0.9112017778679729
85.51160950493069	2.5	B	violation	0	1.058238663012162
88.51157591794616	2.5	B	violation	1	1.5392708100844177
91.5115311529953	2.5	B	violation	1	1.5763203541282564
94.51148496707899	2.5	B	violation	0	1.4193642819300294
97.51145286206156	2.5	A	nonviolation	1	0.938396638026461
100.5114061140921	2.5	A	nonviolation	1	0.8514482399914414
103.51136670610869	2.5	A	violation	1	1.0144802739378065
106.51132646412589	2.5	A	violation	1	0.7705283628311008
109.49460645508951	2.5	B	nonviolation	1	1.1332463859580455
112.51125207007864	2.5	A	nonviolation	1	1.4186012619175017
115.49452835298143	2.5	A	violation	1	1.1343222809955478
118.51117263291961	2.5	B	nonviolation	0	1.2816783990710974
121.51112326909788	2.5	A	nonviolation	1	0.799729575868696
124.49440709408371	2.5	B	violation	0	0.9874433828517796
127.49436973500995	2.5	A	violation	1	0.8854823641013354
130.49433418293484	2.5	A	violation	1	0.7495181721169502
133.49429022800177	2.5	A	violation	1	0.6905709051061422
136.49424864794128	2.5	B	nonviolation	1	1.0746080160606652
139.49420916708186	2.5	A	nonviolation	1	1.1286460680421442
142.49416571995243	2.5	B	nonviolation	1	1.2006900031119585
145.49412477202713	2.5	A	nonviolation	1	0.5697453550528735
148.4940860599745	2.5	B	nonviolation	1	1.4237724719569087
151.49404526804574	2.5	B	nonviolation	0	1.0458152240607888
154.4940022449009	2.5	A	violation	1	0.6398589771706611
157.49397138506174	2.5	B	nonviolation	1	1.1678886788431555
160.493922496913	2.5	B	violation	0	1.3509381290059537
163.49388874694705	2.5	B	nonviolation	0	1.2129648220725358
166.49384067393842	2.5	A	nonviolation	1	1.1440286950673908
169.49381270399314	2.5	B	violation	0	1.0860477220267055
172.4937571089249	2.5	B	nonviolation	0	1.211100349202752
175.49372440204024	2.5	A	violation	1	0.9291375728789716
178.49367394600998	2.5	B	nonviolation	0	1.7521808829624206
181.49364491994493	2.5	B	violation	1	1.3182150931097567
184.4936004029587	2.5	A	nonviolation	1	0.9732630690559744
187.4935627460945	2.5	A	nonviolation	1	0.7002934708725661
190.49351224699055	2.5	B	violation	0	1.0683508249931035
193.4934744650964	2.5	B	nonviolation	0	1.38238980085589
196.49344020406718	2.5	A	nonviolation	1	1.0694171099457892
199.49340524803847	2.5	A	nonviolation	1	0.955458995886147
202.49335571890697	2.5	B	violation	0	1.6115104611963034
205.49335464811887	2.5	A	violation	1	0.6735197578091174
208.49327621399425	2.5	A	nonviolation	1	0.9395827709231526
