onset	duration	trial_type	condition	response_accuracy	response_time
13.49981348700021	2.5	A	nonviolation	1	0.9876133819998358
16.499770633003212	2.5	B	nonviolation	1	1.3026766980001412
19.499736929999926	2.5	A	violation	1	1.0966797300025064
22.499703086999947	2.5	A	violation	1	0.7096555349999107
25.499650653000568	2.5	A	nonviolation	1	0.99277087000155
28.49962068100285	2.5	A	violation	1	0.916805298998952
31.4995730130031	2.5	A	nonviolation	1	0.6607937199987646
34.499534269001735	2.5	B	nonviolation	1	1.1348647170016193
37.49949573699996	2.5	A	violation	1	0.9499294570014172
40.499456225003094	2.5	A	violation	1	1.4038963459970546
43.499423814002505	2.5	A	violation	1	0.8290048189992376
46.49937724900155	2.5	A	nonviolation	1	1.3950486309986443
49.49935076800102	2.5	A	violation	1	0.9530784630005656
52.499308569000284	2.5	B	violation	1	1.2801098039999488
55.49927413000115	2.5	B	violation	1	1.0601432490002478
58.49922892900213	2.5	A	violation	1	0.8541943449999962
61.499194275002075	2.5	A	violation	1	0.7942296170003829
64.49913785300305	2.5	B	nonviolation	1	1.4962054819989137
67.49911333199998	2.5	A	violation	1	1.3153133380001236
70.49907001800239	2.5	B	nonviolation	0	1.330365587000415
73.49903188200187	2.5	B	violation	0	1.4293999820001773
76.4989810900006	2.5	A	violation	1	1.0534422380005708
79.49894863100053	2.5	B	violation	0	1.4634842020022916
82.49890009900264	2.5	B	violation	1	1.1825331699983508
85.49885480300145	2.5	A	nonviolation	1	0.8675733960008074
88.49882093999986	2.5	B	nonviolation	1	1.5276132160033742
91.498791541002	2.5	A	nonviolation	1	1.4736370190003072
94.49874267300038	2.5	B	nonviolation	0	0.7916837260017928
97.49871357000302	2.5	B	nonviolation	1	1.3967169229981664
100.4986655870016	2.5	B	violation	0	1.2877677680007764
103.49862688000212	2.5	B	violation	0	1.4488050209984067
106.49862755400318	2.5	B	nonviolation	0	1.6848250119983277
109.498549887001	2.5	A	nonviolation	1	1.7478056440013459
