onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.514054949861018	2.5	scene	neutral	violation	1	A	32	1	0.94143250817433
16.01405494986102	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.513971211854372	2.5	scene	neutral	violation	1	A	37	1	1.0395183223299682
22.013971211854372	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.51388683123514	2.5	scene	neutral	nonviolation	1	A	65	1	1.0736024747602642
28.01388683123514	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.51381835900247	2.5	scene	neutral	violation	1	A	13	1	1.1346720168367028
34.01381835900247	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.513729394879185	2.5	scene	neutral	nonviolation	1	A	70	1	1.0907571790739894
40.013729394879185	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.51364978821948	2.5	scene	neutral	nonviolation	1	A	61	1	0.9248406840488316
46.01364978821948	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.51357028819621	2.5	scene	reward	violation	1	A	4	1	0.8478600876405835
52.01357028819621	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.513522041961544	2.5	scene	reward	nonviolation	1	A	83	0	0.7799719572067261
58.013522041961544	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.496750227175646	2.5	scene	reward	nonviolation	1	A	68	1	0.7357223946601152
63.996750227175646	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.51333622308448	2.5	scene	neutral	violation	1	A	7	1	1.0271597201935947
70.01333622308448	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.51326234498994	2.5	scene	neutral	nonviolation	1	A	75	1	1.065228823106736
76.01326234498994	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.49651294620708	2.5	scene	neutral	nonviolation	1	A	60	1	0.9279484669677912
81.99651294620708	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.49643242405729	2.5	scene	reward	violation	1	A	42	1	0.6810618210583925
87.99643242405728	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.49635656597091	2.5	scene	neutral	violation	1	A	10	1	0.965142240282148
93.99635656597091	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.49627560516821	2.5	scene	neutral	violation	1	A	20	1	1.1062235827557745
99.99627560516821	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.4961974392645	2.5	scene	reward	violation	1	A	9	1	0.8703105608001351
105.9961974392645	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.49611839000136	2.5	scene	neutral	nonviolation	1	A	73	1	1.3203801172785459
111.99611839000136	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.49603858496994	2.5	scene	reward	violation	1	A	33	1	0.6424620752222836
117.99603858496994	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.49596285028385	2.5	scene	reward	nonviolation	1	A	51	0	1.2925364496186376
123.99596285028385	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.49587979586796	2.5	scene	neutral	nonviolation	1	A	96	1	1.5636221901513636
129.99587979586795	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.49580438714474	2.5	scene	reward	nonviolation	1	A	62	1	1.2406982639804482
135.99580438714474	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.5006192410365	2.5	scene	neutral	nonviolation	1	A	88	1	1.2928894232027233
142.00061924103647	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.50040751323104	2.5	scene	reward	nonviolation	1	A	91	1	0.6670696078799665
148.00040751323104	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.49556951411068	2.5	scene	reward	nonviolation	1	A	69	0	0.9879384441301228
153.99556951411068	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.49972446402538	2.5	scene	neutral	nonviolation	1	A	94	1	0.8317798092029989
159.99972446402538	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.4954073750414	2.5	scene	reward	nonviolation	1	A	74	1	1.0841051721945405
165.9954073750414	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.499944054056	2.5	scene	reward	violation	1	A	39	0	1.1115633719600737
171.999944054056	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.49944275710732	2.5	scene	reward	violation	1	A	2	1	0.8090662700124085
177.99944275710732	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.49873404717076	2.5	scene	neutral	nonviolation	1	A	54	0	1.445772349834442
183.99873404717076	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.49925726419315	2.5	scene	neutral	violation	1	A	30	1	0.8462505619972944
189.99925726419315	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.49770490219814	2.5	scene	reward	violation	1	A	16	0	0.9607963259331882
195.99770490219814	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.49747522501275	2.5	scene	reward	nonviolation	1	A	53	1	1.052031687926501
201.99747522501275	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.4979853522964	2.5	scene	reward	nonviolation	1	A	81	1	1.0715218619443476
207.9979853522964	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.49680364597592	2.5	scene	reward	violation	1	A	28	1	0.7326966212131083
213.99680364597592	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.49469570023942	2.5	scene	reward	nonviolation	1	A	78	1	0.8548018527217209
219.99469570023942	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.49699180992317	2.5	scene	neutral	violation	1	A	6	1	0.996523309033364
225.99699180992317	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.49455242510882	2.5	scene	reward	violation	1	A	48	1	1.2119607920758426
231.99455242510882	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.49597094114867	2.5	scene	neutral	violation	1	A	24	1	0.8475433797575533
237.99597094114867	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.4943892578594	2.5	scene	neutral	violation	1	A	41	1	1.2011214923113585
243.9943892578594	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.49431564100087	2.5	scene	reward	nonviolation	1	A	63	0	1.1311968541704118
249.99431564100087	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.4948662738316	2.5	scene	reward	violation	1	A	23	1	0.7906531221233308
255.9948662738316	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.4944100198336	2.5	scene	neutral	nonviolation	1	A	56	1	0.8391119763255119
261.9944100198336	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.49490983085707	2.5	scene	reward	nonviolation	1	A	95	1	0.7376054073683918
267.99490983085707	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.4939942890778	2.5	scene	neutral	nonviolation	1	A	86	1	1.462523986119777
273.9939942890778	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.49392240308225	2.5	scene	neutral	violation	1	A	34	1	0.974601998925209
279.99392240308225	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.493837706279	2.5	scene	reward	violation	1	A	18	1	0.7716572186909616
285.993837706279	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.4942568801344	2.5	scene	reward	violation	1	A	27	1	0.7592700417153537
291.9942568801344	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.49368052603677	2.5	scene	neutral	violation	1	A	47	1	0.8158382670953871
297.99368052603677	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.49361519888043	2.5	scene	neutral	nonviolation	2	A	86	1	0.8169076712802052
303.99361519888043	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.49351979000494	2.5	scene	neutral	nonviolation	2	A	75	1	1.1120026842691004
309.99351979000494	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
313.49344405019656	2.5	scene	neutral	violation	2	A	13	1	0.924081158824265
315.99344405019656	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.49336248729384	2.5	scene	reward	nonviolation	2	A	62	1	0.6861662808805704
321.99336248729384	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.49328112322837	2.5	scene	reward	nonviolation	2	A	78	1	0.7242218740284443
327.99328112322837	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
331.49320037011057	2.5	scene	neutral	violation	2	A	47	1	0.7043408351019025
333.99320037011057	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
337.49312209384516	2.5	scene	neutral	violation	2	A	10	1	1.0234101642854512
339.99312209384516	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
343.49305645609275	2.5	scene	reward	violation	2	A	18	1	0.7404746217653155
345.99305645609275	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
349.49299420695746	2.5	scene	reward	violation	2	A	23	1	0.6425332110375166
351.99299420695746	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
355.49289016099647	2.5	scene	reward	violation	2	A	42	1	0.6606393340043724
357.99289016099647	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
