onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.507732023019345	1	prelearning	violation	1	A	1	scene	outdoor	1	0.7962488069897518
16.50769537303131	1	prelearning	violation	1	A	5	scene	outdoor	1	0.7772847509477288
19.50765034998767	1	prelearning	nonviolation	1	A	55	scene	outdoor	1	0.5473426360404119
22.507607267005373	1	prelearning	violation	1	A	6	scene	indoor	1	0.4733750900486484
25.507567264023237	1	prelearning	nonviolation	1	B	52	scene	outdoor	1	0.4714178850408644
28.507528013084087	1	prelearning	violation	1	B	6	scene	outdoor	1	0.4703328498871997
31.507498668972406	1	prelearning	nonviolation	1	B	56	scene	indoor	1	0.4274826530599967
34.507459486019805	1	prelearning	violation	1	A	4	scene	outdoor	1	0.5155282570049167
37.50741893704981	1	prelearning	violation	1	B	3	scene	indoor	1	0.5675630029290915
40.50738202908542	1	prelearning	nonviolation	1	A	53	scene	outdoor	1	0.4836137619568035
43.507329800049774	1	prelearning	nonviolation	1	A	49	scene	outdoor	1	0.5496742370305583
46.50729033106472	1	prelearning	violation	1	B	4	scene	indoor	1	0.5466945889638737
49.50725801999215	1	prelearning	nonviolation	1	A	52	scene	indoor	1	0.56472456199117
52.507207232993096	1	prelearning	violation	1	B	1	scene	outdoor	1	0.4987799760419875
55.50718621199485	1	prelearning	nonviolation	1	B	50	scene	indoor	0	0.8178015950834379
58.50714289105964	1	prelearning	nonviolation	1	B	53	scene	indoor	1	0.5928447539918125
61.50712825905065	1	prelearning	nonviolation	1	B	51	scene	outdoor	1	0.4738581669516861
64.50706099998206	1	prelearning	nonviolation	1	B	54	scene	outdoor	1	0.6059297350002453
67.50702403008472	1	prelearning	nonviolation	1	B	49	scene	indoor	1	0.5719624059274793
70.50698563607875	1	prelearning	violation	1	A	2	scene	indoor	1	0.8068850729614496
73.50694477302022	1	prelearning	nonviolation	1	A	54	scene	outdoor	1	0.4610454470384866
76.50690598797519	1	prelearning	violation	1	B	7	scene	indoor	1	0.9030376170994714
79.50686684506945	1	prelearning	violation	1	A	3	scene	indoor	1	0.8511000250000507
82.50682444905397	1	prelearning	violation	1	A	8	scene	outdoor	1	0.4870438849320635
85.50678735808471	1	prelearning	violation	1	A	7	scene	indoor	1	0.5852024619234726
88.50673951103819	1	prelearning	nonviolation	1	A	51	scene	indoor	1	0.5552505749510601
91.50670693407301	1	prelearning	nonviolation	1	A	56	scene	indoor	1	0.5462842709384859
94.50666094105692	1	prelearning	violation	1	B	2	scene	outdoor	0	0.6683294710237533
97.5066223409958	1	prelearning	violation	1	B	5	scene	indoor	1	0.5933047280414029
100.50658815505449	1	prelearning	nonviolation	1	B	55	scene	outdoor	1	0.8354062889702618
103.50653430807871	1	prelearning	violation	1	B	8	scene	outdoor	1	0.5784597039455548
106.50649665598759	1	prelearning	nonviolation	1	A	50	scene	indoor	1	0.5394969170447439
109.50646296108609	1	learning	nonviolation	2	A	49	scene	outdoor	1	0.4325150139629841
112.50642254704144	1	learning	nonviolation	2	B	49	scene	indoor	1	0.475570322945714
115.50638053903822	1	learning	violation	2	A	1	scene	outdoor	1	0.5126164469402283
118.50634281907696	1	learning	violation	2	B	1	scene	outdoor	1	0.5296467489097267
121.50630329502745	1	learning	nonviolation	2	A	50	scene	indoor	1	0.5726934489794075
124.50625601899809	1	learning	nonviolation	2	B	50	scene	indoor	1	0.8837353130802512
127.50621623697224	1	learning	violation	2	A	2	scene	indoor	1	0.5197828840464354
130.50618141901214	1	learning	violation	2	B	2	scene	outdoor	1	0.8968200290109962
133.50613721297123	1	learning	violation	2	A	3	scene	indoor	1	0.6988620350603014
136.50609580706805	1	learning	violation	2	B	3	scene	indoor	1	0.5309004349401221
139.5060512730852	1	learning	nonviolation	2	A	51	scene	indoor	1	0.5508957139682025
142.50602217402775	1	learning	nonviolation	2	B	51	scene	outdoor	1	0.980974609963596
145.50597695808392	1	learning	nonviolation	2	A	52	scene	indoor	1	0.6939875219250098
148.50594250403807	1	learning	nonviolation	2	B	52	scene	outdoor	1	0.5019789489451796
151.5058946290519	1	learning	violation	2	A	4	scene	outdoor	1	0.5791040170006454
154.50585278705694	1	learning	violation	2	B	4	scene	indoor	1	0.5101472159149125
157.50581599900033	1	learning	violation	2	A	5	scene	outdoor	1	0.5251274419715628
160.5058133440325	1	learning	violation	2	B	5	scene	indoor	1	0.5301910620182753
163.5057342459913	1	learning	nonviolation	3	A	50	scene	indoor	1	0.5322691310429946
166.5056924270466	1	learning	nonviolation	3	B	50	scene	indoor	1	0.7422427650308236
169.50565244606696	1	learning	violation	2	A	6	scene	indoor	1	0.8443472050130367
172.50561961904168	1	learning	violation	2	B	6	scene	outdoor	1	0.5183951519429684
175.50558171304874	1	learning	violation	2	A	7	scene	indoor	1	0.9084214370232075
178.5055409340421	1	learning	violation	2	B	7	scene	indoor	1	0.4974576330278069
181.5054929259932	1	learning	violation	3	A	1	scene	outdoor	1	0.7265126870479435
184.5054587320192	1	learning	violation	3	B	1	scene	outdoor	1	0.4415477559668943
187.50539985205975	1	learning	nonviolation	3	A	49	scene	outdoor	1	0.5136047200066969
190.50537142297253	1	learning	nonviolation	3	B	49	scene	indoor	1	0.5016298730624841
193.5053376629949	1	learning	nonviolation	3	A	52	scene	indoor	1	0.6856839139945805
196.50530200905632	1	learning	nonviolation	3	B	52	scene	outdoor	1	0.6787037929752842
199.50525658705737	1	learning	violation	4	A	1	scene	outdoor	1	0.5197470909915864
202.5052092809929	1	learning	violation	4	B	1	scene	outdoor	1	0.5307956190081313
205.50517080898862	1	learning	violation	3	A	6	scene	indoor	1	0.5368385739857331
208.50514419702813	1	learning	violation	3	B	6	scene	outdoor	1	0.8947972659952939
211.5050998129882	1	learning	violation	3	A	2	scene	indoor	1	0.4849086550530046
214.50506564299576	1	learning	violation	3	B	2	scene	outdoor	0	1.1079477210296318
217.5050208279863	1	learning	violation	3	A	5	scene	outdoor	1	0.6369848730973899
220.50497741100844	1	learning	violation	3	B	5	scene	indoor	1	0.5440308380639179
223.5049363609869	1	learning	nonviolation	4	A	49	scene	outdoor	1	0.4260748990345746
226.5048975810641	1	learning	nonviolation	4	B	49	scene	indoor	1	0.4681162529159337
229.5048520109849	1	learning	nonviolation	2	A	53	scene	outdoor	1	0.8170425430871546
232.5048154949909	1	learning	nonviolation	2	B	53	scene	indoor	1	0.5050682270666584
235.50477655697614	1	learning	nonviolation	3	A	51	scene	indoor	1	0.4491253660526127
238.5047339120647	1	learning	nonviolation	3	B	51	scene	outdoor	1	0.6322737209266052
241.50469556299504	1	violation	violation	5	A	1	scene	outdoor	1	0.6873128410661593
244.50465512403755	1	violation	violation	1	X	1	face	male	0	1.0733576969942078
247.50460315204688	1	restudy	nonviolation	5	B	49	scene	indoor	1	1.070413789013401
250.5045699060429	1	learning	violation	3	A	3	scene	indoor	1	0.9764379049884157
253.5045269980328	1	learning	violation	3	B	3	scene	indoor	0	1.0125037060352042
256.48781278997194	1	learning	nonviolation	4	A	52	scene	indoor	1	0.5912023420678452
259.48776750697294	1	learning	nonviolation	4	B	52	scene	outdoor	1	0.522249857080169
262.48772790597286	1	learning	nonviolation	4	A	51	scene	indoor	1	0.5052825130987912
265.50436403404456	1	learning	nonviolation	4	B	51	scene	outdoor	1	0.5615296539617702
268.4876456060447	1	learning	violation	4	A	6	scene	indoor	1	0.5573685739655048
271.5042901430279	1	learning	violation	4	B	6	scene	outdoor	1	0.5036413050256671
274.4875697650714	1	learning	violation	3	A	4	scene	outdoor	1	0.5794453319394961
277.48753374407534	1	learning	violation	3	B	4	scene	indoor	1	0.5874821549514309
280.48750339297106	1	learning	nonviolation	4	A	50	scene	indoor	1	0.8615086220670491
283.48744791804353	1	learning	nonviolation	4	B	50	scene	indoor	1	0.6825756819453089
286.48741602303926	1	learning	violation	3	A	7	scene	indoor	1	0.5756047730101272
289.4873679400189	1	learning	violation	3	B	7	scene	indoor	1	0.5756496799876913
292.48733038804494	1	learning	violation	4	A	2	scene	indoor	1	0.5246888810070232
295.4872920920607	1	learning	violation	4	B	2	scene	outdoor	1	0.913728092913516
298.4872620520182	1	learning	violation	2	A	8	scene	outdoor	0	0.9647557040443644
301.4872124569956	1	learning	violation	2	B	8	scene	outdoor	1	0.6828056899830699
304.4871813490754	1	learning	nonviolation	2	A	54	scene	outdoor	1	0.5298415219876915
307.4871264890535	1	learning	nonviolation	2	B	54	scene	outdoor	1	0.7328987009823322
310.4870908340672	1	learning	violation	4	A	3	scene	indoor	1	0.5439338709693402
313.48705858807085	1	learning	violation	4	B	3	scene	indoor	1	1.061960257939063
316.48700554308016	1	restudy	nonviolation	5	B	52	scene	outdoor	1	0.4820174179039896
319.48696452507284	1	violation	violation	5	A	6	scene	indoor	1	0.4440596749773249
322.48692659998784	1	violation	violation	1	X	6	face	male	1	0.873094730079174
325.4868826920865	1	restudy	nonviolation	6	B	49	scene	indoor	1	0.5871501769870521
328.48684669705113	1	learning	violation	4	A	5	scene	outdoor	1	0.5051682649645954
331.48681218200363	1	learning	violation	4	B	5	scene	indoor	1	0.7302173339994624
334.4867749660043	1	restudy	violation	5	B	1	scene	outdoor	1	0.5342509159818292
337.4867286930093	1	learning	nonviolation	3	A	53	scene	outdoor	0	1.3912946940399706
340.48669468506705	1	learning	nonviolation	3	B	53	scene	indoor	1	0.590330489911139
343.48665509501006	1	restudy	nonviolation	5	B	51	scene	outdoor	1	0.560366154066287
