onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.50420174188912	1	prelearning	nonviolation	1	B	94	scene	indoor	1	0.5346130491234362
16.504162167897444	1	prelearning	violation	1	B	42	scene	outdoor	1	0.5195701150223613
19.504122452810407	1	prelearning	nonviolation	1	A	94	scene	outdoor	1	0.4656848490703851
22.50408256589435	1	prelearning	violation	1	B	41	scene	outdoor	1	0.44072798313573
25.504043173976246	1	prelearning	nonviolation	1	A	89	scene	outdoor	1	0.42368952301330864
28.50400495296344	1	prelearning	violation	1	A	46	scene	indoor	1	0.4528037440031767
31.50396343693137	1	prelearning	nonviolation	1	B	95	scene	outdoor	1	0.4078789639752358
34.5039245239459	1	prelearning	nonviolation	1	A	90	scene	indoor	0	0.4548874308820814
37.503882395802066	1	prelearning	violation	1	B	44	scene	outdoor	1	0.4839249611832202
40.503845375031226	1	prelearning	nonviolation	1	B	91	scene	outdoor	1	0.5729662438388914
43.50380501593463	1	prelearning	nonviolation	1	A	92	scene	outdoor	1	0.4770025969482958
46.503765241010115	1	prelearning	violation	1	A	43	scene	indoor	1	0.5660275118425488
49.50372553383932	1	prelearning	violation	1	B	46	scene	indoor	1	0.5460381109733135
52.50368388183414	1	prelearning	nonviolation	1	B	89	scene	indoor	1	0.4921345061156899
55.50364557094871	1	prelearning	violation	1	B	48	scene	indoor	1	0.4931698669679463
58.50360564584844	1	prelearning	violation	1	B	45	scene	outdoor	1	0.515202070120722
61.50356420199387	1	prelearning	violation	1	A	44	scene	indoor	1	0.478252287954092
64.50352910300717	1	prelearning	violation	1	A	47	scene	outdoor	1	0.4772818719502538
67.50348622584715	1	prelearning	violation	1	A	45	scene	outdoor	1	0.5484042780008167
70.50344555382617	1	prelearning	nonviolation	1	A	93	scene	indoor	1	0.496449921047315
73.50340678589419	1	prelearning	violation	1	B	43	scene	indoor	0	0.3984234509989619
76.5033663418144	1	prelearning	violation	1	B	47	scene	indoor	1	0.5094581712037325
79.50332653988154	1	prelearning	nonviolation	1	B	93	scene	indoor	1	0.4994837499689311
82.50328512582928	1	prelearning	nonviolation	1	B	92	scene	outdoor	1	0.4275386200752109
85.50324710295536	1	prelearning	nonviolation	1	B	96	scene	outdoor	1	0.4215702749788761
