onset	duration	trial_type	condition	pairmate	pairID
13.5	1	scene	violation	A	14
15.051861441999788	1	reward	n/a	n/a	n/a
18.0	1	scene	violation	A	26
19.551802707999737	1	neutral	n/a	n/a	n/a
22.5	1	scene	violation	A	42
24.05174267600159	1	reward	n/a	n/a	n/a
27.0	1	scene	nonviolation	A	81
28.551744704000157	1	neutral	n/a	n/a	n/a
31.5	1	scene	nonviolation	A	92
33.051618461999176	1	reward	n/a	n/a	n/a
36.0	1	scene	nonviolation	A	54
37.551559802999684	1	neutral	n/a	n/a	n/a
40.5	1	scene	violation	A	20
42.051506440002406	1	reward	n/a	n/a	n/a
45.0	1	scene	violation	A	2
46.55143848900116	1	reward	n/a	n/a	n/a
49.5	1	scene	nonviolation	A	61
51.05137722099971	1	reward	n/a	n/a	n/a
54.0	1	scene	violation	A	24
55.55136461800066	1	reward	n/a	n/a	n/a
58.5	1	scene	nonviolation	A	76
60.051255889000466	1	reward	n/a	n/a	n/a
63.0	1	scene	violation	A	3
64.55119264600216	1	neutral	n/a	n/a	n/a
67.5	1	scene	nonviolation	A	86
69.05113392800196	1	neutral	n/a	n/a	n/a
72.0	1	scene	nonviolation	A	49
73.55109069500031	1	neutral	n/a	n/a	n/a
76.5	1	scene	violation	A	29
78.05101239500074	1	reward	n/a	n/a	n/a
81.0	1	scene	nonviolation	A	75
82.55097011500037	1	reward	n/a	n/a	n/a
85.5	1	scene	nonviolation	A	94
87.05089071399925	1	neutral	n/a	n/a	n/a
90.0	1	scene	violation	A	35
91.55083018599908	1	reward	n/a	n/a	n/a
94.5	1	scene	nonviolation	A	77
96.05076855500009	1	neutral	n/a	n/a	n/a
99.0	1	scene	nonviolation	A	95
100.5507058889998	1	neutral	n/a	n/a	n/a
103.5	1	scene	nonviolation	A	65
105.05070195000008	1	reward	n/a	n/a	n/a
108.0	1	scene	violation	A	27
109.55065395100245	1	reward	n/a	n/a	n/a
112.5	1	scene	violation	A	21
114.05057349799972	1	neutral	n/a	n/a	n/a
117.0	1	scene	violation	A	19
118.5505160190005	1	neutral	n/a	n/a	n/a
121.5	1	scene	violation	A	30
123.05040487500082	1	neutral	n/a	n/a	n/a
126.0	1	scene	nonviolation	A	72
127.55039636400032	1	neutral	n/a	n/a	n/a
130.5	1	scene	violation	A	15
132.06694713400066	1	neutral	n/a	n/a	n/a
135.0	1	scene	nonviolation	A	82
136.5668876080017	1	reward	n/a	n/a	n/a
139.5	1	scene	violation	A	7
141.0502201950003	1	reward	n/a	n/a	n/a
144.0	1	scene	violation	A	33
145.56676400300057	1	reward	n/a	n/a	n/a
148.5	1	scene	nonviolation	A	55
150.0667045750015	1	reward	n/a	n/a	n/a
153.0	1	scene	nonviolation	A	63
154.5666448480006	1	reward	n/a	n/a	n/a
157.5	1	scene	nonviolation	A	84
159.04993152099996	1	reward	n/a	n/a	n/a
162.0	1	scene	violation	A	11
163.5665230699997	1	neutral	n/a	n/a	n/a
166.5	1	scene	violation	A	36
168.06646339399958	1	neutral	n/a	n/a	n/a
171.0	1	scene	nonviolation	A	74
172.56640153999982	1	neutral	n/a	n/a	n/a
175.5	1	scene	nonviolation	A	56
177.0663412600006	1	reward	n/a	n/a	n/a
180.0	1	scene	violation	A	39
181.56628006300159	1	neutral	n/a	n/a	n/a
184.5	1	scene	nonviolation	A	62
186.0662193909993	1	neutral	n/a	n/a	n/a
189.0	1	scene	nonviolation	A	71
190.56615777000115	1	reward	n/a	n/a	n/a
193.5	1	scene	nonviolation	A	90
195.06609806200143	1	reward	n/a	n/a	n/a
198.0	1	scene	nonviolation	A	67
199.5660374760009	1	neutral	n/a	n/a	n/a
202.5	1	scene	violation	A	1
204.06597662200144	1	neutral	n/a	n/a	n/a
207.0	1	scene	violation	A	45
208.5659163540004	1	neutral	n/a	n/a	n/a
211.5	1	scene	nonviolation	A	59
213.06585509900106	1	neutral	n/a	n/a	n/a
216.0	1	scene	violation	A	41
217.56579336299907	1	reward	n/a	n/a	n/a
220.5	1	scene	violation	A	16
222.06573375500008	1	reward	n/a	n/a	n/a
225.0	1	scene	violation	A	44
226.5656713940007	1	neutral	n/a	n/a	n/a
