onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.50692466599867	2.5	scene	reward	violation	3	A	18	1	0.6106391502544284
16.006924665998667	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.50684604141861	2.5	scene	neutral	violation	3	A	48	1	0.6517193769104779
22.00684604141861	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.506765807047486	2.5	scene	neutral	violation	3	A	34	1	0.6508110910654068
28.006765807047486	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.506689644418653	2.5	scene	reward	violation	3	A	9	1	0.7568868845701218
34.00668964441866	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.50660584634171	2.5	scene	neutral	nonviolation	3	A	56	1	0.7569107809104025
40.00660584634171	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.506527088116854	2.5	scene	neutral	violation	3	A	43	1	0.6529612899757922
46.006527088116854	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.50644665118307	2.5	scene	reward	violation	3	A	11	0	0.9971352820284664
52.00644665118307	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.506372269243	2.5	scene	reward	nonviolation	3	A	92	1	0.7541977958753705
58.006372269243	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.50630146637559	2.5	scene	neutral	violation	3	A	31	1	1.0662708026356995
64.00630146637559	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.50622142339125	2.5	scene	reward	nonviolation	3	A	74	1	0.7123487698845565
70.00622142339125	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.50614338414744	2.5	scene	neutral	violation	3	A	22	1	0.9414414172060788
76.00614338414744	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.50606401311235	2.5	scene	reward	nonviolation	3	A	78	1	0.6055075959302485
82.00606401311235	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50598325533792	2.5	scene	reward	violation	3	A	35	1	0.8385896570980549
88.00598325533792	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.50590242911129	2.5	scene	neutral	nonviolation	3	A	88	0	0.9376724432222544
94.00590242911129	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.50581666221842	2.5	scene	reward	nonviolation	3	A	49	1	0.6996804801747203
100.00581666221842	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.50573741504923	2.5	scene	neutral	nonviolation	3	A	80	1	0.6697704372927547
106.00573741504923	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.5056625101715	2.5	scene	reward	violation	3	A	39	0	0.6699201650917529
