onset	duration	trial_type	condition	repetition	pairmate	pairID	category	subcategory	response_accuracy	response_time
13.513119318988176	1	postlearning	violation	7	B	24	scene	outdoor	1	0.5139320800080895
16.513084531296045	1	postlearning	violation	7	B	30	scene	outdoor	1	0.4708911618217826
19.513035278301686	1	postlearning	violation	7	B	5	scene	outdoor	1	0.4860143610276282
22.5129956882447	1	postlearning	violation	7	B	14	scene	indoor	1	0.5090621970593929
25.51296279625967	1	postlearning	nonviolation	7	B	57	scene	outdoor	1	0.5180621617473662
28.51291313627735	1	postlearning	nonviolation	7	B	86	scene	indoor	1	0.4771424406208098
31.512877949979163	1	postlearning	nonviolation	7	B	94	scene	indoor	1	0.4581742179580033
34.512836426030844	1	postlearning	nonviolation	7	B	76	scene	outdoor	1	0.624225006904453
37.512810453306884	1	postlearning	nonviolation	7	B	52	scene	outdoor	1	0.5442471900023521
40.51275802589953	1	postlearning	violation	7	B	4	scene	outdoor	1	0.4992179330438376
43.512716938275844	1	postlearning	nonviolation	7	B	87	scene	outdoor	1	0.6883428106084466
46.512679424136884	1	postlearning	violation	7	B	22	scene	indoor	1	0.4753884039819241
49.51264618290588	1	postlearning	violation	7	B	42	scene	outdoor	1	0.4053927753120661
52.51260625012218	1	postlearning	violation	7	B	18	scene	indoor	1	0.4654515911825001
55.51256041321904	1	postlearning	nonviolation	7	B	96	scene	outdoor	1	0.5384415248408914
58.51252409908921	1	postlearning	nonviolation	7	B	85	scene	indoor	1	0.411525518167764
61.49580255290493	1	postlearning	violation	7	B	27	scene	outdoor	1	0.463253568392247
64.51244044397026	1	postlearning	nonviolation	7	B	84	scene	indoor	1	0.484615967143327
67.5124003761448	1	postlearning	nonviolation	7	B	92	scene	indoor	1	0.4776591868139803
70.5123542402871	1	postlearning	violation	7	B	38	scene	outdoor	1	0.5287067550234497
73.49563902290538	1	postlearning	nonviolation	7	B	77	scene	indoor	1	0.5073604811914265
76.51228078594431	1	postlearning	violation	7	B	31	scene	indoor	1	0.4897797852754593
79.49556766310707	1	postlearning	violation	7	B	37	scene	indoor	1	0.4624948161654174
82.4955273573287	1	postlearning	nonviolation	7	B	63	scene	indoor	1	0.6365332617424428
85.49548943899572	1	postlearning	nonviolation	7	B	82	scene	indoor	1	0.5644991062581539
88.49544277694076	1	postlearning	nonviolation	7	B	54	scene	indoor	1	0.4875995269976556
91.49540942022577	1	postlearning	nonviolation	7	B	66	scene	outdoor	1	0.5746575356461108
94.49537094915286	1	postlearning	nonviolation	7	B	93	scene	indoor	1	0.5456900587305427
97.49532700609414	1	postlearning	violation	7	B	25	scene	indoor	1	0.5127382799983025
100.49528810102491	1	postlearning	violation	7	B	16	scene	outdoor	1	0.5577593911439179
103.4952664091252	1	postlearning	violation	7	B	1	scene	outdoor	1	0.5087462482042611
106.49520833790302	1	postlearning	nonviolation	7	B	95	scene	outdoor	1	0.9818557864055036
109.49516685400158	1	postlearning	violation	7	B	41	scene	outdoor	1	0.5669012600556016
112.4951317431405	1	postlearning	violation	7	B	45	scene	indoor	1	0.5339351878501475
115.49509586812927	1	postlearning	violation	7	B	3	scene	indoor	1	0.5119724059477448
118.49505438609049	1	postlearning	nonviolation	7	B	81	scene	outdoor	1	0.7110151029191911
121.49500870890915	1	postlearning	violation	7	B	19	scene	indoor	1	0.4950531171634793
124.49497409723699	1	postlearning	nonviolation	7	B	90	scene	outdoor	1	0.5280296108685434
127.49492737790571	1	postlearning	violation	7	B	12	scene	outdoor	1	0.5271458071656525
