onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.502682882011866	2.5	scene	neutral	violation	1	A	22	1	0.8751585250138305
16.002682882011868	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.50259749800898	2.5	scene	neutral	nonviolation	1	A	53	1	0.6232509079854935
22.00259749800898	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.502527547010693	2.5	scene	reward	nonviolation	1	A	69	1	0.7003147299983539
28.002527547010693	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.502439233008772	2.5	scene	reward	nonviolation	1	A	74	1	0.8604011990246363
34.00243923300877	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.502369294990785	2.5	scene	neutral	nonviolation	1	A	58	1	0.7243998670019209
40.002369294990785	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.50228196301032	2.5	scene	neutral	violation	1	A	38	1	0.7445692580076866
46.00228196301032	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.50632573699113	2.5	scene	reward	nonviolation	1	A	90	1	0.6495129360118881
52.00632573699113	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.50585665600374	2.5	scene	reward	violation	1	A	9	1	0.8859882490360178
58.00585665600374	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.50637072999962	2.5	scene	neutral	violation	1	A	8	1	0.8664738010265864
64.00637072999962	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.50595312303629	2.5	scene	reward	violation	1	A	36	1	0.8558925910037942
70.00595312303629	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.5018948430079	2.5	scene	reward	violation	1	A	19	1	0.8829554030089639
76.0018948430079	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.50181519100444	2.5	scene	reward	nonviolation	1	A	94	1	0.7940349580021575
82.00181519100444	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50488829798995	2.5	scene	reward	violation	1	A	31	1	0.6909603010280989
88.00488829798996	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.50440707703821	2.5	scene	reward	violation	1	A	3	1	0.8194447109708562
94.00440707703821	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.50392453704262	2.5	scene	reward	violation	1	A	7	1	0.7609391849837266
100.00392453704262	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.5015018840204	2.5	scene	reward	nonviolation	1	A	72	1	0.6003515729680657
106.0015018840204	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.503123979026	2.5	scene	neutral	nonviolation	1	A	60	1	0.8357302399817854
112.003123979026	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50269151100656	2.5	scene	reward	nonviolation	1	A	51	1	0.7621701080352068
118.00269151100656	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.5032179870177	2.5	scene	neutral	nonviolation	1	A	68	1	0.6726358489831911
124.0032179870177	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.50201317603931	2.5	scene	neutral	nonviolation	1	A	73	1	0.8608432659530081
130.00201317603933	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50110756600046	2.5	scene	neutral	violation	1	A	11	1	0.7557489580358379
136.00110756600046	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.50102479598718	2.5	scene	neutral	nonviolation	1	A	85	1	0.7898307720315643
142.00102479598718	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.50095061701722	2.5	scene	reward	nonviolation	1	A	81	1	0.7159225600189529
148.00095061701722	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.50119277200432	2.5	scene	neutral	violation	1	A	48	1	0.8236679169931449
154.00119277200432	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.50080085900845	2.5	scene	reward	violation	1	A	25	1	0.6190578200039454
160.00080085900845	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.50073828099994	2.5	scene	reward	violation	1	A	45	1	0.6511219280073419
166.00073828099994	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
169.50067604501962	2.5	scene	neutral	violation	1	A	14	0	0.7941878099809401
172.00067604501962	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.50056910200507	2.5	scene	neutral	violation	1	A	6	1	1.0552946790121496
178.00056910200507	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.50047926901607	2.5	scene	neutral	nonviolation	1	A	52	1	1.028381937998347
184.00047926901607	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.50040861102752	2.5	scene	neutral	violation	1	A	46	1	0.8254577809711918
190.00040861102752	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.50032653298692	2.5	scene	neutral	nonviolation	1	A	92	1	0.8175420220359229
196.00032653298692	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.50024368002772	2.5	scene	neutral	nonviolation	1	A	87	0	0.9656249869731256
202.00024368002772	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.5001640950213	2.5	scene	neutral	violation	1	A	35	1	0.9317016350105404
208.0001640950213	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.50009675003818	2.5	scene	neutral	nonviolation	1	A	79	1	0.9587712499778718
214.00009675003818	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.50000639399516	2.5	scene	neutral	violation	1	A	28	1	0.9237956640427
220.00000639399516	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.49993760604409	2.5	scene	neutral	violation	1	A	32	1	0.6389285299810581
225.99993760604409	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.49985496600857	2.5	scene	reward	nonviolation	1	A	50	1	0.6989376230048947
231.99985496600857	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.4997683740221	2.5	scene	reward	nonviolation	1	A	57	1	0.8451034550089389
237.9997683740221	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.49969599401808	2.5	scene	reward	nonviolation	1	A	61	1	0.856110142020043
243.99969599401808	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.49961188802263	2.5	scene	neutral	violation	1	A	17	1	0.8662613870110363
249.99961188802263	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.49954070401142	2.5	scene	neutral	nonviolation	1	A	91	1	0.7342619249830022
255.99954070401142	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.4994632570306	2.5	scene	reward	nonviolation	1	A	77	1	0.6794065849971958
261.9994632570306	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.4993807330029	2.5	scene	reward	violation	1	A	39	1	0.855496779025998
267.9993807330029	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.49929706502013	2.5	scene	reward	violation	1	A	23	1	0.6765778809785843
273.99929706502013	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.4992190370104	2.5	scene	reward	violation	1	A	15	1	0.5826550939818844
279.9992190370104	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.4991391010117	2.5	scene	reward	nonviolation	1	A	86	1	0.7376353419967927
285.9991391010117	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.4990672779968	2.5	scene	reward	violation	1	A	44	1	0.6838074779952876
291.9990672779968	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295.49898131203366	2.5	scene	neutral	nonviolation	1	A	66	1	0.6828935070079751
297.99898131203366	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
301.498905319022	2.5	scene	reward	violation	2	A	39	1	0.6169731459813192
303.998905319022	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.49882251099916	2.5	scene	neutral	nonviolation	2	A	91	1	0.6360537600121461
309.99882251099916	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
313.4987463800353	2.5	scene	reward	nonviolation	2	A	90	1	0.5591289949952625
315.9987463800353	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.49867052404437	2.5	scene	neutral	violation	2	A	32	1	0.6272115569445305
321.99867052404437	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
