onset	duration	trial_type	subcategory	response_accuracy	response_time
13.510522608004976	0.5	scene	outdoor	1	0.5202232570154592
15.010491048014956	0.5	scene	outdoor	1	0.5812553909781855
16.51048221901874	0.5	scene	outdoor	1	0.6792596949962899
18.01045798501582	0.5	scene	indoor	1	0.580284452997148
19.510433287010528	0.5	scene	indoor	1	0.6563080839987379
21.010413370007882	0.5	scene	indoor	1	0.3883302299946081
22.51039777501137	0.5	scene	indoor	1	0.8893505960004404
24.010373007011367	0.5	scene	outdoor	1	0.5313698840036523
25.510354027996073	0.5	scene	indoor	1	0.4623909149959218
27.01033289101906	0.5	scene	outdoor	1	0.3954156719846651
43.510116023011506	0.5	scene	outdoor	1	0.6576300669985358
45.01010578501155	0.5	scene	indoor	1	0.530643500998849
46.51009118001093	0.5	scene	indoor	1	0.5176567359885667
48.010060361004435	0.5	scene	indoor	1	0.5396885389927775
49.51003770600073	0.5	scene	indoor	1	0.5607009020168334
51.010018000000855	0.5	scene	outdoor	1	0.5506894339923747
52.51000222199946	0.5	scene	indoor	1	0.4837454560038168
54.00998036802048	0.5	scene	outdoor	1	0.4857703589950688
55.50996064700303	0.5	scene	outdoor	1	0.7267906240012962
57.0099402150081	0.5	scene	outdoor	1	0.49381053299293853
73.50972554899636	0.5	object	natural	1	0.6840267250081524
75.00970386600238	0.5	object	natural	1	0.6050497069954872
76.5096849630063	0.5	object	manmade	n/a	n/a
78.00966653000796	0.5	object	natural	1	0.6820913330011535
79.50964669900713	0.5	object	manmade	1	0.5491013499849942
81.00962479499867	0.5	object	manmade	1	0.47812286400585435
82.50961051799823	0.5	object	natural	1	0.586173931020312
84.00958923599683	0.5	object	manmade	1	0.4781618880224414
85.50956660500378	0.5	object	manmade	1	0.53419194300659
87.00954814002034	0.5	object	natural	1	0.4992038729833439
103.5093328730145	0.5	scene	indoor	1	0.7504262099973857
105.00931086202036	0.5	scene	outdoor	1	0.7464460319897626
106.50929077801993	0.5	scene	outdoor	1	0.5934676719771232
108.00927263099584	0.5	scene	outdoor	1	0.7063622740097344
109.509250291012	0.5	scene	indoor	1	0.5635160940000787
111.00923356501153	0.5	scene	outdoor	1	0.46852209500502795
112.50922057099524	0.5	scene	indoor	1	0.6325343550124671
114.00919120101025	0.5	scene	outdoor	1	0.5165031309879851
115.50917535301414	0.5	scene	indoor	1	0.6485803539981134
117.00915137401898	0.5	scene	indoor	1	0.6876026319805533
133.50892145000398	0.5	object	natural	1	0.5358341929968446
135.00891574501293	0.5	object	manmade	1	0.8988420249952469
136.5089009660005	0.5	object	natural	1	0.562859201018
138.0088762480009	0.5	object	natural	1	0.4828417469980195
139.50884943502024	0.5	object	manmade	1	0.5679123459849507
141.0088375940104	0.5	object	natural	1	0.5299263589840848
142.5088164990011	0.5	object	natural	1	0.5249403320194688
144.00880422699265	0.5	object	manmade	1	0.4749617030029185
145.5087703439931	0.5	object	manmade	1	0.5319866560166702
147.00875681100297	0.5	object	manmade	1	0.5760042559995782
163.49186202301644	0.5	scene	indoor	1	0.6568971609813161
164.99184331300785	0.5	scene	outdoor	1	0.5429177799960598
166.49182751600165	0.5	scene	indoor	1	0.5519367739907466
167.99180333601544	0.5	scene	outdoor	1	0.6969612439861521
169.49179926799843	0.5	scene	outdoor	1	0.4739651450072415
170.99176659900695	0.5	scene	indoor	1	0.9710020849888679
172.49174505201518	0.5	scene	indoor	1	0.5620164699794259
174.0084042249946	0.5	scene	outdoor	1	0.5053684370068368
175.49170405601035	0.5	scene	indoor	1	0.5210672389948741
176.9916819590144	0.5	scene	outdoor	1	0.5060934299835935
193.49147368999547	0.5	object	natural	1	0.634290044021327
194.99145385200973	0.5	object	natural	1	0.584315334999701
196.49143886301317	0.5	object	manmade	1	0.5313285510055721
197.99141412900644	0.5	object	natural	1	0.6253498629957903
199.49139281001408	0.5	object	natural	1	0.5243764189945068
200.991373552999	0.5	object	natural	1	0.7113936060050037
202.4913581550063	0.5	object	manmade	1	0.5013309550122358
203.99137318399153	0.5	object	manmade	0	0.8053976490045898
205.4913247610093	0.5	object	manmade	1	0.5834420259925537
206.99129547202028	0.5	object	manmade	1	0.596471519995248
223.49108438499388	0.5	face	male	1	0.5266844810103066
224.9910708600073	0.5	face	male	1	0.4587020819890313
226.4910468260059	0.5	face	male	1	0.4066616109921597
227.99101841100492	0.5	face	female	1	0.38375053100753576
229.4910013920162	0.5	face	male	1	0.41576932999305427
230.99097968600108	0.5	face	female	1	0.5247879899980035
232.49095636600396	0.5	face	female	1	0.5138186599942856
233.99094027699903	0.5	face	female	1	0.4268400250002742
235.49092244901112	0.5	face	male	1	0.476851137005724
236.99089990599896	0.5	face	female	1	0.5468736980110407
253.49068135599373	0.5	face	female	1	0.5210860500228591
254.99066554202	0.5	face	male	1	0.5051142869924661
256.4906593080086	0.5	face	male	1	0.5651244419859722
257.99062374199275	0.5	face	male	1	0.530157847009832
259.49061005201656	0.5	face	female	1	0.5511680509953294
260.9905902610044	0.5	face	female	1	0.7101839389943052
262.49055965500884	0.5	face	male	1	0.5662286129954737
263.99054836301366	0.5	face	male	1	0.5942235630063806
265.49052102299174	0.5	face	female	1	0.5402509330015164
266.99050494399853	0.5	face	female	1	0.5072702509933151
283.49028986299527	0.5	face	female	1	0.5853691280062776
284.9902654780017	0.5	face	male	1	0.4735128460160922
286.49379621600383	0.5	face	female	1	0.5699833079997916
287.9902254769986	0.5	face	female	1	0.6145548640051857
