onset	duration	trial_type	subcategory	response_accuracy	response_time
13.505760339088738	0.5	face	female	1	0.47405790886841714
15.005738944979385	0.5	face	female	1	0.39008161006495357
16.505694043124095	0.5	face	male	1	0.38612371287308633
18.005666270153597	0.5	face	male	1	0.41015470400452614
19.505643624113873	0.5	face	male	1	0.4021701258607209
21.00563576305285	0.5	face	male	1	0.35319168004207313
22.50560692208819	0.5	face	female	1	0.5042104420717806
24.005586103070527	0.5	face	male	1	0.47223990387283266
25.505579062039033	0.5	face	female	1	0.47224077000282705
27.00555456103757	0.5	face	female	1	0.44726467598229647
43.50534364813939	0.5	scene	outdoor	1	0.7674787598662078
45.005312296096236	0.5	scene	indoor	1	0.5395102158654481
46.5052949860692	0.5	scene	indoor	1	0.5955158560536802
48.005279124947265	0.5	scene	outdoor	1	0.6004935940727592
49.505264131119475	0.5	scene	outdoor	1	0.5355561468750238
51.00523987901397	0.5	scene	indoor	1	0.4565795960370451
52.505220065126196	0.5	scene	outdoor	1	0.5116004799492657
54.00519414595328	0.5	scene	indoor	1	0.49163265200331807
55.50518438499421	0.5	scene	outdoor	1	0.597640577936545
57.00516613596119	0.5	scene	indoor	1	0.8986572159919888
73.50494963303208	0.5	object	manmade	1	0.6139071111101657
75.00492642400786	0.5	object	manmade	1	0.6138956760987639
76.5048954130616	0.5	object	natural	1	0.5709304199554026
78.00488823093474	0.5	object	manmade	1	0.6679692231118679
79.50485651707277	0.5	object	natural	1	0.5369672980159521
81.00484219798818	0.5	object	manmade	1	0.7879185180645436
82.50482778507285	0.5	object	natural	1	0.640009936876595
84.00481253000908	0.5	object	natural	1	0.6120142249856144
85.50478262407705	0.5	object	manmade	1	0.6080437279306352
87.00476260995492	0.5	object	natural	1	0.6350617001298815
103.5045441230759	0.5	object	manmade	1	0.6662736430298537
105.00452872295864	0.5	object	manmade	1	0.5383011989761144
106.50450773607008	0.5	object	natural	1	0.4562468340154737
108.00449476507492	0.5	object	natural	1	0.4053368689492345
109.50448428001255	0.5	object	manmade	1	0.5363427931442857
111.00445714802481	0.5	object	manmade	1	0.6913714990951121
112.50443611899391	0.5	object	natural	1	0.6303912000730634
114.00441609299742	0.5	object	natural	1	0.6414132630452514
115.50439565000124	0.5	object	manmade	1	0.6104294541291893
117.00437616510317	0.5	object	natural	1	0.5784496830310673
133.50415501603857	0.5	object	natural	1	0.6746749829035252
135.0041464001406	0.5	object	manmade	1	0.6906881288159639
136.5041146739386	0.5	object	manmade	1	0.5647155470214784
138.00410307594575	0.5	object	natural	1	0.6147297960706055
139.50407994212583	0.5	object	natural	1	0.5957480589859188
141.00405496614985	0.5	object	natural	1	0.6727807947900146
142.50403475412168	0.5	object	manmade	1	0.5457934108562768
144.00401728600264	0.5	object	manmade	1	0.6068154049571604
145.50400731200352	0.5	object	natural	1	0.5388224839698523
147.0039874711074	0.5	object	manmade	1	0.5728470499161631
163.5037597711198	0.5	face	male	1	0.4030751429963857
165.0037386061158	0.5	face	male	1	0.34409344498999417
166.50373023701832	0.5	face	female	1	0.43010810809209943
168.0037005059421	0.5	face	female	1	0.42314114421606064
169.5037076319568	0.5	face	male	1	0.4881292500067502
171.00366752501577	0.5	face	female	1	0.3971682449337095
172.50364214507863	0.5	face	male	1	0.4821950630284846
174.00363089796156	0.5	face	male	1	0.44721076218411326
175.50360271893442	0.5	face	female	1	0.4662360870279372
177.00358165195212	0.5	face	female	1	0.4432575721293688
193.50337190693244	0.5	scene	indoor	1	0.635474787093699
195.00335108605213	0.5	scene	outdoor	1	0.5184910439420491
196.50333282910287	0.5	scene	indoor	1	0.5465044740121812
198.00331300799735	0.5	scene	indoor	1	0.5935291619971395
199.5032897379715	0.5	scene	outdoor	1	0.5675463520456105
201.00326614500955	0.5	scene	outdoor	1	0.5135752619244158
202.50325322593562	0.5	scene	outdoor	1	0.4625893111806363
204.00322686112486	0.5	scene	indoor	1	0.4746121088974178
205.50321438605897	0.5	scene	indoor	1	0.5246273679658771
207.00319614703767	0.5	scene	outdoor	1	0.6496498628985137
223.50297822104767	0.5	object	manmade	1	0.5818640610668808
225.00294944504276	0.5	object	natural	1	0.5239003309980035
226.5029384661466	0.5	object	manmade	1	0.6629070148337632
228.0029105921276	0.5	object	manmade	1	0.9309335178695619
229.50289917504415	0.5	object	natural	1	0.5739465109072626
231.00287305004895	0.5	object	natural	1	0.49296939093619585
232.5028513299767	0.5	object	natural	0	0.7159295780584216
234.00282225105911	0.5	object	natural	1	0.5010312560480088
235.50281053013168	0.5	object	manmade	1	0.5670342068187892
237.0027934559621	0.5	object	manmade	1	0.5610544870141894
253.50258444412611	0.5	face	male	1	0.527265511918813
255.00255533494055	0.5	face	male	1	0.4342230341862887
256.50253549194895	0.5	face	male	1	0.4463119290303439
258.00251569598913	0.5	face	female	1	0.5073340239468962
259.5025078090839	0.5	face	male	1	0.5223316620104015
261.0024828980677	0.5	face	female	1	0.7363645890727639
262.502466307953	0.5	face	female	1	0.41540642199106514
264.002448546933	0.5	face	male	1	0.45140343718230724
