onset	duration	trial_type	reward_condition	condition	repetition	pairmate	pairID	response_accuracy	response_time
13.50808572897222	2.5	scene	neutral	nonviolation	3	A	67	1	0.6748989730258472
16.00808572897222	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.507825494976714	2.5	scene	reward	violation	3	A	31	1	0.5981673280475661
22.007825494976718	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.50778875499964	2.5	scene	neutral	violation	3	A	43	1	0.7072011139825918
28.00778875499964	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.507528021989856	2.5	scene	neutral	nonviolation	3	A	59	1	0.6184611939825118
34.007528021989856	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.5072676219861	2.5	scene	reward	violation	3	A	27	1	0.6367265830049291
40.0072676219861	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.50703766400693	2.5	scene	reward	nonviolation	3	A	50	1	0.6999125179718249
46.00703766400693	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.50696112698642	2.5	scene	reward	nonviolation	3	A	74	1	0.6440384250017814
52.00696112698642	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.506879656983074	2.5	scene	neutral	violation	3	A	3	1	0.7651142190443352
58.006879656983074	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.506800524017315	2.5	scene	neutral	nonviolation	3	A	53	1	0.6821979529922828
64.00680052401731	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67.50672308402136	2.5	scene	reward	nonviolation	3	A	61	1	0.6502727489569224
70.00672308402136	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.50664192001568	2.5	scene	neutral	violation	3	A	6	1	0.6743547189980745
76.00664192001568	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.50656277697998	2.5	scene	reward	nonviolation	3	A	85	1	0.6624460400198586
82.00656277697998	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.50648163800359	2.5	scene	neutral	violation	3	A	13	1	0.6635146170156077
88.00648163800359	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.50640433398077	2.5	scene	reward	violation	3	A	21	1	0.6525877050007693
94.00640433398077	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.50632449798286	2.5	scene	neutral	nonviolation	3	A	56	1	0.7156793570029549
100.00632449798286	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.50624518899711	2.5	scene	reward	violation	3	A	35	1	0.6177505719824694
106.00624518899711	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.50616542698117	2.5	scene	reward	nonviolation	3	A	94	1	0.5887494740309194
112.00616542698117	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.50608592701609	2.5	scene	reward	violation	3	A	23	1	0.5969083159579895
118.00608592701609	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.50600616197336	2.5	scene	reward	violation	3	A	2	1	0.5910111700068228
124.00600616197336	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.50592671200864	2.5	scene	neutral	nonviolation	3	A	69	1	0.6210721399984322
130.00592671200866	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.50584699900355	2.5	scene	reward	violation	3	A	46	1	0.5841546399751678
136.00584699900355	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.50576710898895	2.5	scene	reward	nonviolation	3	A	68	1	0.5822425429942086
142.00576710898898	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.50568726297934	2.5	scene	neutral	nonviolation	3	A	88	1	0.6173288360005245
148.00568726297934	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.50560752599267	2.5	scene	reward	nonviolation	3	A	76	1	0.6003960319794714
154.00560752599267	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
157.50552773498933	2.5	scene	reward	violation	3	A	9	1	0.5664780919905752
160.00552773498933	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.5054476619698	2.5	scene	reward	nonviolation	3	A	82	1	0.6545341540477239
166.0054476619698	3.0	feedback	n/a	n/a	n/a	n/a	n/a	n/a	n/a
