onset	duration	trial_type	condition	response_accuracy	response_time
13.500781948998338	2.5	B	violation	0	0.9099633470032132
16.517421183991242	2.5	B	nonviolation	0	1.3293223180080531
19.500702361998265	2.5	B	violation	0	1.147038586990675
22.500663428989352	2.5	B	nonviolation	1	1.6740757299994584
25.500622606996327	2.5	A	nonviolation	1	0.6411275129939895
28.500629479996856	2.5	A	nonviolation	1	0.5821170749986777
31.500541141998838	2.5	A	violation	1	0.5942044179973891
34.500506476993905	2.5	A	nonviolation	1	0.9942366000032052
37.50047155699576	2.5	A	violation	1	1.2992788080009632
40.500429548992535	2.5	B	nonviolation	0	1.5493173470022157
43.50038519500231	2.5	A	nonviolation	1	0.7473610879969783
46.5003480949963	2.5	B	violation	1	1.1173996010038536
49.50030302899541	2.5	A	violation	1	0.6834458670055028
52.50027992599644	2.5	A	violation	1	0.927469927992206
55.500221087990205	2.5	A	nonviolation	1	1.011531185999047
58.50019664700085	2.5	B	violation	1	1.058551775990054
61.500145270998466	2.5	A	nonviolation	1	0.8216030899930047
64.50010388898953	2.5	B	nonviolation	1	1.1986567929998273
67.50006301399844	2.5	A	violation	1	0.7886838629929116
70.50002364299144	2.5	B	nonviolation	0	1.4137283599993682
73.49998913799936	2.5	B	violation	1	1.0887629799981369
76.49994176499604	2.5	B	violation	0	1.0398085719934895
79.49990353098838	2.5	B	violation	1	1.1438445060048252
82.49988210499579	2.5	A	violation	1	0.7728703059983673
85.49982168099086	2.5	A	violation	1	0.6079321860015625
88.49980222299929	2.5	B	violation	1	1.4009543699939968
91.4997436220001	2.5	B	nonviolation	1	1.4200126099894987
94.4996970479988	2.5	A	nonviolation	1	0.7270546270010527
97.49966458899144	2.5	B	violation	0	1.3590918910049368
100.49961845298823	2.5	A	nonviolation	1	0.6211344640032621
103.49958332999087	2.5	A	violation	1	0.5921840000082739
106.49953650499809	2.5	A	nonviolation	1	0.6632152149977628
109.49950040598922	2.5	B	nonviolation	1	1.1762502300116466
112.49945829100035	2.5	A	violation	1	0.8212960219971137
115.49942331299826	2.5	A	violation	1	0.6473409140016884
118.49940602199058	2.5	A	violation	1	0.7103492190071847
121.49933571300062	2.5	B	violation	1	1.1204233789903808
124.49930418599979	2.5	B	nonviolation	1	1.1924498159933137
127.49925615800021	2.5	A	violation	1	0.6035019760020077
130.4992228219926	2.5	B	nonviolation	1	0.7315343140071491
133.49918388199876	2.5	A	nonviolation	1	0.6375708569976268
136.499137116989	2.5	B	nonviolation	1	0.9676297190017068
139.49909016399758	2.5	B	nonviolation	0	0.9846680439950432
142.49905440199655	2.5	A	nonviolation	1	0.8357021709962282
145.49902172898874	2.5	B	violation	0	1.2787456740043126
148.49899972398995	2.5	B	nonviolation	0	1.2677358310029376
151.49894093399053	2.5	B	violation	0	1.337820876011392
154.4988979310001	2.5	A	nonviolation	1	0.6788622749882052
157.49885734899726	2.5	A	nonviolation	1	0.7489051930024289
160.49880715599286	2.5	A	violation	1	0.6809541380062001
163.49877435799863	2.5	A	nonviolation	1	0.530986245998065
166.49872651099574	2.5	B	nonviolation	1	0.9100389600062044
169.498695606002	2.5	B	violation	1	0.6580713129951619
172.49864568999328	2.5	A	nonviolation	1	0.7711173950083321
175.4986082409887	2.5	B	violation	0	0.9911534290004056
178.4985992469883	2.5	B	nonviolation	1	0.8311657540034503
181.49852843600087	2.5	B	nonviolation	1	1.0662338760012062
184.49847697900262	2.5	B	violation	0	1.085291686991695
187.4984363219992	2.5	B	nonviolation	1	0.8763309829955688
190.4983966879954	2.5	B	violation	1	0.8583681120071559
193.49835339200214	2.5	B	violation	1	0.9564144109899644
196.4983119279932	2.5	A	violation	1	1.3894527049997123
199.49828390699986	2.5	B	violation	0	0.9525057809951251
202.49823004199425	2.5	A	violation	1	0.7154673360055313
205.49819322999974	2.5	A	nonviolation	1	0.6065774439921371
208.49818870899617	2.5	B	violation	1	1.2485769789927872
211.4981129249936	2.5	B	nonviolation	1	0.5806599490024382
214.49806819298828	2.5	B	nonviolation	0	0.9896988420077832
217.49802652098882	2.5	B	nonviolation	0	1.2637360430089757
220.4979941569909	2.5	A	violation	1	0.8457820839976193
223.4979452669941	2.5	A	violation	1	0.736826149004628
226.4979394089896	2.5	B	nonviolation	1	0.7238311230030376
229.4978857149981	2.5	B	violation	0	1.0658922330039786
232.49781991199418	2.5	A	nonviolation	1	0.7169515860005049
235.4977815259917	2.5	A	nonviolation	1	1.0629881890054094
238.4977796729945	2.5	B	nonviolation	0	0.7869914780021645
241.49769752299468	2.5	B	violation	0	1.0510777790041177
244.4976577829948	2.5	A	violation	1	0.6721233889984433
247.49762197499516	2.5	A	violation	1	0.803153607994318
250.49757103499726	2.5	B	violation	1	1.0202015109971398
253.4975307860004	2.5	A	violation	1	0.8562447110016365
256.49749304899893	2.5	A	nonviolation	1	0.5662817169941263
259.4974483919941	2.5	B	nonviolation	1	0.7492908720014384
262.497411409	2.5	A	violation	1	0.5803575109894155
265.4973695239896	2.5	A	nonviolation	1	0.5154065980023006
268.49735425999097	2.5	B	nonviolation	0	0.9774288730113768
271.49729538499383	2.5	A	nonviolation	1	0.6294806270016124
274.49724600599444	2.5	A	violation	0	1.1315300080023007
277.49720404899557	2.5	A	violation	1	0.5545734210027149
280.4971619429998	2.5	B	violation	0	1.1506143649894511
283.49711683999334	2.5	A	violation	1	0.6426576679950813
286.4970776639966	2.5	A	nonviolation	1	0.6926953530055471
289.4970352119999	2.5	B	violation	1	0.7357303469907492
292.4969920110016	2.5	B	nonviolation	0	1.0187872129899915
295.4969559829915	2.5	A	nonviolation	1	0.6198189050046494
298.4969488899951	2.5	A	nonviolation	1	0.5798300290043699
301.4968726590014	2.5	A	nonviolation	1	1.0189034749928396
304.49683288199594	2.5	B	nonviolation	0	0.8279472430003807
307.49678828999464	2.5	A	nonviolation	1	0.6119893010036321
310.49675030399516	2.5	A	nonviolation	1	0.4780322190053994
313.4967052389984	2.5	B	violation	0	0.7900771299900953
316.49666299499216	2.5	B	nonviolation	1	0.7061191370012239
319.4966223129886	2.5	B	nonviolation	1	0.8541621780022979
322.4965801149956	2.5	B	violation	0	1.1981883700063918
325.49653771299927	2.5	B	violation	0	0.7102483409980778
328.4965503019921	2.5	A	violation	1	0.6972366600093665
331.4964675599913	2.5	B	nonviolation	1	0.9323149140109308
334.49642326099274	2.5	A	violation	1	0.7323603310069302
337.4963723659894	2.5	B	violation	1	0.8324087120126933
340.49633366300264	2.5	A	violation	1	0.5154484139929991
343.4962912920018	2.5	B	nonviolation	1	0.7004935709992424
346.49624855199363	2.5	B	violation	0	0.729539524007123
349.4962082040001	2.5	B	violation	1	0.8395767809997778
352.4961710429925	2.5	B	violation	1	0.9416145290015264
355.4961278139963	2.5	B	nonviolation	1	0.6076570199948037
358.49610671299166	2.5	A	violation	1	0.8696834610018414
361.49604592598916	2.5	B	nonviolation	0	0.6667671300092479
364.49600406299584	2.5	A	violation	1	0.6217805460037198
367.49596157199994	2.5	B	nonviolation	1	1.0038224529998845
370.4959220049932	2.5	B	nonviolation	0	0.9418664900003932
373.49587842599436	2.5	A	violation	1	0.8049120810028398
376.4958379559976	2.5	A	violation	1	0.8939534520031884
379.4957948209922	2.5	B	nonviolation	1	0.8289904330013087
382.4957499099983	2.5	B	nonviolation	1	0.7940419169899542
385.49571349698823	2.5	A	nonviolation	1	0.8290777860092929
388.4956975239911	2.5	B	violation	0	0.5031063150090631
391.4956280569895	2.5	A	violation	1	0.933165087000816
394.4955829489918	2.5	A	nonviolation	1	0.6192342389986152
397.49554900400113	2.5	B	nonviolation	1	1.1012468689878006
400.4955075539911	2.5	A	nonviolation	1	0.5932857730076648
403.4954658700008	2.5	B	violation	0	0.9183235199889168
406.4954233229946	2.5	A	nonviolation	1	0.5683686090051197
409.49538315199607	2.5	A	nonviolation	1	0.6034327170054894
412.4953371939919	2.5	A	nonviolation	1	0.6274583780032117
415.4952945869882	2.5	A	nonviolation	1	0.6125191430037376
418.4952860509948	2.5	A	violation	1	0.5755103249975946
421.49522391699435	2.5	A	violation	1	0.8915805160067976
424.49517589400057	2.5	B	violation	1	0.5606187109951861
427.4951277079963	2.5	B	violation	0	0.8755989369965391
430.4950873619964	2.5	A	violation	1	0.9157318170036888
433.4950445649884	2.5	A	nonviolation	1	0.7427501560014207
436.49500384999567	2.5	B	violation	1	0.8617936249938793
439.4949647039903	2.5	A	nonviolation	1	0.5828295140090631
442.4949255809916	2.5	A	violation	1	0.7307978260068921
445.47820903699903	2.5	A	violation	1	0.5165896359976614
448.4781710989919	2.5	B	violation	0	0.6886266159999649
451.47813099400076	2.5	A	nonviolation	1	0.4966710729931947
454.4780768519995	2.5	B	violation	1	0.5907200520014158
457.4780440629984	2.5	B	nonviolation	1	0.5387568689911859
460.4946839119948	2.5	A	nonviolation	1	0.5281170850066701
463.4779642999929	2.5	A	violation	1	1.020834298004047
466.4779235799943	2.5	B	nonviolation	1	0.5948782250052318
469.4778716149885	2.5	B	nonviolation	1	0.72593393700663
472.47783810600237	2.5	B	violation	1	0.9029613679886096
475.4777966969996	2.5	A	nonviolation	1	0.9380063629942016
478.47775139199797	2.5	A	nonviolation	1	0.6120535139925778
481.47771158299287	2.5	B	violation	0	0.6490863979997812
484.4776708779973	2.5	A	violation	1	0.5651283909974154
487.4776295100018	2.5	B	violation	1	0.6111696869920706
490.4775934869977	2.5	A	nonviolation	1	1.1522084149910372
493.4775460129895	2.5	A	nonviolation	1	0.6752555290004238
496.47750683699275	2.5	B	nonviolation	1	0.6442253179993713
499.47747907199664	2.5	B	violation	0	0.6853544589976082
502.4774545879918	2.5	A	violation	1	1.1323531140078558
505.47742365500017	2.5	A	nonviolation	1	0.6033777619886678
508.4773594979925	2.5	B	violation	1	0.7504498659982346
511.47729860099207	2.5	B	nonviolation	0	0.5775318969972432
514.4772567659966	2.5	A	violation	1	0.5425506530009443
517.4772195729894	2.5	B	nonviolation	0	0.8275192230066751
520.4771754199902	2.5	A	nonviolation	1	0.5136317010037601
523.4771514769964	2.5	B	nonviolation	0	0.6856806389987469
526.4770883259916	2.5	B	violation	0	0.8307220590068027
529.4770604429941	2.5	A	nonviolation	1	0.6477469679957721
532.4770201819921	2.5	B	nonviolation	0	1.095791896004812
535.4769781069916	2.5	A	violation	1	0.7278296160075115
538.4769493119966	2.5	A	violation	1	0.6438631509954575
541.4768853689893	2.5	A	nonviolation	1	0.535926691009081
544.4768460579944	2.5	B	violation	1	1.1029671489959585
547.4768059519993	2.5	A	violation	1	0.6560052529966924
550.4767609720002	2.5	B	violation	1	1.1540523059957195
553.4767307659931	2.5	A	violation	1	0.6610816479951609
556.4767062509926	2.5	A	nonviolation	1	0.6081020410056226
559.4766333139996	2.5	B	violation	1	1.0891758399957323
562.4765976219933	2.5	A	violation	1	0.7962192539998796
565.4765534079925	2.5	B	nonviolation	0	0.8702587360021425
568.4765458059992	2.5	B	nonviolation	0	0.8372766309912549
571.4764662739908	2.5	A	violation	1	0.7063484490063274
574.4764250509908	2.5	A	violation	1	0.8433901370008243
577.4763913159986	2.5	B	violation	0	1.0074210059974575
580.4763467989977	2.5	B	nonviolation	0	1.1464761440001894
583.4763058440002	2.5	A	nonviolation	1	0.7045115559885744
586.4762640839908	2.5	B	nonviolation	0	0.9645495130098424
