onset	duration	trial_type	condition	response_accuracy	response_time
13.508259211987026	2.5	A	nonviolation	1	1.0207547009922564
16.507760006003082	2.5	B	violation	1	1.8842612029984596
19.507711736980127	2.5	B	nonviolation	0	1.60430671001086
22.507667636004047	2.5	A	violation	1	1.0233501749753486
25.507628542982275	2.5	A	nonviolation	1	1.3723989610152785
28.50758960499661	2.5	A	violation	1	0.8604306619963609
31.507555178977785	2.5	A	nonviolation	1	1.041465087007964
34.50751456897706	2.5	B	nonviolation	1	1.0625065510103011
37.50746895198245	2.5	B	nonviolation	1	1.4385517619957682
40.50743034799235	2.5	B	nonviolation	0	1.4525940919993443
43.507400128990405	2.5	A	nonviolation	1	0.6446208450070117
46.507352023996646	2.5	A	violation	1	0.9336755230033305
49.50732260500081	2.5	B	violation	0	2.453698393976083
52.50727749199722	2.5	A	nonviolation	1	1.132744336995529
55.507244678999996	2.5	A	violation	1	1.5507128819881473
58.507203015004045	2.5	B	nonviolation	0	1.452820348989917
61.507153304992244	2.5	A	violation	1	0.9218643550120759
64.50711320398841	2.5	A	nonviolation	1	1.0019188559963368
67.50708268999006	2.5	A	violation	1	1.1119671339984052
70.50703048097785	2.5	A	nonviolation	1	1.0589978200150654
73.50699220297975	2.5	B	nonviolation	0	2.2320147050195374
76.50696422200417	2.5	A	nonviolation	1	1.0100669599778485
79.50691126700258	2.5	A	violation	1	1.0211171229893807
82.50687088799896	2.5	B	violation	n/a	n/a
85.50684099597856	2.5	A	violation	1	1.064198282023426
88.506794180983	2.5	B	nonviolation	1	1.2272349359991497
91.50675244600279	2.5	B	nonviolation	0	1.26227838799241
94.50671809198684	2.5	B	nonviolation	0	2.1963108479976654
97.50667363998946	2.5	B	violation	1	1.6013567030022386
100.5066390229913	2.5	B	violation	1	2.014392453012988
103.50660429897837	2.5	A	violation	1	1.7724355219979768
106.50655074897804	2.5	B	violation	n/a	n/a
109.50651549600298	2.5	A	nonviolation	1	2.4745177750010043
112.50647497898899	2.5	A	violation	1	0.7145742750144564
115.5064292489842	2.5	A	violation	1	1.0325790850038177
118.5063947729941	2.5	B	nonviolation	0	1.4136388300103135
121.5063506119768	2.5	B	nonviolation	0	1.0106885270215569
124.50630754098528	2.5	A	nonviolation	1	0.9027260979928542
127.50627347300178	2.5	B	violation	1	1.974770310975145
130.50623713198	2.5	A	violation	n/a	n/a
133.50619841198204	2.5	A	nonviolation	n/a	n/a
136.50615164698684	2.5	A	nonviolation	1	0.9708822329994292
139.50611236097757	2.5	B	violation	0	1.7599214220244903
142.5060655309935	2.5	B	nonviolation	0	1.897971211001277
145.50602989198524	2.5	B	violation	0	2.3550089420168656
148.5059859409812	2.5	B	violation	0	1.3030518240120728
151.50594899800492	2.5	B	violation	1	1.9350820529798511
154.5059107900015	2.5	B	violation	1	1.9301193849823903
157.50586954399478	2.5	B	violation	n/a	n/a
160.50582355097868	2.5	B	violation	1	1.51321088601253
163.5057893479825	2.5	B	nonviolation	1	1.3642528320197016
166.50574181799308	2.5	B	nonviolation	n/a	n/a
169.50570461997998	2.5	A	violation	1	1.3283389170246664
172.50566276998143	2.5	A	violation	1	1.1583820650121197
175.50562050897858	2.5	A	violation	1	0.8154166240128689
178.5055803379801	2.5	B	violation	n/a	n/a
181.50555265799633	2.5	B	nonviolation	n/a	n/a
184.50551449699557	2.5	A	violation	1	1.6885232430067845
187.50545813600186	2.5	A	violation	1	1.0375830190023407
190.50541956399684	2.5	B	violation	0	1.4255944149917923
193.50537985999838	2.5	B	violation	1	1.5176580789848233
196.50533876899866	2.5	B	violation	1	1.6307086529850494
199.50529861598625	2.5	B	violation	1	1.7497436120174823
202.50525587299492	2.5	A	violation	1	1.1117893159971572
205.5052185620006	2.5	A	nonviolation	n/a	n/a
208.5051755220047	2.5	A	nonviolation	1	0.6468695979856421
211.48846747897915	2.5	A	nonviolation	1	0.8605853750195821
214.48842508200326	2.5	B	violation	n/a	n/a
217.48838357598285	2.5	A	nonviolation	1	0.6636612919974141
220.48834474798056	2.5	A	nonviolation	1	0.8687060390075203
223.48830303299476	2.5	A	nonviolation	1	1.4187404029944446
226.48826184499194	2.5	A	violation	1	0.6427983790053986
229.4882233630051	2.5	A	nonviolation	1	1.2168300749908667
232.48818189700248	2.5	A	nonviolation	1	1.9678621689963618
235.48813951798363	2.5	A	nonviolation	1	1.63790281501133
238.488100246992	2.5	A	violation	1	1.1269452850101516
241.4880554899864	2.5	B	nonviolation	0	1.5249920990027022
244.4880154109851	2.5	B	violation	n/a	n/a
247.48797894199382	2.5	B	nonviolation	0	1.4860687099862844
250.48793698698864	2.5	B	nonviolation	1	1.426112966000801
253.48789732198932	2.5	B	violation	0	1.3431501869927158
256.48785811598646	2.5	B	nonviolation	0	1.738193499011686
259.48781210099696	2.5	A	nonviolation	0	1.4172380300005898
262.48778000299353	2.5	B	violation	1	2.096269714995288
265.48773673397955	2.5	B	violation	1	2.1623155040142588
268.48769242299016	2.5	A	violation	1	1.7073613659886178
271.4876597679977	2.5	B	nonviolation	1	1.5803944460058117
274.4876260809833	2.5	B	nonviolation	1	1.8654300890048037
277.48757411597757	2.5	B	nonviolation	n/a	n/a
